keyphrase;score
näiteks ajaloomuuseumikogu täienema;0.495
tegelikult suur muuseum;0.4776
osa tegelikult arheoloogiline;0.4719
ajaloomuuseum tänapäev tänapäevane;0.468
muuseum oluline muuseumikülastaja;0.4625
uus avatav muuseum;0.4551
inimene kutsuma ajaloomuuseum;0.4433
ajaloomuuseum uks väike;0.4388
muuseumikülastaja tänapäev peenemalt;0.437
kodulehekülg nimi ajaloomuuseum;0.4323
ese muuseum ekspositsioon;0.432
tegutsema rääkima muuseumikogu;0.432
tegelikult uus ekspositsioon;0.4309
kuuekümnes seitsmekümnes ajaloomuuseum;0.4289
nimelt keskaegne kelder;0.4239
plaan ajalugu muuseum;0.4143
avatud külastaja esimene;0.4105
ekspositsioon interaktiivne atraktsioon;0.41
muuseumiöö elama muuseumiöö;0.4072
Ivar Leimus ajaloomuuseum;0.4062
võimalik seminar võimalik;0.405
näitus ajutine näitus;0.4033
ajaloomuuseum avalik suhe;0.4028
arheoloogiline töö kelder;0.4017
vähemasti ekspositsioon algus;0.3954
tohtima põrandapind tegelikult;0.3945
jälle kultuuripealine tähtsündmus;0.3941
õhuküte väga-väga tänapäevane;0.3899
tegelikult naljakas börsikäik;0.3887
sari viimane saade;0.3885
enam-vähem sügav keskaeg;0.3862
vestluskaaslane muuseum teadusdirektor;0.3846
maja ajalugu suur;0.3823
arhitektuurne detail detail;0.3804
näiteks viimane kuu;0.3794
huvitav erinev arhitektuurne;0.377
tööruum nii-öelda hariduskeskus;0.3769
avamine toimuma saade;0.3768
tükk võib-olla pikemalt;0.3745
huvitav arvama sügavam;0.3718
vast tähelepanuväärsem muusik;0.3709
muuseum maja omanik;0.3703
ajalooline huvi pakkuma;0.3694
lõpetama õhtu uks;0.3692
Epp Alatalu ajaloomuuseum;0.3683
hoone külastama mõistma;0.368
nädal tavaliselt pühapäev;0.3659
külastaja võib-olla mäletama;0.3629
saal väiksem näitus;0.3623
ekspositsioon hõlmama pikk;0.3607
natukene huvitav huvitav;0.3606
hõõkuma ilmselt tänapäev;0.3604
mõtlema ajalugu säilitamine;0.3547
kunstimuuseum graafiline leht;0.353
ütlema ajalugu paratamatus;0.3523
kelder tähtsam esimene;0.3514
poolenisti muljetavaldav vaieldamatult;0.3493
põnev kindlasti maja;0.3491
ilmselt algus erakogu;0.3483
kelder kelder kelder;0.348
ilmuma mahukas uurimus;0.3473
muuseum muutuma muuseum;0.3453
suurgilt hoone avamispidustus;0.3446
kelder täpsem vaatama;0.3427
keskaegne maja paljastav;0.3388
avamispäev soovitama kauaks;0.3388
ootama maja uus;0.3387
tüüpiline keskaegne küsi;0.3381
ekspositsiooniosa otseselt Tallinn;0.3365
kaupmees eeskätt suurkaupmees;0.3333
tegevus maja toimuma;0.3298
teadma 72021 muuseumikülastus;0.3295
info leidma uuenenud;0.3286
tähtsündmus Eesti ajalugu;0.3278
muuseum kujundamine saladus;0.3276
ruum niuk soe;0.3268
väiksem pere laps;0.3256
viima professionaalne koguja;0.3246
täienema rääkima algus;0.3246
vaatama jutt kuulama;0.3242
inimene jutt tooma;0.324
tänama kuulaja huvi;0.3213
pind avalikult varem;0.3209
kaart autentne koht;0.3206
Alatalu muuseum avalik;0.3204
traditsioon tegelikult 50;0.3204
kaheksas mai avatud;0.3175
linnaarhiiv kultuuripealinn projekt;0.3168
kirik spetsiaalne laud;0.3154
päev päev kell;0.3123
hoonetöö aeg aitama;0.3117
spetsialist äkki vana;0.3113
lõpuks tihe side;0.3052
võib-olla keldriruum kasutama;0.3052
kollektsioon erinev ese;0.3049
kelder täis püsiekspositsioon;0.3045
asi nimelt asi;0.3045
hoidmine hiljem müürima;0.3043
halanema praktiliselt puuduma;0.3033
lähiaeg näitus vestluskaaslane;0.3032
põnev eurovisioon tänane;0.3024
meeter meeter tegelikkus;0.3019
rahvusvaheline side lähim;0.3009
28 uks lahti;0.3006
rääkima jaa päike;0.2985
moodustama nii-öelda lauagildi;0.2963
film juuni algus;0.2961
väärima eraldi tähelepanu;0.2957
kindlasti täpsemalt rääkima;0.295
ekspositsioon nõudma tänapäevaraha;0.293
tõmbama ekraan panema;0.2914
vähemasti Euroopa naba;0.2881
uuenenud kodulehekülg nimi;0.2873
keskaeg rääkima Ivar;0.2873
üllatus jätkuma sugugi;0.2853
ütlema ühiskondlik positsioon;0.2852
pärinema üldse aasta;0.2845
õhk tõusma süli;0.2833
salvestama jälle teadur;0.2829
natuke langema seitsmeteistkümnes;0.2821
varem direktor kabinet;0.2819
ekspositsioon 20 kaheksas;0.2809
käsi proovima eksperimentaalrium;0.2797
nojah üldiselt teadma;0.2789
ajastus kajastama ajastu;0.2757
rahandusajalugu tutvustav väljapanek;0.2756
kontsert kena kuulma;0.2743
hindama ruum ese;0.2737
toimuma suur indiaanlane;0.2732
teadusdirektor Tõnis Liivak;0.2721
klassikaraadio kolleeg aeg;0.271
saal sein olemasolu;0.2696
nimelt Eestimaa kirjandusselts;0.2689
võimalus loomulikult lisama;0.2685
põhimõtteliselt 1902 maja;0.2678
kontserdipaik mõte sümboolne;0.2669
väljapanek koostööprojekt sageli;0.2647
EAS maja rekonstrueerimine;0.2642
sügav Tõnis Lübeck;0.2641
erakoguja jutt väärtuslik;0.2629
paljastama saladus maksma;0.2619
vana Tallinn ütlema;0.2572
varasem ehitusjäänus 16;0.2562
Baltikum tõenäoliselt Põhjamaa;0.254
1870 üheksakümnes hiljem;0.2539
mai täielik uuestisünn;0.2512
ütlema järeltulija intelligent;0.2482
eesti kollektsionäär tohutu;0.2454
väärtus rahaline raske;0.2444
liige pastor jurist;0.2427
kaart Euroopa kaart;0.2412
tahtma ese muuseum;0.2404
veinikelder säilitama paik;0.2392
kosutama lisama koosnema;0.2381
11 minut pikk;0.2377
kutsuma börs 19;0.2369
nahk vaha sool;0.2362
eesmärk organisatsioon koguja;0.2354
suurusjärk 50 miljon;0.2348
kuu viima München;0.2343
kütma kivi kuum;0.2289
vastate aeg likööri-viinatehahane;0.2234
järgima soojus niiskusrežiim;0.2216
ese kuuluma suurkuju;0.2211
muuseum Burkhard ajal;0.2204
asi vaja isamaa;0.2171
paar aasta Stockholm;0.2138
järjekord seismine järjekord;0.2103
üürnik aasta 1952;0.2101
punane tolmune särav;0.2101
ökoloogiline puu kuuldavasti;0.206
kaks võlviline kalurifeer;0.2038
oksjon hulgimüük oksjon;0.2026
kutsuma maagiline puudutus;0.2019
pealkiri visa hing;0.2007
tänama Epp Alatalu;0.198
osa hüpokaust tahk;0.195
lisama Maarjamägi filiaal;0.1943
katlamaja õu sõltuma;0.1938
vä kauplemine mäng;0.1934
tagasiside suurgildiaegne tool;0.192
Tallinn siduma ruum;0.1917
uhkem suvemõis maarjamägi;0.1892
asutamine 1363 koosnema;0.1889
põhi rahvaesindaja selg;0.1881
ronima seonduv vaja;0.1873
Johann Burkharty kogum;0.1872
Eesti nahakunstnik liit;0.1791
võlv läbikäik unikaalne;0.1782
15 -st sajand;0.1765
Alaska põhjarahvas ese;0.1606
autor Mart Ummela;0.1582
viima põhjarahvas kollektsioon;0.1568
installatsioon hulk hammasratas;0.1545
2000 2010 erakogu;0.1423
konservaator Arnold Rüütel;0.1261
enesevalitsus enesekontroll jahutama;0.1181
Kirjandus Selts asi;0.1107
Kaljo tõlkija saade;0.0656
mündikogu Taavi triumf;0.0021
