keyphrase;score
;1.0
terrafirme;0.8164
jäädvustamas;0.8036
Lõuna-Ameerika;0.8028
mugavustsoon;0.8012
üleujutatud;0.7868
inkaeelsetest;0.7864
Põhja-Peruu;0.7829
võib-olla;0.7781
fotoseeria;0.7734
sotsiapoyasid;0.7728
tähendabki;0.7726
vähekülastatud;0.769
muumiat;0.7677
tänapäeval;0.7633
immuunsussüsteemi;0.7631
põllukultuurid;0.761
reljeefi;0.7606
Jaaguarid;0.7569
päikesed;0.7568
võimalikult;0.7543
linn;0.7535
vihmahooaeg;0.7524
päev;0.7511
iroonia;0.7507
küüditasid;0.75
võõbatud;0.7491
fotogeeniline;0.7457
plaanides;0.7442
väga-väga;0.7436
chapoyaseni;0.7432
elumajad;0.7422
tumedanahalised;0.7406
kutsumine;0.7405
nottimisega;0.7404
aktiivne;0.7394
raamatukaante;0.7393
reljeefsemalt;0.739
õigemini;0.7365
kasvatuses;0.7348
konarusi;0.7345
toored;0.7338
tugipunktid;0.731
idaküljest;0.7304
jäädvustada;0.7298
räägime;0.7287
kõrgkultuuriga;0.7284
pääsmatusse;0.7273
massilised;0.7268
lihtsamate;0.7255
2000;0.7244
kõndimist;0.7228
kirjaoskuse;0.7207
staatuslike;0.7172
vapiloom;0.7162
sarkofaagi;0.7154
vihmametsa;0.7131
endeid;0.7123
terasspõldude;0.7118
pojad;0.7117
nimelt;0.7116
järeltulijad;0.7113
heledate;0.7069
päiksepojalt;0.705
viikingite;0.7047
Londoni;0.7019
skulptuuridest;0.6999
valgub;0.6998
kuulsam;0.6992
kettiot;0.6986
mudas;0.698
merepinna;0.698
vaikselt;0.6974
pärinema;0.697
ääretult;0.6966
oleneb;0.6959
tähtsam;0.695
infokillud;0.6941
surma;0.6936
faktid;0.6935
toad;0.6919
käidud;0.6915
loodust;0.6909
Amazonasest;0.6906
heledanahalisi;0.6901
režiim;0.6888
vaieldud;0.6885
tänaseks;0.6869
jämedates;0.6855
Anastasid;0.6853
tehnoloogiale;0.6846
pikemad;0.6841
osa;0.6835
mahlast;0.6833
inimesed;0.683
Jaagoritel;0.6829
500000;0.6824
huvi;0.6824
kutsutaksegi;0.6815
tähekaarti;0.6803
mägedesse;0.6782
lihtinimesel;0.678
libedatel;0.6766
laiali;0.6757
kõrvitsa;0.674
tähtsamast;0.6725
pilvemetsad;0.6701
asetusse;0.6692
kuivem;0.6681
maa;0.6674
lugema;0.6667
nahalise;0.6645
heledama;0.6639
tõlgitakse;0.6638
aeg;0.6613
aastat;0.6591
paik;0.6583
öelda;0.6567
klassi;0.6557
paiknevast;0.6551
elab;0.6546
seeria;0.6545
kuivemaks;0.6537
teada;0.6535
huvitavad;0.6513
diktaatorliku;0.6511
inimkätega;0.6505
nahaga;0.6504
pühad;0.6492
Nendes;0.6472
kaitsvad;0.6465
pilte;0.6463
unustada;0.6452
meelevaldselt;0.6427
moodsale;0.6421
basseiniks;0.6415
Ja;0.6405
uusi;0.6398
tasase;0.6377
haigused;0.6376
kujutame;0.6366
eelnevatest;0.6339
revanš;0.6338
plaaningi;0.6336
teemaks;0.6329
õigused;0.6321
vaja;0.6314
vett;0.6289
sajab;0.6285
leide;0.6282
salapärane;0.6268
haiguste;0.626
paremini;0.6258
matšubitsuks;0.6231
suurim;0.6224
vastust;0.6212
Oletame;0.6205
kippuda;0.6203
turnides;0.6203
käisid;0.62
tavaliselt;0.618
hetkel;0.6152
vähe;0.6129
eelnenud;0.6117
alguse;0.6115
lihtsad;0.6104
kasvatamises;0.6097
30;0.607
paikadest;0.6063
ainulaadsetesse;0.6049
uuritud;0.6014
kutsuda;0.601
alistasid;0.5991
seisnud;0.5922
10000;0.5916
pikk;0.5884
Minkad;0.5863
raske;0.5772
väikseid;0.5767
sobilikku;0.5752
aastaid;0.5654
palavust;0.5651
idesse;0.5647
kindlasti;0.5645
sobivasse;0.5634
uurimas;0.5593
matkata;0.5542
huvilised;0.5532
korda;0.5513
tõlgendada;0.5488
viimased;0.5443
inimesega;0.539
alustad;0.5333
suletuna;0.5298
absoluutselt;0.5262
Kaupo;0.523
huvitav;0.5209
loojatena;0.4822
ootamatu;0.4482
tegu;0.2261
