EstBERT;est-roberta;LaBSE;bertMulti;distilbertMulti;MiniLM_multi;MiniLM-L12_multi;multi_e5;xml_roberta
mozart abonoment;läti kammerorkester;konservatoorium orkester;seitsmeteist lisakulutus;loominguline moment;interpreet gerretz;katsumus eestimaa;kontsertmeister saksamaa;kontsert nii-öelda
johann christian;konservatoorium kammerorkester;orkester mängima;ütlema tuleorkester;võib-olla symbol;huvitama solistikarjäär;aeg eesti;muusikakeskkool 1961;võib-olla kammerorkester
õpilane mozart;kammerorkester tekkima;orkester tegutsema;keelpillimängija lõpetama;andma uus;interpreet solist;soome eesti;mängima mozart;võib-olla suurem
mozart divertisment;mängima teatud;orkester loomine;mozart mängitud;kontakt uus;gerretz orkester;tallinn muusikakeskkool;aldirühm kontsertmeister;68 aasta
surnud research;olu kontsert;tegelikult muusik;korrutama seitsmeteist;uus kontakt;aldirühm kontsertmeister;läti kammerorkester;tšellorühm kontsertmeister;aasta võib-olla
mozart mängimine;nii-öelda kammerorkester;orkester õppimine;populaarsem meelitama;probleem arvo;solistikarjäär tegelikult;eestimaa mängima;õpilane mozart;võib-olla london
mozart tseedursonaat;orkester jääma;kontsert andma;kultuuriministeerium reageerima;näiteks tooma;tegutsema solist;aasta helilooja;mozart tseedu;jääma võib-olla
interpreet õppejõud;nii-öelda saksamaakontsert;orkester kolmas;jõulukontsert mängima;reaalne võimalus;õppejõud viiul;eriti viiulimängija;mozart mängimine;nõus nii-öelda
õping kujunemisteist;sümpaatne kammerorkester;suur orkester;pealtvaateoss jääma;andma vabariik;tallinn muusikakeskkool;viiul erialane;kontsert inimene;aeg nii-öelda
allegro mozart;jääma noater;aasta helilooja;püsima reteisterigenke;arvama reaalne;solist tallinn;orkestrinädalane kursus;dirigent õpilane;lausa võib-olla
andant divertisment;teema kammerorkester;kursus organiseerima;aktiivsem interpreet;näiteks tahtma;dirigent õpilane;gerretz orkester;mozart mängima;üldse mõtlema
timolta johann;konservatoorium orkester;töö orkester;lõpp lohakus;nii-öelda võimalus;dirigent kild;eesti interpreet;inimene orkester;põhjus eriti
lõpuosa arkanšellogorell;viiulimängija moskva;ütlema orkester;arkanšellogorell jõulukontsert;võimalik andma;dirigent vaakima;huvitama solistikarjäär;sündima dirigent;es-duur solist
allegro timolta;kammerorkester plaan;võimalus orkester;lõpetama konservatoorium;interprojekt mõtlema;soome muusikaharidus;õpilane kammerorkester;tõeline kapellmeister;inimene no
