EstBERT;est-roberta;LaBSE;bertMulti;distilbertMulti;MiniLM_multi;MiniLM-L12_multi;multi_e5;xml_roberta
Ice Cream;intellektuaalne elu;neljakuju mees;viitama maailmaüles;ilusam number;Külli Teetamm;neljas luulevihik;ühesõnaga neli;Kolmapäev 20
intervjuu Estonian;linnaosa nii-öelda;kuulma esimene;luide panema;vaatama number;Urmas Vadi;kuus mees;Pehki luulekogu;mäletama hästi
neli päev;mõtlema esmaspäev;plaan mängima;niigi kiiresti;number neli;küsima neli;innustanud lillemees;Eesti laul;mõtlema esmaspäev
analüütiline psühholoogia;sõna teadma;matemaatiliselt number;Cream avanema;fail uni;naine Viivika;kaheksa tõsi;Eesti ilusaim;käima nii-öelda
Aruda mood;muru niitma;ehitama ratas;neli seitsmes;number vorm;kuus mees;küsima asi;bänd kirjutama;ühesõnaga järk-järgult
täis filmitehnika;ronima tegelane;juht asi;kuulma esimene;number kümme;nädal viis;püha arv;Urmas Vadi;ütlema algus
põhimõtteliselt proosateos;tükk jääma;vesi loodus;asi sealjuures;arv lost;lugema luuletus;maagiline loomine;vali ooperihääl;kogus neli
Freut kandma;tavamõju võimalik;vormiproov tahtma;sure rahnice;detail tekst;Teet Kallas;kõpal rühm;Vetemaa Ennu;hiljem jälle
kindlasti tegemisrõõm;mälestama kassipoeg;järgnevus looma;Maria-Ann Randolf;fail litter;unenägu paarkümmend;helistama Eve;vikerraadio kodulehekülg;võib-olla kirjandus
peatükk fail;nädal ilmuma;visuaalne meedium;laenama andmed;algobjekt võib-olla;tahtma pikkus;elu tänapäev;Merilai blogi;teadma 20
rütm algus;joonistama uus;tervist Urmas;kirjutama tekst;algidu algobjekt;laulma teadma;Janek Kraav;Ludwig mängima;õppima järk-järgult
talu maa;suhteliselt kasin;kindlasti tugitoolisportlane;varem Eesti;probleem uus;inimene perekonnapea;tahtma pikkus;kuulamine Jaan;teema näiteks
tekkima kordusmotiiv;13 romaan;kodu tarima;Eestimaa pind;vorst kodu;hommik nõu;mõtlema fiktsioon;pilt tekst;algobjekt võib-olla
2009 Laulasmaa;näiteks džässiluulekogu;Põhja-Ameerika üldse;sassi Pukk;number natukene;mäng elu;Teet Kallas;jooksma Oidipus;kerima lahti
piiblikeeld töö;pude siia-sinna;uurija grupp;kontekst Eco;seos näiteks;võib-olla 15;korraks Saaremaa;õnnetu mees;tõsi kirjutama
arv lost;lapsejutt genereerima;huvitav kurv;neli neli;number puhas;kirjutamine suhe;võib-olla sobis;algus Umberto;järk-järgult moodi
puudu nõmme;trumm avanema;tekkima muinasjutt;1200 homme;märkiv termin;siduma füsioloogiline;otsima enamus;debüütromaan tutvustus;ilmselt tulemus
