EstBERT;est-roberta;LaBSE;bertMulti;distilbertMulti;MiniLM_multi;MiniLM-L12_multi;multi_e5;xml_roberta
vahe võistlussport ford;olümpiamängud esinema raha;väärikas kandidaat konkurss;Anna-Maria kord soovima;inimene eriti noorem;aasta põllumehekandidaat siiamaani;aasta põllumees kandidaat;Maaleht aasta põllumehekandidaat;õnnestuma paar aasta
märk normatiiv märk;kasvatama lossiköök kindlasti;toimuma aasta tänavu;klubi eesmärk võistlema;andma inimene istikk;kandidaat esitama köögiviljakasvataja;kandidaat korraldaja võib-olla;põllumees kakstuhatkolm valimine;inimene tegelema põllumajandus
võistlussport ressurss jaotamine;tippsport kippuma linn;saade kuulaja küsija;viis tabamus täitma;andma nõu inimene;piimakarjakasvataja esitama kandidaat;populaarne maainimene aasta;Eiki Maaleht lugeja;kaotama inimene rääkima
tervisesport tervisesportlane mõte;hüppeväljak leiduma fanaatik;aasta põllumees 2001;arhitekt Väikelinnaarhitekt 60;analüüs arutama argument;kaua võimalik kandidaat;osavõtja hiljem aasta;Sulev Valner sisu;kuulama möödunud aasta
mõtlemine köögiviljaaed suhtumine;väärikas autoriteetne arvama;jaanipäev vaatama konkurss;kandidaat teraviljakasvataja tänavu;andma aed toimetama;eesmärk võistlema külavõistkond;autoriteet ühiskond tänavu;lugema maaleht aasta;valdkond inimene võib-olla
arvatavasti populaarne osa;tuur võtma nimelt;ajakirjanik juhtuma ajakirjandus;inimene tiitel julgelt;punt nägema näiteks;kandidaat väärikas tiitel;tänavu püüdma laiendama;sisu Maaleht pooltund;60 -te seitsmekümnes
Valner sisu Maaleht;lilleaed võtma maitsetaim;põllumees kuulutama lõpuks;autor Brigitte stayn;argument leidma nimelt;Hinrik Põlva põllumajandusosaühing;kriteerium tingimus aasta;kaua võimalik kandidaat;Rootsi riik õige
sport sport korraldama;põllumees andma nõu;1000 osavõtja hiljem;häda peibutus homme;negatiivselt inimene hirmutama;kandidaat konkurss esitama;korraldama konkurss talv;laiendama maaeluvaldkond võtma;seadus mõte selgus
paar-kolm kord nädal;rajama maakond loomulikult;võimalik esitama 20;ressurss vahend ressurss;riik andma inimene;valima taas aasta;Riina täna teema;nimelt valima taas;ütlema inimene eriti
suur ratsionaalne asi;nõudma ressurss vahend;no korraldaja ootama;konkurss võimalik esitama;noorem tahtma ilus;konkurss piisavalt populaarne;valima kaks aasta;hiljem aasta Paala;inimene võib-olla käima
hernekaun tillikimp petersell;aia-nurk näiteks no;põllumajandus vastama hea;värv täis hernes;meeter juttama ootama;vald Valtu spordimaja;kurss kolmas aasta;president eriti hea;võib-olla varem karm
