EstBERT;est-roberta;LaBSE;bertMulti;distilbertMulti;MiniLM_multi;MiniLM-L12_multi;multi_e5;xml_roberta
nädal konsalm;majanduspoliitiline programm;euroala tippkohtumine;ütlema uudisteagentuur;intress jam;toimuv eurotsoon;tähtaeg Euroopa;Eurostatt ennustus;kuulaja nii-öelda
Roland Scheffer;intress vahendama;toimuma öine;välistama Tallinn;Leader programm;euroala tippkohtumine;eurotsoon riigipea;kokkuvõte neljapäev;no ilmselt
atlantis muuseumieksponaat;jääma oluline;võimalus tänavune;tähtaeg Euroopa;liider programm;eurotsoon riigipea;euroala tippkohtumine;Eesti võimalik;pressikontsert astunud
Adolf Hitler;maa-elu kalandusvõrgustik;pärimusmuusika festival;liidriprogramm toetus;madalaim intress;euro Eesti;euroala riik;välisuudis võtma;inimene võib-olla
Rudolf essi;leidma toetus;kosmosekeskus Venemaa;hoolitsema Margit;vastama reaalne;rahandusminister Jürgen;eurotsoon liider;uudistetoimetus kokkuvõte;2010 põllumajandusprojekt
ametivõim Baier;rütmipill Viljandi;planeet rida;Eesti parim;silt objekt;tutvustama Eesti;toimuv eurotsoon;Eesti parim;38 arvatavalt
neonats püham;hoidma maailmasõda;ÜRO keskkonnaprogramm;esindaja Steiner;standard vangla;fond Eesti;ala euroala;Jürgen sõna;nii-öelda lahti
AFP hauamonument;Euroopa keskpank;kena õhtu;eesti etnoPiret;programm toetus;eurotsoon liider;Reuters Brüssel;Tartu välisuudis;10 aasta
hävitama neonats;töödokument rahandusminister;etnosünnipäev aasta;kaevama Saksamaa;alandama intress;Euroopa finantsstabiilsus;Brüssel arutama;Vare Euroopa;inimene nii-öelda
käivitamisperiood ajend;Venemaa keskvalimiskomisjon;miljon ÜRO;nägema pärimusmuusika;andma ennetav;tähtaeg Euroopa;Euroopa keskpank;lõpp USA;võib-olla natuke
Süddeutsche Zeitung;näljahäda näitama;tänavu laager;seitse protsent;programm eelnema;jälgima eesti;finantsinstitu euroala;ÜRO kaks;viimane võib-olla
Reuters Brüssel;Zeitung esisugulane;muusika rääkima;kiidav looduskeskus;probleem toime;Tallinn saatma;loodav Euroopa;menetlema Eesti;maa-elu kalandusvõrgustik
väikeettevõtlus alge;Kärdla kohvikutepäev;kuu uudistetoimetus;saatma sümboolselt;sobiv meede;protsent Eurostatt;Kreeka vajama;Putin vihjama;neljapäev 21
Dmitri Medvedev;käivitamisperiood ajend;Venemaa presidendivalimine;toimuv eurotsoon;programm toel;Euroopa Liit;kriisiriik laenutähtaeg;Brüssel toimuv;kannatama tugev
Scheffer ütlema;pank ühendav;Kreeka tõenäoline;igapäevaselt liider;alge inimene;Euroopa keskpank;euro Eesti;teatama Venemaa;14 välismaa
põnev rütmivill;kliimamuutus suur;kohtumine ootama;parim ettevõtmine;projekt algatus;ala euroala;nõustuma Kreeka;vahendama Reuters;infokeskus maa-elu
võib-olla EFSF;mõistlikum kivi;teatama Venemaa;2010 põllumajandusprojekt;tore projekt;finantsinstitu euroala;Euroopa finantsstabiilsus;15 viimane;teadma 11
Uma mekk;Roland Scheffer;toetus põllumajandusprojekt;protsent Eurostatt;etnoPiret rist;Eurostatt ennustus;Euroopa Liit;viima täna;tänavune folk
Salme muinaslaevaneet;liider meede;Kennedy kosmosekeskus;Brüssel toimuv;küsitav eile;EFSF Kreeka;Kreeka ajutine;võtma Janek;suur huvi
rütmipill tänane;suurenema loodav;ütlema uudisteagentuur;etno üldse;dokument ilmnema;nõustuma Kreeka;Eurostatt ennustus;eurotsoon riigipea;muusik tänavu
bändkemp 2010;Lääne-Berliin standard;keskpank tõenäoliselt;pääsema sisekontsert;inimene aed;28 Eesti;aprill eesti;hea uudis;festival tänavu
kosmosesüstik Atlant;lapselaps hävitamine;tõenäosus realistlik;Kreeka võlakiri;intress vahendama;abirahandusminister Jürgen;päev Tallinn;ettepanek Kreeka;mängimine nii-öelda
maksevõimetus EFSF;aasta toimumiskord;lennukitehas festivalipass;Tallinn saatma;reaalselt tasuma;fond kriisiriik;Kreeka abistamine;tähtaeg Euroopa;inimene igapäevaselt
EFS asi;laen abirahandusminister;majanduspoliitiline programm;suurim üritus;kindel seade;töödokument rahandusminister;tutvustama Eesti;parim liidriprogramm;püüdma teema
tõepoolest õpituba;Leader programm;ettevalmistusperiood rääkima;esisugulane seletama;inimene hulk;Eesti puuduma;fond kriisiriik;valmis Leader;2025 -ks
stiilist Leader;protsent vesi;euro Eesti;kosmosejaam atlantis;töö dokument;kriisiriik laenutähtaeg;võlakiri tähtaeg;euro tippkohtumine;28 Eesti
Madis Järvekülg;aastane inimene;võib-olla EFSF;Eurostatt ennustus;kingitus võimalus;istuma Brüssel;keskpank tõenäoliselt;aasta suurim;neljas märts
põllumajandusprojekt Taali;USA kosmoseagentuur;tähtaeg Euroopa;mees liikuma;ootus vastama;loodav Euroopa;Kreeka tõenäoline;vajama 2014;pakkuma fond
ruunikivi näol;tänane pressikontsert;tänane pressikontsert;omav pärimusmuusikaline;süstikulend programm;tippkohtumine ettepanek;töödokument rahandusminister;rahvusringhääling raadiouudis;võtma igapäevaselt
Vladimir Putin;mesila meeeraldusseade;eile kuulutama;Eesti tugev;alustatud programm;Kreeka abistamine;maapiirkond Euroopa;ütlema uudisteagentuur;lihtsalt hästi
topeltrõõm küsimus;panema murutasand;hauamonument kolmapäev;vahetama kolmekümneaastane;eeskuju huvitavam;aprill eesti;haljastus Läänemaa;seis ütlema;kogus 10
positsioon uitemõte;kidur lugu;võistlema USA;küsima Eesti;arutelu reaalselt;kokkuvõte neljapäev;välistama Tallinn;kriisiriik laenutähtaeg;rahul 15
fantaasia pillerkauss;protsent kahanema;aparaat lihtsalt;laagriline Kõpu;parim projekt;Tallinn Raekoda;abirahandusminister Jürgen;parim Taali;30 aasta
päev Tallinn;seitseteisteeter tunduma;atlantis muuseumieksponaat;rahvapill menetlema;saamine tingimuslik;laen abirahandusminister;kokkuvõte neljapäev;28 Eesti;võib-olla nii-öelda
EFS piirang;meede ettevalmistav;-ks aasta;maht võlakiri;toime küsitav;kriisiriik uus;keskvalimiskomisjon president;Noormaa rääkima;28 esimene
maht võlakiri;kirik Viljandi;laenutähtaeg alandama;Kiviberg selgitama;läbima kasvald;riigipea kohtumine;kriis näiteks;jälgima eesti;võib-olla leidma
Fessessab volitus;maaelu areng;kandideerima kinnitama;jälgima eesti;panema esimene;seotud riigilaen;Eesti parim;riik liider;pikkus nähtav
õppelaager eesti;parim Taali;mesila projekt;kreeka liituma;näiteks kiidav;euro erastamine;vahendama Reuters;Tallinn saatma;Euroopa Liit
statistikainstituut 65;protsent Eurostatt;tugev traditsioon;protsent kahanema;õpitub andev;loodav finantsstabiilsus;riigipea kohtumine;rahandusminister Jürgen;grupp 15
näljahädapiirkond näljahäda;laulma jumalateenistus;neljapäev 21;programm Viljandi;programm loomulikult;Medvedjev peaminister;kohtumine ootama;täna Kennedy;enam-vähem 50
tšemb kaenal;maksevõimetus EFSF;võimalus õppima;põllumajandusprojekt tunnistama;võimalik võimalik;kohtumine ootama;tippkohtumine ettepanek;Liit pikendama;30 protsent
järeldus kahtlus;peaosa rütmipill;esimene laagriline;nähtav ilmateade;meeter sekund;Liit rahastatav;liider pakkuma;Steiner sõna;nii-öelda 10
kaenal huvi;toimuma finantsstabiilsus;toimuma finantsstabiilsus;aeg tegevusgrupp;toimima esimene;majanduspoliitiline programm;homne 26;miljon seitse;hästi töötama
etnosünnipäev aasta;panema mälestusmärk;kaanetis jääma;poolemeetrine mullakiht;remont sealne;Liit pikendama;laenutähtaeg alandama;riigipea kohtumine;1946 aasta
Baier asuv;Baier asuv;peaminister Vladimir;kahanema 2001;nimetama raam;tänane Päevakada;Venemaa keskvalimiskomisjon;kriisiriik uus;meenuma mees
kiigeplats mänguväljak;pikendama kriisiriik;programm Atlantis;raadiouudis kuulaja;otsus esiteks;kirjutama Süddeutsche;aasta Nürnberg;saade nimetama;seoses Viljandi
Kreeka võlakiri;ennustus vähenema;andmed aparaat;vanem pärimusmuusikahuviline;toetama maaelu;Lindal eesti;tänane pressikontsert;Jaago Eeva;Vladimir Putin
lõuna Somaalia;muuseumieksponaat Kennedy;pärastlõuna sadama;sadama hoovihm;eile kuulutama;keskkonnaprogramm esindaja;laen abirahandusminister;-st juuli;arutama Kreeka
täielikult säilima;president Medvedjev;abirahandusminister Jürgen;tänane Päevakada;ostmine range;Tartu välisuudis;Tartu välisuudis;Kelt viimane;nii-öelda tšemb
sealne hoov;kuulma pikk;pärimusmuusikahuviline soovitama;kinnitama vastastikku;tunnistama parim;projekt aitama;märts teatama;Kuhi uus;57 miljard
lugu rütmipill;aed hoolitsema;26 32;meeeraldusseade ost;enamik ütlema;bändkemp 2010;Re kapitaliseerima;fond Eesti;olemasolu suur
üritus lihtsalt;esindaja Steiner;suur oht;Euroopa keskpank;no näiteks;rahvapill menetlema;õppelaager eesti;Re kapitaliseerima;Dmitri Medvedev
Floridas lend;toimuma aasta;Jürgen kommentaar;lõpp Kosmoseagentuur;aeg tegelema;aasta tegevusgrupp;rahvusvaheline finantsinstitu;kell kuu;laen võib-olla
festival puns;ametlikult näljahädapiirkond;liider istuma;Fessessab volitus;noor inimene;vähenema Bulgaaria;Leader projekt;Kiviberg hea;2001 aasta
näitama Steiner;Fessessab volitus;vana lennukitehas;stuudio Kai;jagatud jagama;Eesti Saaremaa;näitama Bulgaaria;fookus seadma;toimumiskord 15
rääkima maamajandus;esimene võimalus;tulevane põlvkond;innukas viimane;esmalt otsim;laen loodav;Lääne-Berliin standard;võlakiri tähtaeg;jõudma lõpp
nii-öelda tšemb;riiklik statistikainstituut;esinema viimane;miljon seitse;tahtma nimetama;maapiirkond Euroopa;Läänemaa noor;tänane Päevakada;12 meeter
uudistetoimetus kokkuvõte;Tallinn Raekoda;läbima kasvald;programm Atlantis;toimuma finantsstabiilsus;Jürgen kommentaar;kohtumine töödokument;õhtu kuulmine;tingimus riik
vähenema Bulgaaria;koostama strateegia;üritus koht;vastastikku võistlema;näiteks tore;Viljandimaa Kõpu;uudistetoimetus kokkuvõte;maksevõimetus EFSF;valmis Leader
laager õpetaja;riik laen;programm Viljandi;arheoloog paar-kolm;asi arutelu;rahvusvaheline finantsinstitu;-st juuli;kommentaar EFS;peaminister Putin
nimetama tõenäosus;18 22;Eesti etnolaagriline;ametlikult näljahädapiirkond;tahtma inimene;tingimus riik;projekt siinsamas;lubama ööseks;suurune grupp
enam-vähem 50;laager bändkemp;Floridas jõudma;riik välistama;kinnitama vastastikku;infokeskus maa-elu;täna liider;kirjutama Süddeutsche;Kreeka vajama
Eurostatt ennustus;-st 31;juuli stuudio;paarimeetrine täpsus;tingimus riik;Noormaa rääkima;Liit rahastatav;kuu uudistetoimetus;22 homme
paindlikum Fessessab;mees liikuma;rajama luustik;näitama Bulgaaria;toetus oletus;aasta Nürnberg;aasta tegevusgrupp;EFSF Kreeka;neli Eesti
savimaja ehitus;seade tootja;rahvusringhääling raadiouudis;selgitama laev;võib-olla nii-öelda;jagama mure;ettevalmistusperiood rääkima;pressikontsert astunud;kuulutama ÜRO
õpetaja pärimusmuusika;ettevalmistusperiood rääkima;proovima inspireerima;päev Tallinn;ütlema kindlalt;täiendavalt pakkuma;kaevama Saksamaa;tänavu poolemeetrine;näol 1000
Hitler asetäitja;usktlema väljakaevamine;neli miljon;suurendama kliimamuudatus;võimalus eesmärk;liidriprogramm toetus;majanduspoliitiline programm;selgitama tänavune;hästi töö
protsent Eurostatt;ruunikivi kaevent;laev pikkus;Saksamaa haud;programm raha;Lääne-Berliin standard;aeg tegevusgrupp;laenuandmisvõime 440;paarimeetrine täpsus
Kosmoseagentuur NASA;seoses Viljandi;Steiner sõna;siinsamas Tartumaa;vedama enamik;pide osa;juuli Viljandimaa;jõudma lõpp;objekt valmis
alatoitumus päev;tegelema EFS;paar-kolm nädal;esinev rütmiline;ettevõtmine näiteks;liituma illis;volitus riik;Triin todesk;Eesti 14
teema rütm;õhtu kuulmine;artist programmipealik;proovima inspireerima;tekkima inimene;2025 -ks;pank ühendav;esinema 28;ÜRO kaks
graniitklomp kivi;pank andma;kuulmine ;Nürnberg protsess;ilmselt mõistlikum;aeg rääkima;lubama ööseks;ost täna;25 aprill
sadama hoovihm;võtma projektitaotlus;kasvama veebruar;pressikontsert astunud;tahtma toimima;nägema silt;kosmosekeskus Venemaa;igapäevaselt liider;kahtlus seotud
Eesti Saaremaa;ootama soe;elanikkond 2025;pudel saatma;seadma seoses;keskvalimiskomisjon president;kell kuu;ettevalmistusperiood rääkima;10 protsent
rütm pulss;meel keskpank;inimene igapäevaselt;kulgev asfalttee;võimalik panema;Taal toetus;ESM poliitiliselt;käima Toomas;viimane 10
tegelik laenuandmisvõime;pärimusmuusikaline nähtus;laagripaik jõudma;viimane eelolev;kommentaar EFS;Taali mesila;2025 -ks;ütlema kindlalt;surema 10
pärastlõuna sadama;15 aastane;Eurostatt ennustus;ainus kinnipeetav;tegelema EFS;toetus põllumajandusprojekt;miljard euro;lihtsalt hästi;11 mängima
festival tänavu;voo võimalik;ühendav rahvusvaheline;kuulutama ÜRO;otsim otsimiskraav;meel keskpank;presidendivalimine toimuma;raam lahti;esineja valik
ettevõte arendus;põnev rütmivill;nädal konsalm;Jürgen kommentaar;nimetama no;erastamine katma;nädal konsalm;projekt Toomas;todesk huvitav
pikk käivitamisperiood;etnolaager selguma;nimetama eesti;abirahandusminister Jürgen;koostama strateegia;sisekontsert pääsema;juuli stuudio;Peets tänavu;21 -st
võimalik nägema;tervisespordikeskus käima;kindlalt laev;Steiner hoiatama;sadama hoovihm;soe 18;ÜRO keskkonnaprogramm;Atlantis neljaliikmeline;huvi viimane
salapart bask;projekt Tartumaa;Jüri Peets;Madis Järvekülg;viimane aeg;vahendama Reuters;liituma illis;kaevama Saksamaa;nii-öelda fookus
kirik Viljandi;laenutähtaeg alandama;näitama voo;projekt Toomas;puuduma andmed;kuulma algatus;tähtis otsus;uudisteagentuur AFP;võib-olla EFSF
Ghanas päev;võlakiri välistama;lendama 1941;juuli stuudio;realistlik vaatama;riik jääma;ametlikult näljahädapiirkond;programm raha;elanikkond 2025
kalandusvõrgustik osakond;Steiner hinnang;parim liidriprogramm;määr vormima;laud horisontaalselt;õhtu kell;loodud ootus;püstitama neli;katma 28
loodud ootus;pill avamine;säile kaevama;põllumajandusprojekt Taali;nii-öelda fookus;otsmaa jätkama;tähtaeg 2000;programmipealik Tarmo;protsent 18
esinev rütmiline;fond tegelik;NASA 30;tugevasti madalam;arv kingitus;projekt Tartumaa;ala ametlikult;kidur lugu;1000 projekt
kapitaliseerima pank;keskpank järelturg;vesi lõpp;13 päev;teema tutvustama;pikem tähtaeg;strateegia piirkond;keskpaik 173400;kolm üheksa
ametlikult näljahädapiirkond;uudistetoimetus kokkuvõte;koostama strateegia;eurotsoon liider;tingimuslik tingimus;ametivõim Baier;algatus Kärdla;maailm rahule;aprill eesti
festivalipass omanik;laager rahvusringhääling;Ghanas päev;Brüssel arutama;fond tegelik;fond maht;skandinaavlane sõdalane;tähtaeg 2000;Adolf Hitler
maamajandus infokeskus;nii-öelda tšemb;pääsema sisekontsert;tänane pressikontsert;toimuma öine;töö dokument;peaminister Vladimir;kohtumine ootama;-st 31
maailmavõimek probleem;Atlantis neljaliikmeline;31 juuli;muinaslaevaneet rida;valima vanem;täna riiklik;aasta suurim;Läänemaa noor;31 juuli
ilmselt mõistlikum;enam-vähem 50;hävitamine lendama;tervisespordikeskus käima;viimane võib-olla;märts teatama;jääma võlakiri;usinamalt Saaremaa;peakorraldaja Ando
asi arutelu;lisa toimuma;nimetama raam;kohvikutepäev ääretult;fookus seadma;tänane pressikontsert;kandideerima kinnitama;riigilaen saamine;võlakiri ostmine
rida täis;2025 -ks;riiklik statistikainstituut;valmis Leader;esinema viimane;ametlikult näljahädapiirkond;14 välismaa;Raekoda Viljandi;rist andma
finantsstabiilsus fond;Munsiidal aselinnapea;oletama paarimeetrine;sepp tegemine;uus laen;toetamine pikk;vajama 2014;lõpp Kosmoseagentuur;juuli Viljandimaa
Leader programm;homne 26;esineja valik;keskpank järelturg;markeerima paat;Kai Vare;infokeskus maa-elu;august poodu;kasvama 16
illis raamistik;romantiline rannatee;fantaasia pillerkauss;üldse kurss;aeg kriis;nimetama raam;ametivõim Baier;ESM poliitiliselt;Euroopa keskpank
bask rahvapill;1000 300;kultuurimaja remont;euroala tippkohtumine;Triin todesk;pank toetamine;Rudolf essi;näiteks Kalama;kolm 1000
kohtumine töödokument;päev Tallinn;kõrgem kiht;Hitler asetäitja;seade tootja;kandideerima kinnitama;korraldaja rahul;jääma natuke;vahetama kolmekümneaastane
üritus koht;pide osa;näljahäda tähendama;esimene abipakett;avamine kaasa;programm raha;vähene vahelduv;Eesti lokk;1966 -st
ilm pärastlõuna;strateegia piirkond;maa-elu kalandusvõrgustik;aasta seitse;no ilmselt;täna liider;täiendavalt pakkuma;tegelikult Krista;mõõk pide
tervisespordikeskus käima;põlvkond säilitama;Kreeka abistamine;Putin vihjama;huvitav koht;abistamine Margitta;2010 põllumajandusprojekt;valik tulenema;näitama no
uudisteagentuur AFP;sisekontsert pääsema;1000 300;laen abirahandusminister;huvitavam salapart;programm eelnema;ilmateade lubama;Madis Järvekülg;28 -st
tänavu hetk;programmipealik Tarmo;kapitaliseerima pank;esmakordselt vana;käsi Leader;aasta Šotimaa;alatoitumus päev;nii-öelda 10;kaks inimene
riskiostud kindel;jääma natuke;tahtma toimima;pikk käivitamisperiood;artist programmipealik;EFSF ESM;Kai Vare;tähtis otsus;18 koma
majanduspoliitiline programm;vahelduv pilvisus;pääsema Jaan;pöörduma 13;fond maht;kahanema 65;programm raha;näitama Bulgaaria;tegelema EFS
võib-olla natuke;meeeraldus seadma;mürtsuma trumm;Atlantis neljaliikmeline;rist andma;festival peakorraldaja;abipakett 57;pide osa;istuma Brüssel
üllatuslikult tõepoolest;kahanema 65;kreeka liituma;Laagri korraldaja;sekund soe;hoiatama kliimamuutus;ilm pärastlõuna;märts teatama;aeg rääkima
täis pikkus;esineja valik;riigilaen saamine;õppelaager eesti;planeet rida;samaaegselt näiteks;viimane võib-olla;mõistma 1946;üheksateistkümnes aasta
Eesti näitamine;sümboolselt Viljandi;ääretult põnev;15 aastane;elu aeg;tähtis otsus;kuulutama parim;11 mängima;uitemõte võib-olla
Euroopa keskpank;Jüri Peets;teema siduma;kestnud kosmosesüstik;seis ütlema;poliitiliselt käärid;aeg vang;arutelu reaalselt;laps neli
Bulgaaria elanikkond;grupp 15;ennetav laen;vanem püüdma;stiilist Leader;aitama vaba;madalaim intress;uudis festivalipass;teatama Venemaa
võimalus eesmärk;selgitama tänavune;lokk laud;näitama no;äik ootama;15 viimane;Scheffer ütlema;probleem toime;aastane töö
kosmosekeskus Venemaa;rääkima trummimängustaap;kolmekümneaastane võlakiri;Peets tänavu;markeering markeerima;maanduma täna;festival peakorraldaja;huvi Laagri;32 kraad
Jaan kirik;hoiatama kliimamuutus;keskvalimiskomisjon president;paindlikum Fessessab;andmed aparaat;hävitama neonats;ennustus vähenema;Jüri Peets;Jürgen sõna
haljastus Läänemaa;tegelik laenuandmisvõime;Putin vihjama;Noor muusik;projekt tegelikult;kaevama Saksamaa;kirjutama Süddeutsche;Kai Vare;võimalik võimalik
arheoloogiadoktor Jüri;ESM poliitiliselt;intress vahendama;laager erakordselt;kaheksa meeter;fond tegelik;kosmoseagentuur NASA;rida kõrgem;13 päev
rütmipill natukene;tegelane tuba;Saksamaa haud;praktika jagatud;protsent neet;Rudolf essi;ÜRO kaks;Ghanas päev;Senegal tagurpidi
Lääne-Berliin standard;uks huvi;toetus oletus;kosmosekeskus Venemaa;Steiner hinnang;Venemaa keskvalimiskomisjon;täna Kennedy;rannatee Uma;läbima kasvald
järelturg maht;Kiviberg selgitama;poolemeetrine mullakiht;peaosa rütmipill;seletama haud;katma 28;illis raamistik;meri kirjutama;rannik 12
