keyphrase;score
lugu bänd jõudma;0.773
pärima naine jope;0.7726
bänd Sänn vanaema;0.7725
Frederick jätma live;0.7674
moodi bänd täna;0.7595
otse-eeter krooninganist Holland;0.759
tänaline kukkuma hea;0.7579
kaks eesti artistimeisterjaan;0.7539
jumal inimene Noepil;0.7463
enamik toimuma suur;0.7459
spirit pälvima käteplaks;0.7459
asi ess vähe;0.7458
meeldejääv muusika isikupäratu;0.7454
black metal kirik;0.7429
festival piir murdmine;0.7423
mängima terrass rahul;0.7406
tundma elutöö missioon;0.7393
teadma onju Jaan;0.7387
töö maailm parim;0.7387
jaa tänama eriti;0.7386
looja klikk tänapäev;0.738
intervjuu saade kuulama;0.7379
grupp kontserdilõige lubama;0.7378
eriti eriti efektne;0.7375
imeväike Erki Pärnkontsert;0.7371
muusika piisavalt hästi;0.7369
lavastus nimi Ewert;0.7348
mees naine mängima;0.7331
rääkima ettevõtmine mõte;0.7329
ametlik biograafia rääkima;0.7323
Pärnkontsert jääma eile;0.7322
tegemine suurejooneline ettevõtmine;0.7309
näiteks tänav automaa;0.7276
arvama muusika rock;0.7268
tund välismaine grupp;0.7267
härra Peter Schmidt;0.725
valu vang võtma;0.7233
saund inspiratsioon väitma;0.7217
altersioonik ütlema võimalik;0.7211
jääma tund meisterjaanieilne;0.7207
lava lava meenutama;0.7175
mõti Euroopa muusikaeksport;0.7175
caps Horvaatia muusikaline;0.7169
kolm päev kuus;0.7166
tantsima eurosaanik Saar;0.7157
esinemine õhtu kontsert;0.7157
muideks BBC nimetama;0.7152
rahesadu lootma stuudio;0.7146
publik sööma juhuslik;0.7145
jätkama karjäär esimene;0.7142
täna lõppenud intekas;0.7125
Erki Pärnoja ester;0.7123
live jääma otseülekanne;0.7121
yheg ristiisa Peeter;0.7116
osa bänd jääma;0.711
mõte tahtma tähtsustama;0.7107
meisterjaan sats eilne;0.7106
jajaja pakkama jumal;0.7105
mängima Eurosonic noor;0.7102
mikrofon suur varjama;0.7093
Tallinn nägema Tallinn;0.709
lahe Horvaatia naistebänd;0.7087
täpsemalt lausa vanalinn;0.7085
homne päev müüma;0.7063
Tallinn nädal eurosonic;0.7056
paksima Koit Raudsepp;0.7054
esineja Clazzner festival;0.7053
tahtma vali muusika;0.7052
leppima industria buckingeitsentiderilild;0.704
ärk Eeritus jutt;0.704
avalik esinemine laps;0.7038
Jaan asi viimane;0.7033
aeg loeng üritama;0.7022
inimene vaatama telekas;0.7018
kallike teadupärast aasta;0.7011
tühi reisima no;0.7006
ohi näiteks Ramoonzil;0.7
linn korraldama vastufestival;0.6993
tantsima 10 mees;0.6992
algus asi tõsiselt;0.6991
koogivorm käima küsima;0.6989
tegutsema cabrio mootor;0.6988
eurosoonik live algus;0.6974
ekstaas pärima naine;0.697
torm rong jätma;0.6958
õhtu võib-olla vabamalt;0.6957
nimelt festival euro;0.6952
geograafiliselt suruma regioon;0.6926
eile nägema kaks;0.6916
kroonigan muudofje klubi;0.6916
Klange ilmastikuline põhjus;0.6915
Holland ülikoolilinn tore;0.691
värk esinemine nimetama;0.691
andma mugav riie;0.6906
mängitsi kõlama vana;0.69
tähtsustama tihtipeale bänd;0.6893
Tallinn liige maha;0.6887
Dragons võitma tohutu;0.6878
pioneer tegelikult nädalatiivne;0.6868
esinema täna homse;0.6866
väliskosmosemõte meeldima näiteks;0.6865
tutvuma vaatamisväärsus sise;0.686
viimane ööpäev menukas;0.6858
jääma terve juht;0.6853
tegelikult parmupill lihtsalt;0.6847
teade Eerik kuulma;0.6845
otsesaade festival Eurosonic;0.6823
kuulma meenutama pidudesari;0.682
nimetama aasta saund;0.6817
jääma statistiline keskmine;0.6813
turtsus mõte instrument;0.6812
raadio värske jagav;0.679
näiteks Ramoonzil saak;0.6789
sulgema avaldatud ütlema;0.6787
näiteks Ewert and;0.6786
toimuma eile toimuma;0.6783
nii-öelda isa yheg;0.6779
nonii aasta Sigrit;0.676
normaalne suhtuma normaalne;0.6755
muusikaeksport võtmefiguur jääma;0.6755
esinema saal aasta;0.6755
kaugel Hiina tänavamuusika;0.6755
roll rokkel tulevik;0.6749
ütlema ootama nüüdne;0.6748
jagav Holland kroonigen;0.6739
tänavu tähistama alter;0.6726
radikaalsem muusika pakkuv;0.6725
teenimine värk esinemine;0.6725
kiirtee osaliselt kinni;0.6724
Two Dragons toimima;0.6721
automaat normaalne suhtuma;0.6719
ulmefilmine panema münt;0.6719
vinüüli printima etanool;0.6712
logo kaamera Eerik;0.6707
video pälvima aasta;0.6705
staatus artist tohtima;0.6699
sealsamas muutvahhides magnets;0.6693
võitma tohutu prestiižne;0.6679
märgnema Rootsi ;0.6674
toimuma ilusasti paraku;0.6665
iirine äge tšikk;0.6661
Erki Pärnoja ilusasti;0.6661
they Siim Nestor;0.6648
mõtlema norra muusika;0.6643
kaotaja ilm allajääja;0.6642
käima ilusti pedekas;0.6634
tegelikult aru mikrofon;0.6626
andma Ženni vanker;0.6615
Los Angeles suurepärane;0.6611
tähistamine kroonigeni linn;0.6607
festival tund näljane;0.6596
puudutama aasta aasta;0.6589
eeter Eesti aeg;0.6579
tormine Lääne-Euroopa laastanud;0.6556
nädalatiivne geneloom tegutsema;0.6554
piisavalt hästi integreerima;0.6551
sein ütlema sein;0.6549
lülitama lainepikkus saade;0.6544
ilmselt üle-euroopaliselt kuulsamalt;0.6534
häinema geograafiliselt suruma;0.6534
lugema tõlk intekat;0.6532
napikas esinema võib-olla;0.6504
Sigrid meeldima reisima;0.6503
viis kuus algav;0.6503
eresidend nägema vaatama;0.6501
olulisem arvestama taim;0.6495
hea vaatama laiv;0.6494
tahtma tahtma Eesti;0.6485
Disco kadunud kallike;0.6471
tänav huvitav Taiwan;0.6459
festivalikutse ebaauhind aasta;0.6458
Pärna trehvama nägema;0.6456
rongiliiklus jääma seisma;0.6451
eile jutt esimene;0.6431
Raudsepp Erik Morna;0.6423
näljane valmis variaan;0.6416
sooritama meister Meister;0.6401
murrendamine eile värske;0.6391
aeg kell viis;0.6365
kraaniganis mahtuma natukene;0.6364
hüppama tantsima sattuma;0.6323
räpp võimalikult pisike;0.6264
meisterjaan eesmärk täitma;0.6228
suurim konkurentsitult suurim;0.6204
terve juht lülitama;0.6157
inimene mõtlema Jaan;0.6152
nägema brutaalselt radikaalne;0.6121
tulenema juhuslikult kopei;0.609
pääl tänane uus;0.6016
BBC nimetama aasta;0.5945
saade meister Jaan;0.593
rahunema müüma ükskord;0.5907
isiksus suutma andma;0.5783
jutt esimene välismaa;0.574
trikk tsiviilelus graafiline;0.5604
lõpetama nädal tänavune;0.3447
laskma koht rääkima;0.3348
tõsi kindel otsustama;0.3074
kirik põletamine kodusõda;0.2496
laulja nimi sigr;0.186
