EstBERT;est-roberta;LaBSE;bertMulti;distilbertMulti;MiniLM_multi;MiniLM-L12_multi;multi_e5;xml_roberta
õpetus Johannes;vastama mee;ahi uks;Sestütistki vaevalt;eit noorem;inimene kirjakeel;inimene kirjakeel;sõnaahi kolm;vastama võib-olla
õpilane õpetaja;teemaja müüma;August Hermann;püks jäljetum;intiimsus kodu;ühine sõnatüvi;häälik sõna;100000 sõna;kinni võib-olla
jõutöö nägemine;liigutama sädem;tekitama õhk;prügiurn võitlema;10 null;murre kõnelema;sõna mõtlema;sõna näiteks;nõudma võib-olla
haubits division;tõsiteaduslik jutt;maailm vanim;mees televisioonimast;null imestama;sõna eesti;aastatuhat keel;sõnaraamat kavandama;võib-olla sink
Veske laul;ebataktiline ajalehemees;püham õhkkerg;käima sagedamini;andma uuem;keeleteadlane armas;allikas murdekeelne;mõtlema ütlema;valmistama abielu
hõng kirjakeelne;sõna imetabane;soojendav kivihunnik;omamoodi moejoon;esitus saavutama;tõlgitud kõlama;murdesõna äärmiselt;uhiuus sõna;noorem mõtlema
murdejoon õpilane;peo võitlema;Hermann 1900;alamine Peipsi;emakeel kodu;sõna Tällima;maa sõna;saavutama suurepärane;võib-olla lugu
näriline hävitamine;õhk rappumine;kallim materjal;parajasti Just;vastama arvestus;mees seletama;hellitussõnu keskmiselt;lõpuks maha;võib-olla linnuke
osa Ace;tõmmis tulistama;ahi uhkemini;sube raudkübar;näiteks sõna;nii-öelda mõeldud;kirjandus kantseleikeel;tähendama mees;võib-olla panema
mõiste sisu;jutt ajama;soojamüts jääma;kuulus naistöötaja;saavutama osa;soome keeleteadlane;kolm häälik;Ahhaa jääma;ase võtma
