EstBERT;est-roberta;LaBSE;bertMulti;distilbertMulti;MiniLM_multi;MiniLM-L12_multi;multi_e5;xml_roberta
Eugen Kapi Orgstratsiooni;puhkpillikvintetti esimene reaktsioon;lõik orkestratsiooni õpetusena;klaverikontserdist ütelda Kontsert;otsal võimalus kasutada;Eesti tants orkistreerisime;kujuneski eesti tants;Harri Otsa loomingust;loomingut nii-öelda tervikuna
ERSO puhkpillikvintett täies;võtta fundamentaalne elutöö;laulu tsüklist idee;10-l kontserdil Rohkesti;otsekohe realiseerisin kannab;meenus Eesti tants;Eesti tantsunumber tantsulugu;Eesti tants orkistreerisime;kontsert klaver nii-öelda
vokaalkontserdi amore See;sümfooniline mõtlemine Mina;Ma improviseerin teema;Iseasi anekdooti lahtrisse;realiseerisin kannab nimetust;Kolm eesti tantsu;meenus Eesti tants;Harri Otsa följetonid;helilooja loomingut nii-öelda
sümfooniline mõtlemine Mina;tähendab programmiline muusika;kirjutasin kevadel vokaalkontserdi;kontserdil Rohkesti mängitud;koju No kodu;Harri Otsa klaverikontserdi;tantsu esitab Eesti;Harri Otsa klaverikontserdist;solist tegelikult jälle
lõppeksam antud teema;parajasti Eesti tantsunumber;meenus Eesti tants;-te aastate ringist;vaadata vaadata ütleme;tants orkistreerisime 1954;tants mäletan pärineb;Kolm eesti tantsu;-te aastate ringist
Ja auvõlg Laulasmaa;õpetaja Et eksamitöö;sümfooniline kontsert orkestri;Seda kuulaja kuulma;tants number kolm;Lõõtsakontsert arvates sümfooniline;kolm Eesti tantsu;mälestuseks Eesti tantsunumber;küllaltki pikk tundub
natukene aldid Eanalija;võimalik Ilma orkestri;huvitav kuulata helilooja;tihti mängib puhkpillikvintett;aeg võtta fundamentaalne;Harri Otsa loomingust;Eesti tants orkistreerisime;Eesti tantsu Need;klaver nii-öelda puhtalt
See pealkiri vast;paatides mõndagi tagantjärele;mälestusmärgina esimesest loomingulisest;See fuga üldse;takistuseks lihtsalt teksti;ajal konservatooriumi orkestriga;mälestuseks Eesti tantsunumber;tantsu esitab Eesti;nii-öelda tervikuna vaadata
jääma repertuaari üldse;koorika värvingu dramaturgiliselt;Sest esimene tants;tants orkistreerisime 1954;teema otsekohe realiseerisin;sümfooniaorkester dirigeerib Kirill;esimene tants mäletan;tööst Eesti tants;kolm Kolm eesti
Dynamis väljendid pealkirjad;jäi mälestuseks Eesti;1954 Ja lindistasime;följetonid spetsiaalselt mindudki;ongi realiseerumas takistuseks;kujuneski eesti tants;Harri Otsa klaverikontserdi;õppima Harri Otsa;teksti puudus Selleks
neli prelüüdi Foogad;tudengipõlve aega ERSO;aega loominguliseks tööks;laheda muusikaellu mängijaiks;võimalus kasutada sümfoonikum;loomingust lõik orkestratsiooni;tants orkistreerisime 1954;tantsulugu lõppenud Kaks;ajal kohas huvitav
teema Reemarroris teema;segamini polüfoonilise homofoni;tantsu motiivikene meeldis;valmiski kahele klaverile;küllari otsal võimalus;võimalus kasutada sümfoonikum;kirjutama prelüüdi tantsu;kirjutama prelüüdi tantsu;Raudsepp 1972 aastal
