EstBERT;est-roberta;LaBSE;bertMulti;distilbertMulti;MiniLM_multi;MiniLM-L12_multi;multi_e5;xml_roberta
;aastate;sünnikoht;tähendab;;ettenähtavat;aastail;sünnikoht;omandatud
ellosioon;direktor;teaduses;järelikultaly;vast;huvitanud;populaarteaduslikku;intervjuust;võib-olla
mainimisväärset;raadiolokatsioonialaspetsialistide;raamatukogu;tegelesid;head;jutustuses;tuleviku;sündisin;kujutanud
organiseerimisinstrueerimis;korras;ülikoolis;lähedvokaatori;thin;varasemast;kuulajale;lapsepõlvest;vanemad
konspiratiiv;langes;;erakordset;algost;saatus;mõttelaadilt;memuaarkirjanduse;probleemi
gümnastika;1000-st;informatiivne;sealkandis;moment;aastatel;ajast;lõpuks;ongi
formuleeritasi;mõtlemistehnoloogia;tõenäoliselt;seitsmeteistkümnendal;momenti;tahtnud;naiivne;algusest;puudutada
küberneetika;64;gustav;oluliselt;funktsioonide;ütleb;sajandi;teatmekirjandust;inimeste
tõusid;krundil;sõjastatistikat;kurssasse;objekt;asjaarmastaja;oletusest;nahhaalselt;vaadata
võimalik;tabas;initsiatiiv;vaenlase;tookord;hätte;ütles;näiteks;kahe
püstolipäral;läheduses;intervjuust;erakordselt;andnud;kim;kriitilisem;ütleb;relvajõududesse
natsionaalsotsialism;sünnikoht;kirjutada;nähtusse;mail;möödus;varsti;aastast;nii-öelda
mõttetegevuse;küberneetika;psühholoogilisi;koomilise;asulat;kirjatöödes;kirjatöödes;külanimetust;39
väljapääsmatu;-st;järvest;kurssusse;andmeil;korrespondentliige;seisukoht;teadusmeeste;võimalust
