EstBERT;est-roberta;LaBSE;bertMulti;distilbertMulti;MiniLM-L12_multi;multi_e5;xml_roberta
Risto Berenson Joosep;Karulini jätkab Erle;Kultuuriminister Indrek Saar;Eerik frentselile kogunes;suurema summa homoriigile;Eesti asub kaaluma;Päevakaja 14 10;Venemaalt esmalt Ida-Euroopa
Berenson Joosep värk;korruptsioonis Riigivõimupartei Aafrika;Indrek Saar Riigikogus;täidaks Seega oletused;detailse dokumendiga jääb;Eestit Euroopa Liidu;Päevakaja võtab tänasest;struktuuriraha ümbrikust Eestile
sünoptik Silve Grabbi;Mulle tundub kultuur;Saar Riigikogus ettekande;2020 aastakõnes rõhutas;summa homoriigile Ansip;Valitsusel plaani Eesti;plaani Eesti kaheks;valitsusjuhile korruptsioonisüüdistus Opositsioonipoliitikud
Venemaalehte Novaja Gazeta;esitada valitsusjuhile korruptsioonisüüdistus;Homsest esitada tuludega;Kultuur 2020 aastakõnes;una esialgses dokumendis;eraldada Eesti kaheks;arutas täna Eesti;töötajatel võib-olla tegelevad
Remy paljastas 2014;eelarves planeeritud Eesti;Riigikogus ettekande kultuuripoliitika;moel lahendada Tõukejõuks;esitada tuludega operatsioone;Eesti kaheks territooriumiks;Mälberg rääkis Euroopa;vahetame teemat Kultuuriminister
Läti korruptsioonitõrje büroo;Tiirmaa 43 -na;aruandest Eesti kultuuripoliitikat;miinuspoolele Spordisõnumitega valmis;tagune info annab;Eesti otsustab taotluse;Kui Eesti otsustab;2005 aastal näiteks
IRL-ist põhiprobleem tegelikult;Riigivõimupartei Aafrika rahvuskongress;teemat Kultuuriminister Indrek;Toom jätkab Tegelikult;tegemist detailse dokumendiga;Kui Eesti otsustab;eraldada Eesti kaheks;inimest ERR-ile teadaolevalt
Vadim Reinfeldsi briifing;valitsusjuhile korruptsioonisüüdistus Opositsioonipoliitikud;Komisjoni asepresident Andrus;tahetakse Ansipil varasematest;nii-öelda põhimõttelisema punkti;Eesti võimalused toetuste;Kaks lisaajavärav Eesti;2160 eurot jääb
Veneetsias New Yorgis;mäe võistlus kavas;Komisjoni asepresidendi Andrus;Päevakaja võtab tänasest;esialgses dokumendis lubatud;arutas täna Eesti;Eesti asub kaaluma;jõuavad Lõuna-Eesti esimesed
Silve Grabbi Kaiv;Ühest rahapesu altkäemaksud;kanda Kultuuriminister Indrek;Jõgeva Laskesuusatajad pääsevad;muuseum uus hetkel;jaga Eestis asuvasse;kirjutas Postimees Eesti;väiksemad nii-öelda kulutusi
Joosep värk äripäeva;Aitäh spordisõnumite Päevakaja;Brexitist debateerida raha;eraldatakse See pabersetest;annab koheselt soovituse;Eesti kujundab eeloleval;Valitsusel plaani Eesti;Piisaks võib-olla eesmärgist
ebaõiglane Summa sõnul;korruptsioonisüüdistus Opositsioonipoliitikud ärgitavad;Indrek Saar möödas;kolm liikmesriiki öelnud;summale korralduse astuda;ümbrikust Eestile puhtalt;täna Eesti võimalused;inimene Euroopa komisjon
Reinfeldsi briifing lükkas;Ott Karulini jätkab;Eesti kultuuripoliitikat sõnastav;10 kraadi jäädes;info pangajuhid andnud;kaheks eraldada Eesti;Summa ütles täna;riik Eesti saja-aastane
värk äripäeva ajakirjanikud;palgatõusu õnnestumised valdkonniti;kultuur 2020 aruannet;Laskesuusatajad pääsevad loodetavasti;mõistlik tempo võib-olla;Eestile puhtalt oletuslikud;ülevaate Ja välisuudistega;maksu- tolliametist Tõepoolest
laskesuusatamise tavadistantsi võistlus;kultuuritöötajate palgatõusu õnnestumised;Homsest algab tuludeklaratsioonide;tänasest olulisema maailmas;asepresident Andrus Ansip;plaani Eesti kaheks;Ja välisuudistega Kärt;meistrivõistluste valikmängus võõrsil
Euroopa lisandväärtusest Võit;soovitas esitada valitsusjuhile;rõhutas Indrek Saar;Täna võitis naiste;punkti lihtsalt kirjutatud;Harjumaa ülejäänud Eesti;2030 pakub Karolin;rääkis Euroopa Komisjoni
jorintermors hõbeda pronksi;maksu- tolliametist Tõepoolest;lõhkiajamisele Homsest esitada;Neil 60 päeva;dokumendis lubatud andmisega;Eesti kaheks jagamise;kuulutas täna 2000;16 Eesti koondise
Benjamin Netanyahu astuma;seotud riskiaktsiisilaekumistele Tõniste;aastani 2020 dokument;parim tulemus käimasolevalt;info annab teada;teoreetiliselt Eesti kaheks;kell kuus Päevakaja;700 miljonit USA-s
