EstBERT;est-roberta;LaBSE;bertMulti;distilbertMulti;MiniLM-L12_multi;multi_e5;xml_roberta
kida grafeno;jala käib;Nüüd mikrofoniga;käsikiri Ega;ootab Number;televisioon ideoloogiline;pausi Televahendab;ühiskondlik-poliitilistes pilt
grafeno asufotograaf;kida grafeno;stuudio juhtkond;Siin käsikiri;ulatuse number;esinejaid võtame;Televahendab tublis;Ka ühiskondlik-poliitilistes
jäi teadvustus;laudade ümberpaigutamine;Hakkame kaameral;töötavad Siin;Null null;televisioonistuudio määral;Kuule kuule;Niisiis Õige
Stop stop;maali kirjandus;torudele kuskile;kaadris Või;number konn;tänase saatekavas;Tallinna televisioonistuudio;soovite toimet
stop stop;inimest lauda;mikrofonidega Praegu;kirjutab Astume;toimetus noorem;põhimõttel televisioon;tänase saatekavas;mõtleb sügavalt
tühjad Nõialõpu;ümberpaigutamine tööle;mikrofon kaadris;lehekülje autoriks;Number oot-oot;nõude esinejaid;Nüüd mikrofoniga;No võistlus
kromolov mõtleb;Ei no;stuudio valmis;edasic esineja;noorem toimetus;saatekavas uued;rääkima Nii;Kell 10
kirjandus kunst;võtmemüüjanna juurviljamüüjana;ehitada telekeskuse;seitsme filmiruumi;10 null;Kes valmis;esimene stop;võtta mõjuvat
AC DC;Palun muusika;mikrofon mikrofon;läigib Korralikku;tekib idee;tänane proov;algab saadetud;Kell 11
pühade Seal;kromolov mõtleb;kaob mikrofonidega;No toimetus;null null;õhtust seltsimehed;stop esimene;kahju võimalik
Aarma filmiloom;On stuudio;esinejaid võtame;tänase saatekavas;originaal originaal;Jälle poliitiliste;jutustab Jutlustajad;Oi-oi kasvatajad
Siin käsikiri;talu valgust;tavaliselt raadio;määral Millega;originaal Too;ühiskondlik-poliitilistes pilt;saates Miks;kuus inimest
Liini Lähme;Veenev dokk;Mis muusikas;Ütelge märg;Möldrilt number;muuda tänane;Selle pealkiri;no prooviga
raudtee ülesõidu;Kus grimeerija;laboratooriumis vaatame;Meie tänase;odavam asetsed;ühiskondliku poliitiliste;tähelepanu Mis;vaatame Ei
toimetajate tõmmatud;märg tunni;nädala saade;saatjatele prii;null Tervist;toimetuses Praegu;televisioonistuudio määral;märg tunni
tiiter otseselt;tigu Siis;muusika Ei;digitaalselt Veenev;kujundada toimetuse;edasic esineja;Number kaks;häda Iga
piipu kromolov;Tuleb Nali;ütelge mikrofon;Mis muusikas;unustasin istub;Meie tänase;televisioon ideoloogiline;lastega ratast
esinenud võtmemüüjanna;ideoloogiline asutus;raadio järjekordselt;sissepargis Stuudio;assistent istub;vaatame valmituma;autahvlile Vaatame;veps tead
stop natukene;tore Ja;tavaliselt muusikasaadete;ootavad järjekorras;number kuule;Ka ühiskondlik-poliitilistes;Vaatame käib;No ajaga
Niisiis Õige;tea Ja;tänase saatekavas;Kahjuks aega;arvatavasti esimene;mainima inimesed;Kõigepealt Number;koosolek täpselt
filmiruumi ütelge;muusika Ei;number kuule;Esim suurt;idee pange;ideoloogiline asutus;saatekavas uued;Ei täpselt
kahju võimalik;paar küsimust;filmid käima;Üheaegselt Saasi;null Nagu;ehitada telekeskuse;mikrofonidega Praegu;filmi vaatame
Viking tohib;jääb Kõvemini;Kuule kuule;saates Miks;nurgast laudade;võtame kohad;Nagu algab;kõvemini Oi-oi
võistlus lõppenud;tervist Kas;saatekavas uued;algab kultuurikomisjoni;kasvataja tekstiga;paar küsimust;rääkida Kas;Ma pöördun
asutus pühapäevakool;tea Foorikas;filmi vaatame;Oi-oi kasvatajad;erutav toiming;ükskord rahvast;tähelepanu Tere;mängijale mängi
tõepoolest kitsavõitu;võta Loosung;uus ruum;Kas toimetajaga;ytlema ergutavalt;tavaliselt muusikasaadete;Jutlustajad toimetustes;Niisuguse mehed
tea Foorikas;ministeeriumis Ütelge;põhimõttel televisioon;sagedamini toimetuse;aega seitsme;soovite otsustajatega;Eel lehekülje;tiiter otseselt
puudeda O;Kui režissööriga;paneks torudele;tohib esitada;ajal istub;Praegu viibib;Tähelepanu tähelepanu;rahulikult viimane
originaal originaal;äratoomis homme;töö laboratooriumis;panin filmiruumi;vabandage seitsme;Vaatame käib;Nii esimesega;Miks filmi
teadvustus Tead;Ja lõpuks;tähelepanu Mis;raadio järjekordselt;edukalt kujundada;Praegu kuulda;Ja lõpuks;palun räägime
Vers koosolek;Seltsimees Aarma;Praegu kuulda;Nüüd mikrofoniga;koosolek Ei;tekib idee;põhimõttel televisioon;juhtuski oktoobri
tänane proov;ongi Raha;filmi vaatama;häda bussidega;toimetusse anne;plaani esimene;Nali tähelepanu;Praegu kuulda
punane Niiles;Foorikas ütelge;filmiruumi kinni;Raudsep tuliks;saadete toimetus;segame huvitaks;Tere õhtust;stuudio valmis
originaal Too;Nõmme Lilleküla;arvatavasti esimene;On stuudio;istub toimetaja;koosolek asja;räägime alkoholi;Kõvemini kõvemini
paar küsimust;koosviibimine toimus;panin filmiruumi;mängi Nii;saabuva pildimaterjal;koosviibimine toimus;teksti rääkima;seitsme Saarma
trammide taavi;Otsin Velissarite;Oi-oi kasvatajad;aeg režissööri;saadete toimetuses;näha ootame;võta Loosung;Kõigepealt Number
televisioonistuudio määral;proov filmitud;televisioonistuudio määral;proov filmitud;vaatame valmituma;rääkida isaks;Kuidas näe;11 Null
töötab võiduda;selge põllud;mainima inimesed;silma režissööri;istub toas;ongi proov;rääkima teksti;Ma rääkisin
rubriigid põhimõttel;ergutavalt assistent;klaveri kuidagipidi;raadio välissaadete;asetsed jääb;No toimetus;filmiruumi kinni;Ei Ei
sõbras nõmmelt;Väga kahju;muusikasaadete toimetuses;jääd hiljaks;näiteks laseksite;rahvast täis;No näete;filmi vaatama
Läksid vennikesed;Autoriks naise;homme saates;Kes valmis;aru toimetusse;vaatame korraks;mängi Nii;viis inimest
oska öelda;stuudio juhtkond;natukene hiljaks;Kunstimuuseumist vaja;istub tavaliselt;otsustajatega viibivad;Loosung võta;tüdrukule Ja
Räägi palun;rääkida isaks;tekib idee;rahulikult viimane;teadvustus unustasin;kohad Praegu;Kogu toimetuse;uus ruum
kitsavõitu näiteks;stop Edasi;laboratooriumi ruumiga;tiiter otseselt;viimane Alt;esimesega Palun;telekeskuse direktor;palun põletatud
panete film;jama Ma;filmiruumi põrgust;pärisperenaisest Kuule;laboratooriumis vaatame;tähtaega Ühtegi;toimetajaga režissööriga;Ei no
maali kirjandus;lõpuks Ei;kaameral punane;tõepoolest kitsavõitu;ütlesin kasutada;asja arutama;number kuule;Urve Himbekiga
asetsed jääb;torru On;istub režissöör;režissöör seinaga;proov ongi;huvitaks uut;rääkida Ja;igavene häda
Meie tänase;Hakkame kaameral;plaani esimene;Ei täitsa;tundi fotode;saatjatele prii;hommikust Seltsimees;kaks tundi
vennikesed sabad;algame Palun;edasic esineja;Foorikas ütelge;anname raamiga;poliitiliste saadete;Teised Kuidas;number konn
Tallinna televisioonistuudio;vaatama Ja;jätkub fotograafil;näitsik hoolega;vaatame korraks;Välinaisele väli;režissööriga leida;Su Liini
Ma rääkisin;mööbel tuletatud;inimest ootavad;ehitada telekeskuse;aega No;koju vestleja;Nimelt välissaadete;torudele kuskile
esineb Läheb;Tahaks mõõduriista;ootavad järjekorras;Soome töötab;ämm haiglas;Vaatame sünnib;ehitada telekeskuse;Kes valmis
tohib küsida;Stuudio mustalt;bussid hilinesid;Aga ainukesed;toimet palun;esimene poolset;Praegu kuulda;tea Foorikas
muusike lehekülg;direktori kabinetti;õhtust seltsimehed;hommikust Seltsimees;vaba vaatame;Nii esimesega;muusikasaadete toimetuses;vaatame filmilõigud
liin esineb;natuke Siin;räägime alkoholi;Autoriks naise;kasutame vaba;kuulda Tuleb;Kui režissööriga;Ühtegi pilti
ülevaade kaabi;No võistlus;kollektiiviga korraga;ainukesed päev;tekstiga rääkima;soovite toimet;vaatame valmituma;võtaks Pealegi
üheaegselt Üheaegselt;Stop stop;telekeskuse direktor;filmid käima;inspiratsiooni esimene;pange käiku;On stuudio;kauge palun
kõvemini Oi-oi;režissööri silma;seitsme filmiruumi;kaob mikrofonidega;vaatame Ei;hommikust Seltsimees;stop natukene;AC DC
lajatame linnasid;näha Palju;Tere õhtust;Velissarite toimetust;kurat busside;algab kultuurikomisjoni;öelda Lõpp;võtame kohad
Või asi;filmiruumi põrgust;viibib ruumis;Nimelt välissaadete;hetke ulatuse;Hääl jäi;nädala saade;jääd No
põhimõttel televisioon;anda Läks;filmi märgitud;raudtee ülesõidu;ongi proov;toimetuse kollektiiviga;kirjutab Astume;oot-oot poolsed
Tallinn Siin;Ei süüdistustega;Kõigepealt Number;ministeeriumis Ütelge;esitada paar;võtta Esimene;spordisaadete toimetaja;Iga kord
Siis võimatu;jääb lillaks;esineja sissepargis;Selle pealkiri;välissaadete toimetus;Seltsimees algame;palun räägime;töötavad Siin
Palju eranii;valmis klaasid;venna raadio;astro siinse;järjekordselt uus;juhtkond toimetus;Ma Miks;seitsmes Viking
võtmemüüjanna juurviljamüüjana;kirjutaslaudade ümberpaigutamine;inimesi ruumi;Valmis veps;äratoomis homme;tohib esitada;vaatama Ja;Number oot-oot
Reinart Kas;null Nagu;Palun muusika;homme saates;toimetus suutnud;oktoobri koosviibimine;kaob mikrofonidega;aega No
täitsa võimalik;Siis võimatu;vaatame filmilõigud;Edasi Teine;tead kaob;kultuurikomisjoni koosolek;vahetanud Stop;vaba vaatame
ausalt öeldes;sissepargis Stuudio;ruumis näha;filmiruumi põrgust;tead fotot;vaatame Ei;toimetuses Režissööri;korraks Läksid
võimalik täitsa;küsimust Väga;Tähelepanu tähelepanu;asetäitja Hästi;assistent aeg;palun räägime;kuule näinud;Null null
Hästi tänan;ministeeriumis Kavalasti;istub toas;madudest filmiruumi;lähemale vaatame;uued rubriigid;näidata Ma;Ja muuda
jälle natukene;Noh ootab;uute kohtadega;sõidab nurka;toiming piltide;telekeskuse direktor;Ja režissöör;Ei süüdistustega
põllud leiad;kabinetti Kui;koju vestleja;Nagu teada;laudade viia;kägu Palun;vaatame Ei;arvatavasti esimene
