EstBERT;est-roberta;LaBSE;bertMulti;distilbertMulti;MiniLM-L12_multi;multi_e5;xml_roberta
ülemvõimu mõjuv;külameeste jutleja;Janseni muusikaharidus;üldse Teoks;maksid summa;kasvas Jansen;Janssen õpetas;mõisnike natukese
rahvuslik ärkamine;tähtsusega töö;Jansen teenis;köster-koolmeister inimestele;paljud load;mõtlenud Janseni;Jansen kirjutas;kirjakeel Lõuna-Eestis
Siioni laulukannel;töötas Vändra;probleem Jansen;Venemaal lauabiilide;andma perioodilist;mõtleme Janssen;Janseni Eesti;mõisnikud saksa-vastast
Karl Kõrb;pidevalt Ning;kasvas Jansen;kultuuriruum üldse;valve sattus;talupoeg natukesega;töö Jansen;võib-olla olegi
Vändra mõisas;Karl Kõrb;selleaegsed Janseni;tänapäevani Teine;ongi asi;selleaegsed Janseni;Jansen küllalt;jälle mõtlema
mõistetavas Vuistete;omaaegne süüdistus;mõtlenud Janseni;tegelikult valitses;tekibki probleem;ühikühistutest Jansen;Jansenide omane;65 aastal
rahvusteadvus Meil;Tähendab asju;töö Jansen;küllalt raskepärane;summa suurema;Janseni arvustajad;Jansen Eesti;võistleja mõisnik
tekkimine Pärnumaal;Eesti muusikakultuur;mõtlema Janseni;väljaandja Sass;otsisid dokumente;mõtlema Janseni;Jansen suurtesse;natukesega võib-olla
karberi Laulikud;mõju Peterburis;ühikühistutest Jansen;rüütelkonna Ast;lainet tekkis;sattus Jansen;mõtleme Janssen;luuletused tekkinud
Pärnumaa Põllumeeste;ajal Siis;sattus Jansen;sakslaste hääle;tall tall;Janseni toimus;Jannseni räägitud;Lõuna-Eestis aitas
Vändras Karl;põlve rahvavalgustaja;Jansen kirjutas;vabamades oludes;Postimehele andma;tavaline talupoeg;Janssoni tööl;1864 Eesti
Karl kõrgerg;raha Aleksandrikooli;tõepoolest Jansen;hobuses mitmekülgsuse;andke nütsi;Aga Jansen;kirjuti Jansoni;küllalt oluline
mändrav Vändra;maarahva hõiked;papa Jansen;Juhan peegelgi;tekib küsimus;Janssen õpetas;Janseni toimus;püsima eriti
salvume do;tekkis Pärnu;küllap Janssoni;asutatud Vanemuise;ütlema ausalt;Janseni kord;mõtlema Janseni;Liivimaal Lõuna-Eestis
rapo ütlemise;antakse maanõunik;võrreldest Janseni;Päris saksameelseks;vast teravate;tõepoolest Jansen;mõtlenud Janseni;töötasin Tartus
tõenäoline õpihkasele;eriti mõisnike;Jansen Eesti;tegutsedes rääkinud;teene maksite;rääkinud talumajandus;kasvas Jansen;köster-koolmeister inimestele
sõber laskistall;kultuuritöö organiseerimisel;mõtleme Janssen;Sass rüütelkonna;dokumendid antakse;Sellega kasvastiva;õige Janssoni;Lõuna-Eestis tahtnud
Pärnumaal tekkis;Eesti Aleksandrikooli;Johnsonilt rahvapäraselt;sakslaste Selles;asutamise laine;Jansen Rüütel;lüüa Jansen;mõisamajandusega võit
maarahvas Tartumaarahvas;Teine seltside;Jansen seisis;mõtleme Janssen;laine tekkis;Jansenide omane;Janssoni õpiga;esinesid pidevalt
üldnimetus eesti;rüütelkonna selgusid;Jansen kassas;asja raskeks;teenis ausalt;1870 Janssen;Janseni sakslaste;küllaltki võib-olla
Lõuna-Eestis füüsika;viisis Janssoni;Janssen õpetas;teravamad Väljendusest;eeliseks muutus;talupoeg muutub;selleaegsed Janseni;võib-olla laulupeost
küsimused Jah;üldrahvaliku uks;Jansen suurtesse;Ning abikomiteede;kirjutamise viisiga;Janseil suured;Jansoni poedele;mõte võib-olla
kõrberi Ta;abikomiteede võrk;Janssen suutis;rüütel kondadega;iseseisvus inimesi;papa Jansen;ühikühistutest Jansen;ühine eesti
kanter köster-koolmeister;Tema lehe;laule Janssen;Meil katsetati;yht asju;taludeks päriseks;Jansen Rüütel;ajal töötasin
Laulikud raamatud;hõiked Tallinna;Jansen küllalt;ilmuda rüütel;kerge asi;Janssen suutis;Janseni muusikaharidus;võib-olla jõukamateks
hästi mõistis;tähtis ajal;Jansen Rüütel;saksapäraseks teravamad;lihtsa kirjutamise;Jansen kirjutas;Janseni teene;telelevis Lõuna-Eestis
koorilaul üldse;maanõunik nolkenile;võib-olla väikeses;nägin rüütelkonna;suure ongi;töö Jansen;küllap Janssoni;abikomiteede võrk
