EstBERT;est-roberta;LaBSE;bertMulti;distilbertMulti;MiniLM_multi;MiniLM-L12_multi;multi_e5;xml_roberta
käring world championships;asi Ei trenni;Uusorg Birgit Ulrich;väiksem Moloksunda seljas;vaip käring world;keeles naisekandmine maailmameistrivõistlusi;keeles naisekandmine maailmameistrivõistlusi;maailmameistriteks loomulikult raadio;40 võib-olla 50
world championships soome;maailmameistrivõistlus üldse Mis;suurejooneline võistlus moodi;Selle kandmisstiili mõelnud;protokolli vaadates jäänud;Ulrich Tere raadio;maailmameistrivõistlus üldse Mis;keeles naisekandmine maailmameistrivõistlusi;näeb keeruline pikk
vaip käring world;võitlejat plaanime Ja;maailmameistrivõistlusi alal Soomes;tegelik laheli sälk;taset alal ;championships soome keeles;tegemist maailmameistritega naisekandmises;tegemist maailmameistritega naisekandmises;Eestis Väike-Maarjas rada
Birgit Ulrich tegemist;võistlusnaisekandmise maailmameistrivõistlus üldse;suur võistlusnaisekandmise maailmameistrivõistlus;stardijoone antakse stardipauk;kaoks Just ongi;Aga eesti keeles;võistlusnaisekandmise maailmameistrivõistlus üldse;Ulrich tegemist maailmameistritega;läbisite 55 5
no strateegia mõttes;tähendab melisatav 4000;maailmameistrivõistlus üldse Mis;seitse riiki rahast;kannab inglisekeelset nime;maailmameistrivõistlus üldse Mis;maailmameistrivõistlusi alal Soomes;kahekordsed maailmameistrid maailmarekordomanikena;55 5 sekundit
keeles Eugen Cannon;võistlusel kergem Kui;Ulrich tegemist maailmameistritega;Just ongi mahakukkumise;abielus tingimused Ei;maailmameistriteks laupäeval kannab;Aga eesti keeles;maailmarekordomanikena Kas naised;Väike-Maarjas rada rajaga
mõttes jääd Morgan;Tere No spordiala;Birgiti võistlesime õnnestus;vette Hoidsin silmi;koorem kergemaid Ei;laupäeval kahekesi maailmameistriteks;Ja eesti keelde;Nii Margo Uusorg;soome keeles tähendab
osad No öelge;Ei no arvan;soome keeles Eugen;Väike-Maarjas rada rajaga;piiratud kanda näiteks;Tere raadio kahes;No spordiala maailmameistriteks;Birgit Ulrich tegemist;meetrit Eestis Väike-Maarjas
Eugen Cannon MM;Ei trenni üldse;kilo leiate võistlustel;üldiselt noori vanemate;antakse stardipauk toimuma;Soomes laupäeval kahekesi;Mihkel maailmameistrid täna;championships soome keeles;vallas eeldan vaadata
Päris naljakas närvelikene;pannakse lõpuprotokoll Ja;no arvan võistlusel;Ei trenni üldse;näiteks aeg seisma;kuma raadio korraldab;eesti keelde tõlkida;Margo Uusorg Birgit;30 40 võib-olla
