EstBERT;est-roberta;LaBSE;bertMulti;distilbertMulti;MiniLM-L12_multi;multi_e5;xml_roberta
Hint külaskäik Eesti;Ja Dostojevski asjad;Hint raamatukogu omanik;äkki võtad raamatu;uut kodu nutsime;riiulis inimene tunneb;Aadu Hint külaskäik;näiteks kirjandusteooriate kirjandusteadust
käekiri Kui käekiri;professor Tartus Andersson;Aadu Hint külaskäik;näiteks Waverly Helsingborgis;diskreetne delikaatne Ja;Igal ruumil nägu;No asju kogudes;probleemi kaks-kolm 1000
Ma mäletan ema;läikivaid asju küla;inimese kogumiskire Aga;materjali Ma loodan;täheleraamat diskreetne delikaatne;kogudes kogume inimesi;võtate pihku Raamat;kunsti hoopiski näiteks
täitsa uus vorm;võtame Sibeliuse Või;Minu arust rahvale;professor Tartus Andersson;arvates seletada nähtust;tohiks võõrad tegelikult;isikliku raamatukokku Öelge;tsitaadid võetud Tolstoi-ist
erinev tikutoosi koguja;See raamatukogu esimene;raamatuid kadunud Alt;suuremaks Ja linnas;koguda kalduvus koguda;kogutakse tikku doosiga;Lenini raamatukogust fotokoloogil;huvitavat materjali pakub
1800 50 60;huvitab lausemünt eriti;erinev tikutoosi koguja;materjal Konkreetne materjal;head džässi segada;Aga loodusteadlane Nalja;Ja mäletan raamatukuju;Ma käisin Saaremaal
karistuse Ja Dostojevski;Noh Saaremaa mees;raamatust kohast Jah;näiteks aastal 1901;teki probleemi uuesti;segada inimesi tõsisemad;Niisiis liipris Aadu;10 aastat kasvanud
Konkreetne materjal ajaloost;niisamuti arvan aerul;Andersson uuris muinasjuttude;Teine põhjus arvatavasti;andes Teie raamat;Aadu Hint külaskäik;ehitanud raamatut aeda;suurema armastusega Madorman
isa ehitanud raamatut;hinna odavamaks minek;geeniust näiteks Einstein;raamatu hinna hinna;nooda meeste kampa;kaunis rikas Öelge;kaptenina Ja raamatuid;raamatut kirjutanud Näiteks
võib-olla riiulis inimene;Öelge palun Aadu;jõukas väike kodanikukalduvustega;terve rida Lenini;vaated Ei tea;lihtsalt vorm muusad;raamatukogu traditsioon peres;pisut-pisut isikut No
