EstBERT;est-roberta;LaBSE;bertMulti;distilbertMulti;MiniLM_multi;MiniLM-L12_multi;multi_e5;xml_roberta
fon Stackelberg Aga;Te tunnete härrak;saksa haridust anda;Sest kahearstina kõrgune;hinged Nemad iso;Näete saksa mõisnik;eestlastele rahvusliku Kristuse;saksa mõisahärrale otse;Esiteks mõisahärra võrdlemisi
Pariisis kuulsamaid freskomaali;saagi Aga küllalt;Härra Rudolf von;Barton juhuslikke modell;von kernet Ma;Kas piisab härra;kunstniku aususe seisukohalt;Iga Stackelberg inimestest;aususe seisukohalt Niisiis
paremas servas istub;Kohus Kõndisin pikkamööda;Kaarli sakslastest pastorid;10000 ajalehed Kristuse;paremas servas istub;Härra Köhler teate;Isakene Vene keiser;maal mõisavalitsejaks Pealegi;kümned korrad edasi-tagasi
isand kallis naaber;kõrge kolossaalne tükk;Norrimalt Aga püüa;Pealegi mõisas pärit;asju teada head;peas Isakene Vene;Eduardi kaugelt sugulane;Mihhaili pilt politseiprefekti;mõnikümmend aastat Hiiumaal
Anna Rakvere tüdruk;Talumees ess lüüa;Eesti rahvale Ja;professor Köleri 10000;armas kodune koht;austria madrusest inimpõlv;rahvas omamoodi kuulus;Villem kuulab valitsejamaja;edasi-tagasi ronisin tellingutelt
Köhler teate juhise;vähem Nende Ilusa;Jumaluke loota kultuurita;mehel hästi Pariisi;tea mehhanismus asjas;arvata mullu Kaarli;Ma mõtlesin mees;Nõnda rahvuslik Eesti;mõisavalitseja lastele siinmail
asi Ja kunst;võimu e-moemeeste Kuid;krohvi värvide lõhna;kunst Aga purlakkide;Ma tea mehhanismus;tõsiseks küsis Ungari;mäletate kuri inimene;Karell terve kogudusemaja;purlakkide ajast-arust onkel
Te tunnete härrak;häbi räägivad vähem;pildi 1000 rubla;olgu-olgu Aga 10000;10000 rubla kingitus;Norrim Muidugi Mihhail;Jumaluke loota kultuurita;Mihhail Piaalati Seekord;hammas 10 aastat
Mulje maja armas;lapsega Teie kristus;tamm austerlane rootslane;juhuslik modell saksa;arusaadav asi Ja;rahvas omamoodi kuulus;rutanud Nojah võib-olla;rahvuslik kristus Barton;kuulnud Mõne nädala
ristiga vehkides valge;jää netigi säisma;teatud juhtudel kunstniku;pat 10 aasta;sadist siinmail iiales;mäletate kuri inimene;Kristuse rüü kuivanud;mõnu kujutada Kaarli;iseloomustanud Võib-olla modelli
pilvedelt jubedad tapatalgud;küllaldaselt silmaga tähele;Rootsist konter Pandi;mõtlesin olgu-olgu Aga;meelt heitvat mees;Michael irvitas jäi;meest õnnistab äikese;näo maalitud Kristuse;tõsiseks küsis Ungari
sakslast inimeste tunne;saksa Ministrite tuttavaid;Stackelberg jänese kubjas;mõisas pärit autoriteedi;rutem kümned korrad;Sina Johan tead;ajast-arust onkel Mihhaili;Härra Köhler teate;Aga purlakkide ajast-arust
