keyphrase;score
kuulama barokkmuusikafestival möödunud;0.7612
aeg jõudma kuulama;0.5436
saksa vokaalansambel sing;0.5401
broadway muusikalinum programm;0.5319
spetsialiseerunud esitaja tänapäev;0.5304
robert staakia kontsert;0.5256
19 estonia kontserdisaal;0.5233
koor orkester valitud;0.522
publik täna õhtu;0.5196
kirik kontsert jätma;0.5188
seitsmes sümfoonia osa;0.5137
noor solist heldur;0.5084
täna laulma iseend;0.4884
hortu instrumentaal-seis tantsunumber;0.4865
nikov viiul kaunis;0.4845
hea meel tänane;0.4805
lõppkontsert kahtlemata põnev;0.4756
dirigent sageli juhtuma;0.4677
rahvaülikool segakoor pidulik;0.4674
keskenduma instrument vokaal;0.4671
arimaa flööt hispaania;0.4616
dirigent undel kokk;0.4605
tehniliselt keerukam instrumentaalkontsert;0.4516
euroopa ringhääling liit;0.451
heino jüri salu;0.4509
šveits paula poolaster;0.4504
tähendama tingimata bachi;0.4411
kindlasti eriline vanamuusikasõber;0.4388
ettekirjutatud harmoonia saatepartii;0.4381
tegelikult helilooja 60;0.4344
muuseumieksponaat hõng esitus;0.434
ooper 50 elu;0.4307
immo mihkelson laupäev;0.4306
keskenduma avakontsert teema;0.4273
tormis laul algus;0.4162
üldiselt vältima kontsert;0.413
festival elu hoidma;0.4122
aktiivne koor liikumine;0.4107
tuntud sopran kindlasti;0.4098
2010 aasta laulutaat;0.4093
korduma kell 15;0.4024
lill sing fonike;0.3968
õhtu triin norman;0.3934
salu lauto pioneer;0.3857
lubama renessanss laul;0.3847
eufoonium toos tiiven;0.3846
panus kultuuriruum aasta;0.3827
kitar akordion klaver;0.3796
pikk aplaus kaks;0.3793
muusika orgaaniline seos;0.3792
itaalia claud arimaa;0.3789
rokkmuusik jällegi küsimus;0.3777
põlli aeg perfektselt;0.377
bass joel frederick;0.3764
intervjuu salvestama põnevus;0.3753
muusikakeskkool noortekoor võitma;0.3686
kaks muusik professionaalne;0.3676
no tore toom;0.365
vähe eetriaeg raadio;0.3647
meeldivalt lauto mängitud;0.363
saade teema stuudio;0.3621
eesti 15 tiitel;0.3617
estonia esinema kahtlemata;0.3554
noorem kava helilooja;0.355
jaanuar tähistama tegelikult;0.3521
mikael toorus helilooming;0.3504
tuntud vokaalgrupp king;0.35
nägema suurem osa;0.3498
grand prix järgnema;0.3491
kirjeldama keskpärane näidend;0.3436
teema püha linn;0.3436
põhiliselt romantismiajastu lõpp;0.3409
tahtma ütlema kava;0.3409
pilv täna ootama;0.34
uudistesaade paluma võrukeelne;0.3378
esmalt sõna iren;0.3375
laul kaks kolmandik;0.3357
raske lubama renessanss;0.3319
õpetaja kose kirik;0.33
alumine noot kergelt;0.3289
raske aktsepteerima laulja;0.3265
haades valitseja kuninganna;0.3236
new york kvoiziza;0.3222
kunst täiuslikult ütlema;0.3214
king singers new;0.3155
keskenduma 1920 aasta;0.315
taust andma tore;0.3131
suutma joel frederick;0.3096
kaczyin saatma kindlasti;0.3088
rosiinid paar broadway;0.3082
näiteks leonid hoffmann;0.3078
ajem kõnelema robert;0.3073
internet sobiv aeg;0.3067
mõte natalja gutman;0.3047
pass mängima saatepartii;0.3024
nädal jälle jääma;0.3021
loodus andma kaunis;0.3006
folkloor traditsioon eestlane;0.3005
tulevärk tegelikkus kõlama;0.2999
uus küllaltki lootustandev;0.299
jeremija nutulaul esitus;0.297
viimati rahvusvaheline tase;0.2913
talumeiereid aasta korraldaja;0.2907
hoidma 20 teinekord;0.2871
mitmekesine inglise prantsuse;0.2856
anne frido lin;0.2853
rattannioon kogumik aasta;0.2842
kogumik aasta 1529;0.2839
saksamaa preemia tubli;0.282
lõunam temperament teos;0.2776
jälle endine pealkiri;0.2767
grammuteti artikuleerimine ühetaoline;0.2709
ratas jääma seisma;0.2693
paraku populaarsus meisterlikkus;0.2682
charlie ramsi markarvas;0.268
monument kolmekümneosaline teos;0.2672
kooridirigeerimine eriala üliõpilane;0.2664
orpheus joel redel;0.2618
pikk kael pikk;0.2609
populistlik mulje jälle;0.2602
80 nominent valik;0.2587
huvitav kombinatsioon otsima;0.2574
võitma 2005 -le;0.2511
maailm kontekst tähendama;0.2495
ruum tinglik mäng;0.2488
kool juhtuma võimalikult;0.2482
tõlkima tõenäoliselt ema;0.2482
kell üheksa null;0.2473
istuma kivi puhkama;0.2444
kaks lisalugu abi;0.243
pisike detail kaotama;0.2406
triin norman silver;0.2368
haldusnõukogu otsus 2010;0.2361
ütlema üllatuslik lahutama;0.235
esmakordselt hirmujumalanna tunnus;0.2348
konkreetselt jäine natukene;0.2335
kava vähemus teos;0.2322
sõõra juhatama kaitseliit;0.2308
tunne loomulik õige;0.2307
sõrm väledus toss;0.2302
lõppematu kombinatsioon armastama;0.2292
tahtma üldse mängima;0.2289
eriti lueen 10;0.2287
harmooniline modulatsioon soolapala;0.2284
näiteks valima tiik;0.2284
seitsmes sünnipäev võib-olla;0.2274
poeg esinema patrick;0.2245
auto kaunilt täielik;0.224
lauto mängija kadunud;0.2215
selgelt vormel järgima;0.2211
panema silm kinni;0.2183
tarduma hämar koer;0.2181
seisma sisyphos istuma;0.218
lõpp erand eksima;0.2177
subjektiivne arvamusavaldus konkreetselt;0.2151
jon mitchell võib-olla;0.2143
