EstBERT;est-roberta;LaBSE;bertMulti;distilbertMulti;MiniLM_multi;MiniLM-L12_multi;multi_e5;xml_roberta
;aednik;musitseerima;niitütlema;;mõisaproua;sündima;mõisaproua;kuskilt
solitoom;teater;õpetama;kuidagiviisi;pass;eestlane;ema;kuuslapseline;töötama
katekismus;maa;vesi;neljaklassiline;noorem;panema;vastsündima;lugu;tundma
Narva-Jõesuus;sõber;muusikaarmastaja;seitsmeaastane;partner;Anneli;isa;kirjutama;vene
näiteseltskond;muusika;viitama;kuuslapseline;meeter;Kuuskemaa;küla;Kaarel;valmis
võimalik;proov;jooksma;viiulipoogen;iseloom;Ilumäe;tutvustama;näiteks;viis
rahascabi;kell;orkester;pardipoiss;in;majake;lapsepõlv;Hiiumaa;esi
mundremee;koht;väljentaal;mundremee;andma;koduma;väikene;võtma;kirjeldamatult
aadresson;ostma;Wilhelmiine;näitejuht;kodu;Kaarel;koduma;lapsepõlv;tasku
rahvarõivas;aed;rida;otsekohe;kell;köstrikool;õpetaja;seitsmeaastane;muusika
rektiiv;tundma;rajamine;põrguma;tore;ema;talu;kuidagiviisi;Ilumäe
Knorkestrand;aasta;algkooliõpetus;hilisem;võimalik;riietehoi;Ilumäe;õpetaja;Richard
suurtalend;linn;esinemine;tegutsema;näiteks;aastane;vaesem;sündinud;võimalik
väljentaal;tervis;küla;meeldima;unuma;Hiiumaa;algkooliõpetus;algus;Paul
krimineerimine;poiss;prantsuse;loorberipärg;asi;küla;tänulik;aidamees;rahu
algkooliõpetus;koosseis;viiuldaja;vastsündima;aed;rätsepmeister;venekeelne;kõrvalmaja;leidma
rahuvabrik;maantee;seisma;ühteteise;koduma;lugu;mäeküla;nii-öelda;kaup
näitelav;küla;tõlkima;näiteseltskond;kontor;rahvas;perekond;ütlema;12
salmikene;lill;võimalik;võrdlema;teade;laul;aidamees;kuskilt;kivi
ühteteise;kuuslapseline;näiteks;väljemalt;pind;teadja;kuidagiviisi;laulumäng;aeg
biolov;kuusk;triller;saatma;tasku;pardipoiss;külastaja;Viispaadmine;20
puhtahingeline;mängija;tähtis;mõisaproua;meel;külastaja;elu;Kuuskemaa;hästi
smoking;kauplus;kordema;rätsepmeister;vend;mulatlane;seemnemüük;täis;koor
vihistus;mäeküla;vabrik;peegelt;vastselt;meeldima;tõlkima;parim;seitsmeaastane
viiulipoogen;osa;vehkenic;ilumatiimatu;nede;väljentaal;salmikene;eestlane;küla
Tartu;vesi;külvama;karistama;seisma;tutvus;poissmees;Jõgis;neljaklassiline
rätsepakadeemia;lüüs;;sõituma;solitoom;ame;lill;mäletama;mõtlema
Narva-Jõesuu;in;välismaa;rätsepakadeemia;toime;välismaa;köstrikool;perekond;suur
piiblilugu;tänav;teadma;täpselt;netipind;vehkenic;piiblilugu;esindaja;Karg
dekoratsioon;kevad;linnatänav;teadlik;isik;isa;välismaa;üheksa;Bergmann
kvartett;meri;meelitama;kütükkis;äge;Harrektor;Andres;jällegi;raha
rukken;külastaja;näiteseltskond;väljentaal;uus;tütar;armastus;proovitöö;suhtumine
laulupidu;poissmees;pikk;puhtahingeline;esimene;Taali;Gutkini;jutustama;tõuge
kannel;talu;pidaminuma;suurtalend;omanik;Akkermanni;tänav;viiulipoog;Estonia
kostüüm;märk;vihistus;igaõhtune;kaks;juhatama;rahu;venekeelne;mängimine
muusika;näitleja;puu;köstriproua;toimuma;saksa;uudishimu;näitlejatöö;musitseerima
dollalon;saimar;majake;konkurent;tellimine;kivisaal;mõisnik;iseloomustama;Bradze
kivisaal;isa;iseloom;uudishimu;rajamine;juudi;ame;mäeküla;raam
kurisus;valima;tuul;riietehoi;tooma;lilleäri;grammatika;küla;Narva
hooneken;andma;sorteerima;ööbidikaal;noor;kadakas;linnatänav;musitseerima;pass
hellitus;asi;neljaklassiline;leevendav;parim;perekond;Tatari;lõpetama;lill
linnatänav;töötama;proovitöö;kuliss;nimi;tõlkima;rahvarõivas;kuusk;mees
mängimine;niitütlema;paluma;vehkenic;tellimus;Tatari;riietehoi;poissmees;omanik
kodanlik;kasu;poissmees;rase;mee;teran;juudi;viiuldaja;muusikaselts
rõivastus;mõis;kasvuhoone;kurivend;surema;nimi;tütar;mees;koht
köstrikool;kontor;piim;suhtlema;üldiselt;viiul;Anna-Liisa;kaksteistkümmend;esimene
pidaminuma;suund;kuuslapseline;innukas;filiaal;poissmees;kuskilt;neljaklassiline;Anna
seemnemüük;555;kaasnimetama;linnatänav;proov;saimar;Wilhelmiine;köstrikool;maja
hiilgeosa;roni;meetringas;väiksem;kingitus;sõber;Anneli;Narva-Jõesuus;vaja
nägema;klass;priis;Klarnet;iseloomustama;iseloom;prantsuse;elu;meik
