EstBERT;est-roberta;LaBSE;bertMulti;distilbertMulti;MiniLM-L12_multi;multi_e5;xml_roberta
;regulatsioonid;internetile;tähendab;;internetikasutajatest;tehnoloogiaettevõtete;IT-ettevõtete
väikeettevõtete;Facebook;IT-toodete;Ülemaailmse;saadaval;internetile;veebiteenuse;külvamiseks
ülekaalu;Google'i;maailma;turupositsiooni;masside;internetis;IT-ettevõtete;sõjalised
IT-ettevõtete;vähendamise;probleemidega;miljonite;inform;veebiteenuse;IT-toodete;USA
ebasõbralikkus;infokeskkonna;tehnoloogiaettevõtete;IT-toodete;tähendab;tehnoloogiaettevõtete;innovatsiooniplatvormiks;muutuvad
Microsofti;internetis;raskem;rahupreemiat;ideid;Interneti;suhtlusplatvormid;kasutada
valikuvõimalus;protsenti;muret;rikaste;seoses;tehnoloogia;infokeskkonna;aja
Riigialamate;muutuvad;Google'i;beebikeskkonna;investorite;innovatsiooniplatvormiks;internetikasutajatest;See
Apple'ist;ettevõted;lauale;suurinvestorite;heldes;infokeskkonna;kasutajatest;erinevate
tehnoloogiaettevõtete;Interneti;inimest;Hiigelsuureks;usu;veebi;tehnoloogia;ettevõtte
