EstBERT;est-roberta;LaBSE;bertMulti;distilbertMulti;MiniLM_multi;MiniLM-L12_multi;multi_e5;xml_roberta
;Idee;Lamar;tähendab;;mõistukõnega;tarkust;lastepornomaksumaksja;Ühendriikide
magnetism;mõtelda;Lastepornonime;kriitilise;summat;mõtte;tarkus;lastepornovõimalusele;riigiametnikud
põhimõtteliselt;ameti;internetikasutajate;meeldib;andma;tarkust;mõistukõnega;pedofiilidest;kirjutamas
võimaliku;internetis;natukene;alamatest;kontroll;mõtlemine;mõtlemiskohustus;lastepornopiltide;USA
mõtlemine;Aga;lollid;asupoliitikute;tähendab;mõtlemiskohustus;leidlikkus;Internetiteenuse;sissejuhatuseks
serverite;Kui;lastepornomaksumaksja;pedofiilidest;tekib;tarkus;targemad;internetiajaloo;terrorismi
ähvardamas;poliitikute;Smid;riiklikke;meest;kommentaarist;mõiste;internetikasutajate;Ameerika
kujutelma;kontroll;Idee;oluliste;näiteks;olemusliku;mõtte;kommentaari;jõuga
ülistab;väärastunud;mõtelda;reegleid;tallele;teisitiarvajaid;näiteks;Lõpetuseks;See
mõtlemiskohustus;mõiste;lasteporno;liikujaidia;isendeid;tegudeni;mõtlemine;Seaduseelnõu;ühiskonna
