EstBERT;est-roberta;LaBSE;bertMulti;distilbertMulti;MiniLM_multi;MiniLM-L12_multi;multi_e5;xml_roberta
Two Dragons;Väga meeleolukas;festivali Eurosonic;siinsamas keskväljaku;Ewert and;kuulete Hollandis;meenutas Eesti;eurosoonikul live;ettevõtmisega 10
pälvis käteplaksu;otse-eetris krooninganist;võib-olla kuulame;Schmidt rääkis;postraks case;Hollandi raadio;üle-euroopaliselt kuulsamalt;otse-eetris krooninganist;ilmselt üle-euroopaliselt
Groningen Holland;Pärnoja ester;Erik Morna;krooninganist Hollandis;Näiteks Ewert;rahvusringhäälinguprodutsent Meie;festival Eurosonic;Eurosonic noordisla;inimesed rääkima
Maarja Merivoo-Parro;Meisterjaanieilne kontsert;Eestisse võib-olla;meelde tegelikult;sound Inimesed;festivali euro;Hollandi raadio;Hollandi rahvusringhäälinguprodutsent;üle-euroopaliselt kuulsamalt
Ewert and;härra Peter;nägime kontserti;Tallinnas Kas;sound checki;tahab Eesti;kohtumine Tallinnas;festivali otsesaatetundi;Dragons-i kestsid
normaalne asi;Ewert and;kahest eestlasest;Ei tegelikult;artist tohiks;esmakordselt Eestis;tormile Lääne-Euroopat;Meie otseülekandega;leiab kindlasti
noordisla eesmärk;Two Dragons;muusika online;Ja mängitsi;staatus artist;Eurosonic 2018;Eesti rekord;raadio kaks;artist tänavusel
hiljem Simmoiste;mugavad riided;2018 Euroopa;eile nelja-viite;networki aru;Tallinnas nädal;Holland festivali;Eurosonic Täpselt;kindlasti lihtsalt
šenn esineb;elu See;Pidime ootama;See lugu;asi automaatne;otsesaadet festivali;Euroopa muusikaekspordi;raadiol kõvemaks;täpselt õnnelikuks
võib-olla veatoobiogravitama;alternatiivrokkbändid Kuna;huvitava hääle;Vähemalt kordade;nägin A;eurosaanikel Just;lõpuks Stockholmist;kuulajad MINA;öelda võib-olla
