EstBERT;est-roberta;LaBSE;bertMulti;distilbertMulti;MiniLM-L12_multi;multi_e5;xml_roberta
Touch mahhaali;kasu Ja;kogemused raamatutes;vahe järjekorras;nooremad vanem;öelnud Tartu;Lehte Hainsalu;lugeda Ja
käänded kavad;linna inimesi;sari ajalugu;raadiokanalites mängiti;print Ta;Tartu stuudiosse;Tartu stuudiosse;väga-väga kiiresti
tundub kooligrammatika;sõna habemeajaja;vanades riikides;Eestis säästurežiimile;selfie't riputab;Keskeas rääkisite;Luuletuse Ma;vana-vanaemade mälestusi
mitmuses no;luule kultuuriessents;variant vanadekodu;No3 käsikiri;tähendab Is;Teie esivanematest;Hainsalu silmad;valitseja viimane
luule kultuuriliik;teisipidi mõtlen;intervjuu tundub;Aga kandideerida;valida ausate;Tartu linnas;rajoonileht luule;arusaamise võimalik
horisontaalne vesi;maailma Meie;igav lugeda;kuulen raadiointervjuudes;ämm nooremad;ärgitada inimesi;kirjandussaatest kuulsin;raadiointervjuudes sõna-
paljud vanainimesed;valimissüsteemi Et;hukkumisest raadiokanalites;Tartu stuudiosse;rasked Et;vestluses raadiointervjuudes;Teie Lehte;võib-olla võib-olla
elusolendid mängud;Igaüks võttis;Sellepärast elulugu;See meeletu;tekib Mind;asjamees kutsusin;lugejaga vestle;inimeste palk
vahe järjekorras;silmadega Mul;sõnad häälega;leppida Nii;kodu parajasti;kahjuks Te;luuletaja riigitegelane;käib kuskilt
näen linnas;käärid infarktiga;Head kuulajad;Sest luule;idee ellu;mõtlesid kogemustele;loen luulet;raamatut kirjutama
