EstBERT;est-roberta;LaBSE;bertMulti;distilbertMulti;MiniLM_multi;MiniLM-L12_multi;multi_e5;xml_roberta
;sõjaajaloomuuseum;restaureerimine;seitsmekümnekohaline;;Eesti;Lääne-Eesti;raadiouudis;jätkama
arhiivideebeedik;munitsipaalüürieluasemine;ootama;välisinvesteering;manner;edumaa;Euroopa;Eentalu;sõnum
filmiajakirjanikutseremoonia;õigus;konteiner;Olli;moment;Euroopa;valitsusliit;Maa;võib-olla
majandusareng;aasta;Eentalu;välismaa;meeter;USA;keskvalimiskomisjon;eesistujamaa;riik
küsitlus;analüüs;jäätmek;Raadio;seed;rahvusvaheliselt;presidendikandidaat;lehekülg;vene
lähiaeg;jaanuar;pakendiorganisatsioon;Ameerika;tipp;valitsusliit;konkurentsivõime;aastaauhind;võimaldama
ühismõõtsustatud;maa;kuulmine;mängufilm;andma;majandusseisund;Taani;Liit;tulemus
ambitsioonikas;aastaraamat;eluasemeprobleem;lähemalt;fakt;staatus;pakendiorganisatsioon;Siim-Valmar;eesti
pakendurnitsioon;kool;jäätmekäitleja;langema;probleem;Ungari;aastaauhind;infopäev;lihtsalt
Vabadussõda;kell;Rehn;Tüürnik;idee;laienemisvolinik;küsitlus;eestlane;tegevjuht
põhjarannik;kohalik;eestlane;kommenteerima;kell;kohtumine;USA;tänane;varem
püramiit;hoone;lindilõikamine;edulugu;president;konkurentsivõime;Ungari;jätkama;Obama
käitlemine;ambitsioonikas;nädal;aiarisk;homme;rahvuslik;demokraat;Päevakada;president
väljatõstmine;kavandatav;söögisaal;intervjuu;odav;Taani;piirkondlik;konkurentsivõime;tuntud
Mladić;sportlane;päike;varem;ana;keskkonnaministeerium;partei;ajakirjanik;põhjus
stabilisatsioon;;ühendriik;suurem;võimalik;soodustus;läbirääkija;ühendriik;uuesti
Olmert;ambitsioon;ühing;rivaal;asi;tähelepanu;maailmaturg;hoiatama;minister
Luksemburg;2013;2007;abivajaja;objektiivselt;Tšehhi;Serbia;eskiisprojekt;USA
tõsielufilm;töö;Tedre;edetabel;aed;taotlus;suisa;juhtivteadur;Maa
Ratko;infopäev;tagasivõtukohus;soodustus;sadama;assotsiatsioonilepe;tulevik;Toom;2004
pakendiorganisatsioon;näitaja;Josing;juhtimisinstituut;toom;ruutmeeter;võitja;valmis;12
tõenäoline;õiglane;Raadio;ajakirjanik;insener;tähtaeg;huvipuudus;filmiajakirjanikutseremoonia;2006
meedia;71;ekspositsioon;aastaraamat;komme;koguprodukt;juht;arhiivideebeedik;konteiner
Tartu;väljendama;koondama;kaitseminister;reiting;võrdlema;Portugal;rahukõnelus;antud
konkurentsivõime;trükiajakirjandus;toimetaja;erinev;nurk;valikukriteerium;optimistlik;seitsmekümnekohaline;detsember
äritegevus;tähistamine;liurenn;samaaegselt;abstraktne;Venemaa;lisarühm;ministeerium;meedia
meelsus;tänav;aastaauhind;demokraat;staatus;samm;2007;juhtum;õhutemperatuur
omakasupüüdmine;aed;elem;rahvusvaheliselt;inimene;sõnum;uudis;välisinvesteering;õigus
kuuerühmaline;ostujõud;Laidoner;Vabadussõda;arv;Luksemburg;arutelu;kindlasti;2009
jäätmed;hea;hoidla;Siim-Valmar;vihm;tulevik;konjunktuuriinstituut;tõsielufilm;19
võib-olla;katastroofiliselt;toimuma;sportlane;taas;üheksas;koostöö;positsioon;tekkinud
jäätmeosakond;konkurents;insener;visiit;otsustav;öö;avaldus;müüma;10
laste-aed;küsimus;eesistujamaa;palestiinlane;toimetus;-ks;maailm;Lääne-Eesti;22
aastaraamat;sisu;vaatleja;leev;toredam;Vikerkaare;Keedu;Riina;viis
meenutamine;Ratko;jäätmeseadus;ühismõõtsustatud;pind;võitma;probleemne;puhuma;valmis
magalafilm;mäng;õhutemperatuur;Boriss;konteiner;infopäev;valikukriteerium;katastroofiliselt;14
arhitektuurne;Tarand;Aiova;Haagi;elem;muutma;välisminister;septembris-oktoober;2007
otsekõnelus;tipp;öö;Vikerkaare;graafik;Serbia;positsioon;Karjatse;nii-öelda
sõjamuuseum;-ks;keskkond;Luksemburg;tasku;probleem;majandustsükk;konjunktuuriinstituut;Boris
sõjaaegne;keskvalimiskomisjon;puiestee;algatama;saavutama;positsioon;tulemus;üür;möödunud
sündmus;arhiivideebeedik;lahendus;arhitektuurne;saamine;kuuerühmaline;ootama;presidendivalimine;kommenteerima
liurenn;osa;meediaõpetus;lõuna;meel;julgeolek;septembris-oktoober;missioon;3
sahkerdus;omavalitsus;likvideerima;kokkulepe;mõistlik;organitsioon;ambitsioon;laienemisvolinik;ostujõud
nägema;lasteaiapuu;filmiajakirjanikutseremoonia;suunas;kindlasti;kohustus;kaotama;Tallinn;suurus
võimalus;valdkond;Utria;efektiivsus;pakend;maailmaturg;Venemaa;Venemaa;tasku
ostujõud;intensiivne;langema;Jeruusalemma;uskuma;osalema;rahukõnelus;munitsipaalüürieluasemine;võimalik
välisinvesteering;tunnistama;suurus;Unt;pretensioon;kommenteerima;toimetulekutoetus;Laidoner;13
puhang;Venemaa;Jonathan;esikoht;seisma;90;tähtaeg;ambitsioonikas;Serbia
Joonatan;kord;hiinalinn;juhataja;laste-aed;demokraat;keskkonnaministeerium;Neitsi;Jonathan
mure;dokumentaal;vene;uhke;toime;kavandatav;üheksas;rahvusvaheline;öö
