keyphrase;score
telliti uus planeering;0.8108
asi detail asjad;0.8074
planeeringus kast number;0.8068
ehitus See objekt;0.8034
ringiga arvan ongi;0.7987
sen idee vargus;0.7977
ärimas annab abistava;0.7976
sadam Et näiteks;0.7964
sisemine diskussioon kontoris;0.7963
arvatud esimehe eelnevalt;0.7952
inimlikke objekt inimkohalolu;0.7936
kuiva kirjeldust tegelikult;0.7929
dimensioon tugevamalt kaks;0.7928
head Noh ütleme;0.792
küsimusi kommentaare Ei;0.7917
inimene tahabki head;0.7917
isiklikult subjektiivselt vaatan;0.7914
lugu detailplaneering hästi;0.7914
funktsioonid muutunud Kui;0.7909
lahendada projektiga mahtuma;0.7908
diskussioon kontoris vä;0.7893
kindlasti parem Et;0.7892
hea akadeemiline tekst;0.7854
lubada Et miinimum;0.7853
elus korda saadan;0.7853
vorm Sa hea;0.7847
suhteliselt ambivalentne suhe;0.7847
ütleme teema ütleme;0.7842
fotod kindlasti parem;0.7837
Et aktsepteeritav no;0.7835
ütleme periood siksak;0.7827
teatud inimestega objekt;0.782
asi tasu paneb;0.7809
Ta abstraktne kategooria;0.7807
erisus erinevuste võimalused;0.7806
variandi halvast variandist;0.7805
asjad asjad Et;0.7804
ongi meetodite Ja;0.7804
mahte ütlen Et;0.7802
ideed kujul ideed;0.7798
ausalt jama See;0.7794
investeerima sadam Et;0.7792
tohutu hulga materjali;0.7791
tundub väsimus postmodernismist;0.7784
Et loomulikult kolmetoalise;0.7784
ehitama vees ehitamine;0.778
soon ilusat head;0.7771
tookord kuu anda;0.777
muutub läbielamiseks Alvers;0.777
ajal Ja ala;0.7769
tähtsamad mõtleme näiteks;0.7765
72000 504700 See;0.7764
detailplaneeringut 1000 Ja;0.7763
ilusat head Keegi;0.7763
Et no sen;0.7762
plaane Et hästi;0.7762
aru hetkel liitel;0.7758
planeeringute rekonstrueerimise No;0.7756
mäng tore tahad;0.7756
ongi maju ehitada;0.7755
idee varastamine Ta;0.7754
arusaadav Nately No;0.775
uus hoone jälle;0.7747
sügavam tung soon;0.7745
vanad ilusad hooned;0.7744
kord kord aru;0.774
kinni aitab Aga;0.7739
No hetk paned;0.7737
kasvavad uhked jurakat;0.7728
võib-olla 100-st 1000-st;0.7722
pattu hingel bot;0.7721
survele Et rahakott;0.7717
terve hunnik Neil;0.7716
maha pekstud viitas;0.7713
osa näha Et;0.7712
Tegelikult suur asi;0.7712
makramee Uku Masingu;0.771
hea film arvan;0.7702
hea tava omavahelistes;0.7698
pisar silma no;0.7689
hindan tööd hästi;0.7685
rääkima täpselt kujul;0.7684
Sorry kosmos kosmos;0.7682
selg sirge hetkel;0.7678
plaat terve kvartali;0.7675
sealsamas planeerimiseks Saksa;0.7674
vastutuse Ja loomulikult;0.7674
ehitama Ja paar;0.7671
silma no kalamaja;0.767
härra Kaasik annan;0.7668
Aga hea tava;0.7662
asjast taandama Sest;0.7662
Ei No aru;0.7661
peenest joonest valele;0.766
tellija pandud paneb;0.7657
kolmandat viimast osa;0.7657
Nojah öeldi asi;0.7656
Arendajal plaanid exceli;0.7654
õige Et Või;0.765
isiklikku juust Ükskord;0.7648
natuke ütlen püha;0.7647
hoidma kindlasti Ja;0.7645
ilu Et no;0.7644
projekt Tatari Sakala;0.7642
ellu helilooja laia;0.7638
Me mängida Me;0.7635
uhked jurakat Ja;0.7634
ülejäänud piirkond Et;0.7634
Luige restoran Kadriorus;0.7626
rea töid büroo;0.7626
tellitakse üheksa korruseline;0.7621
oskaksite kommenteerida aasta;0.762
1000 Ja vaadata;0.7619
puhas uudishimu puhas;0.7618
maksimaalselt president kaks;0.7616
inimene taandaksin karmid;0.7616
kunst kunsti natuke;0.761
hipodroomi täisehitamise plaane;0.761
Moldaavia reeglid Ja;0.7603
plaan Ma korra;0.7603
muutunud Kui juttu;0.7603
omanikud maa omandanud;0.7602
Et asja tohi;0.7599
arhitekt tea arhitekt;0.7598
annan saaduseni Manitski;0.7597
kirjutatud 30 72000;0.7597
süüdistada tahab jube;0.7596
gruppi inimesi 10;0.7592
kultuurile grupile Et;0.759
võttis etappi esimene;0.7589
tohi pattu hingel;0.7587
suurest visioonist suurest;0.7587
mõte Ma tea;0.7586
täpselt jurakas täpselt;0.7583
proovile panna tea;0.7578
ükskord mõelnud astun;0.7571
tänava nurgamaja See;0.7567
Et lahmida Kogu;0.7566
linn ongi maju;0.7565
Kalevi staadion armas;0.7557
tänava ruumi paljude;0.7555
tore tahad tahad;0.7551
osa Eesti muusika;0.755
Ja Ma valisin;0.755
Toetgali Volkuvali Arhitektide;0.7548
mahte Noh jama;0.7548
toimetas Annika Kuuda;0.7546
korruseline maja no;0.7545
Et Eesti arhitektuurikeskus;0.7544
farmaatsiatehasealad tabletikuhjad Et;0.754
koolijuht tohi pattu;0.7539
võib-olla grupi võib-olla;0.7536
poliitilised kokkulepped arendajate;0.753
1996 -st aastast;0.753
asja tohi lubada;0.7528
filmi antropoloogilisi filmi;0.7527
tondi raudtee tondi;0.7526
keskkonnaarhitektuuri parendamise ajal;0.7521
maja Ja kiri;0.7515
töötajatele palka Sa;0.7507
jõuan lõpuks lõpuks;0.7491
etnograafilisi filmil tänapäeval;0.7483
filmi tegemine kaks;0.748
