EstBERT;est-roberta;LaBSE;bertMulti;distilbertMulti;MiniLM-L12_multi;multi_e5;xml_roberta
;Sotsid;Junckeri;tähendab;;euroliidu;Brüsselist;president
Jean-Claude;aastate;Euroopa;üheksakümnekroonise;head;Kesk-Eesti;euroliidu;esindatud
päikesetõusu;kohtades;juunikuus;Erakonnasüdameasi;laste;Eestis;Päevakaja;kohalike
järelemõtlemisaega;Eestisse;Brüsselisse;oluliselt;mail;Brüsselisse;Täna;18
läbirääkimiste;19;nöörid;eelarvest;signaali;Eestile;Nüüd;vene
põhiseaduslepp;muutused;kriisi;Muusikateemalisi;allid;Brüssel;Eestisse;eesti
Vabestus;kammerorkester;Suurbritannia;istutasid;saadavatest;Eestisse;Sellele;kolme
lennupäevade;Jätku;tõrked;otsekoheselt;tähendab;Tallinna;Valitsusjuhid;jätkuma
põhimõtteliselt;Kas;Grünberg;kaheksandate;prioriteete;Brüsselist;liikmesmaadel;inimeste
põllumajandustoetuste;Euroopa;majanduspoliitikast;ekstreemsed;idee;Tallinnas;Erakonnasüdameasi;riik
rahakasutus;Meie;suvine;välisriikide;kell;eesti;Suure-Jaanilinnapea;10
mälestuspark;Idee;Jean-Claude;märgatavalt;president;Euroopa;Meie;19
rõhuda;läbirääkimiste;lennupäevad;kroonini;homme;Eesti;Sotsid;12
