EstBERT;est-roberta;LaBSE;bertMulti;distilbertMulti;MiniLM-L12_multi;multi_e5;xml_roberta
;müstiline;tantsijat;päristantsupeo;;tantsupeole;tantsupeole;võib-olla
mõtete;Kas;laulupidu;ametlikku;head;tantsime;päristantsupeo;metsamaa
päristantsupeo;Tule;tantsurühma;viimsest;arm;tantsupidudest;tantsupidudest;eesti
kõrged;Kui;vaatajate-kuulajate;eelistada;anname;tantsupeo;tantsupeo;esimest
päiksesoopuu;päristantsupeo;muusikute;püsib;vorm;Tantsupeoprogramm;Tantsupeoprogramm;kolme
pikseloits;Eestimaale;tantsupidudest;eelviimase;soon;tantsupidu;tantsupidu;kuskilt
mõtted;hingab;tantsime;tänasest;tekib;tantsija;tantsuna;mõtlesin
tähistamine;ilusat;hingamine;kauaoodatud;meest;tantsida;tantsu;iseloomulik
tänutunne;S7;pidu;rahvariided;kell;tantsurühma;meestetantsust;uuesti
tõuseb;Agu;meestetantsust;Spetsiaalselt;soos;tantsuga;tantsurühma;See
metsamaal;kannab;etendus;vaatajate-kuulajate;kodus;tantsus;tantsuõpetajate;metsa
tantsuõpetajate;tantsurühma;muusikat;haiglasse;lik;tantsuna;Aitäh;leida
jõuab;hea;kuulasime;leiaksid;Need;tantsijat;eestlastele;inimeste
Võib-olla;Aga;eestimaalt;kallistada;toetades;tantse;pidu;hästi
laulupidu;isetegemine;alustame;teemaplokk;edu;tantsu;laulupidu;tahaks
plokis;1536;aastapäeva;konkreetselt;vaatame;publikusse;tänasest;head
