EstBERT;est-roberta;LaBSE;bertMulti;distilbertMulti;MiniLM-L12_multi;multi_e5;xml_roberta
;Edinburghi;Shetlandi;Margaret;;Šotlaste;Šotimaa;Kõigepealt
kronomeetriaid;1588;Šotimaal;aastatest;loss;Šotimaal;Šotimaale;paremale
Šotimaasõjaajalugu;vanaisa;Šotimaasõjaajalugu;seisavad;know;Šotimaast;Šotimaast;siinsest
õnnestus;krahvičeimz;järvedel;keeles;losside;väljastpooltki;Šotlased;sajandil
võimalik;Stewart'i;rääkida;regent;kompleks;kusagile;Šotimaal;nime
krahvičeimz;1929;Eestis;linna;istung;Šotimaasõjaajalugu;Šotlaste;kahekordselt
liivakiviplokk;1887;Balkan;Westminster;andnud;Edinburghis;šotlased;pealegi
kaljukindluslinn;Stewardit;põhjapiiril;rajamiseks;lossist;Kõikjal;Šotimaasõjaajalugu;rahvuslik
võitleb;ameti;päike;tähendas;standardite;kaugel;Shetlandi;kaunis
iseseisvussõja;William;Stefan;linn;uhked;söandagi;Iirimaa;Mistõttu
tähtsaim;Stewarti;Väike-Püha;juuni;tollase;siinsest;Eestisse;püüdnud
anglosaksi;meetri;Mandri-Euroopa;tappa;-test;päevani;Inglismaa;sõjamehi
Alalõpmata;Šotimaasõjaajalugu;Kaledoonia;riigi;vastavalt;kivikuul;põhjapiiril;Kaheteistkümnendal
kuningavõimu;Kui;laevad;Elizabeth;regent;lossiplatsilt;mägismaa;kuninglikud
kõrged;;paikadele;Mis;kindlus;põhjapoolsem;Niimoodi;krooniga
anglosakside;1066;šotlast;kolmas;punkt;mäe;Stewertidest;ühtteist
