EstBERT;est-roberta;LaBSE;bertMulti;distilbertMulti;MiniLM-L12_multi;multi_e5;xml_roberta
;keelpillimängija;Gerretz;tähendab;;muusikakeskkoolis;jõulukontserdist;jätkama
abonoment;allegro;Mozartile;seitsmeteistkümnekesi;symbol;Soomes;soolokontsertidest;kontsertmeister
Arkanšellogorelli;koostööd;muusikaharidus;Saksamaakontsert;moment;Tallinna;keelpillimängija;muusikaharidus
pealtvaateossa;keelpillikvartett;orkester;parteipiletit;laste;Tallinnas;kontserdilt;vene
lõviosa;kammerorkester;muusikutele;vaatevinklist;anname;Eestis;orkestrinädalased;eesti
Kuopios;korras;muusikakeskkoolis;viiekümneseks;taskus;eesti;viiulimängijad;probleemi
Tšehhoslovakkia;Es-duur;orkestrinädalased;seitsmeteistkümnega;interpreteerimine;Eestimaal;muusikakeskkoolis;kolme
võimalik;keelpillimängijate;kammermuusikat;tegelenud;programm;Soomega;kontsertmeister;ettevõtmine
tõsiseltvõetav;sõbrad;kontsertmeister;reisidest;kindlam;solistikarjäär;kontserdi;võtan
Võistlus;Kuopios;kontsert;statsionaarselt;sidemed;Mozartile;solistikarjäär;ühiskondlik-poliitilisest
väsisin;tuleorkester;organiseerima;teenida;probleem;lätlastele;muusikutel;bussijuht
kujunemisteist;orkestrit;Karzzove;Tseedursonaati;tähendab;orkestrist;juubelisaated;See
keelpillimängijad;helistanud;konservatooriumi;tänases;realist;muusikaharidus;muusikaharidus;imelikud
põhimõtteliselt;enamuses;kursused;viiuliklassis;anna;Lätis;pillimängijatel;viis
