EstBERT;est-roberta;LaBSE;bertMulti;distilbertMulti;MiniLM_multi;MiniLM-L12_multi;multi_e5;xml_roberta
;kliimamõõtmeid;Ain-Alar;tähendab;;Tere;kuulajate;spordijuhiga;üht-teist
võistluskaal;Keskendumiskindlasti;hingamine;sõitsime;forever;alad;eesti;võistlusmaratonijooksjad;aasta-aastalt
Vaikonoomsus;Vahet;Ironmani;mitmekesisest;;kutsunud;hääldada;triatlonitreeneri;võib-olla
Kümnevõistlejad;aamen;Johanson;prügikastialane;load;ala;Raadio;triatloniklubi;käigus
õnnestus;propageerija;adrenaliini;vaatevinklist;andekusel;tuttavas;puhuvad;tervisesportlastest;keha
võistlused;maratonijooksjaid;kuulajate;finishijoonel;valida;iri;kuulda;Maratonijooksjaid;wir
võistlusmaratonijooksjad;motivaator;lihtne;saateautod;head;kuulud;Eesti;sporditähtedele;uuesti
võimalik;korras;sportlased;meeldib;hull;külaliseks;raadio;Ainiks;lihtsalt
toatlemis;maratonijooksjat;Allar;Keskendumiskindlasti;alternatiive;Sinusugustele;külaliseks;Ainaariks;valmistatud
võistlus;Ain-Alar;helistama;meeldis;tookord;tuttavad;tutvustas;jooksumees;ongi
