EstBERT;est-roberta;LaBSE;bertMulti;distilbertMulti;MiniLM_multi;MiniLM-L12_multi;multi_e5;xml_roberta
;mehaanilises;Daniil;täidistraadiga;;naljakaks;Daniil;Taanieli;Läänemaa
vinüülpõrandal;;Daniilina;katkemisest;argument;nägi;Daniilina;Selleks;riik
ülekuulamismeetodid;ilmuvad;Danielil;üldpalatisse;andes;tegelase;Danieliga;lõpuks;nime
möödasõidu;sõbrad;Danieli;tulemisest;hingates;tajunud;Danieli;Seejärel;pealegi
tõusis;sirge;Taaniel;kuidagiviisi;seen;mõtles;idüllilisena;teineteisest;kuulas
üheskoos;hammaste;Danieliga;raevuhoogudest;laste;Tema;Danielil;Esimesel;residenti
koduõlut;Euroopale;Taanieli;Niitriviaalse;vale;pikiroobaste;tegelase;Jaans;inimesega
lähiringi;muigas;signaali;ilmutusse;signaali;jättis;naljakaks;Daniilina;neljanda
Vaidiviiv;Poe;Antsul;Maarjamõisa;taskus;Kuniks;nägu;alguses;nähtavalt
üksainus;keskkooli;mõte;avanesid;toolile;ütles;näoilme;Kõige;pakkuda
