EstBERT;est-roberta;LaBSE;bertMulti;distilbertMulti;MiniLM_multi;MiniLM-L12_multi;multi_e5;xml_roberta
;Peab;kooliõpilaste;tähendab;;uurija;Ants;Nõukogude;Lääne-Euroopasse
kõrvalharrastus;direktor;Ilmar;sõitsime;prints;ajaloodoktor;erialatäitja;ajaloodoktor;Lääne-Euroopas
ettenägemisvõimet;aastate;1942;meeldib;mass;etnoloogiks;ajaloodoktor;Soomest;eesti
Ümartalve;Ülikoolis;instituudis;rehiehitustest;objekt;etnograaf;etnoloog;Nüüd;Põhja-Euroopas
õnnestus;täise;ajaloodoktor;tegelenud;andnud;etnoloog;Muuseumis;lõpuks;tugevasti-tugevasti
võimalik;Nõukogude;ajaloolis;hilisemas;alged;viivurist;rahvateadlasi;talvesõda;võib-olla
märkimisväärselt;Eestisse;ülikoolis;jätkusõja;vastavalt;tolleaegse;teadlasena;Raamatu;tööliskultuuri
kooliõpilaste;teadmine;etnograafilises;väliseesti;pressid;tolleaegne;Ariste;Kuidas;viis
tõusu;talurahvakultuurina;kolleegidega;vagunisse;arvasin;etnograafiast;teadlaseks;rohkemat;See
tänasida;informatsiooni;1910;vahepealset;nisu;tolleaegses;kolleegiaga;ajaloolis;mõtlesin
