EstBERT;est-roberta;LaBSE;bertMulti;distilbertMulti;MiniLM_multi;MiniLM-L12_multi;multi_e5;xml_roberta
fruit bossioon;fundschaline vaatamisväärsus;Madeira saar;populaarne puhkekoht;andma selge;viibima reisipalavik;tervist reisipalavik;reisipalavik noomimori;põhimõtteliselt üldse
ilutulestik 2007;sorry sorry;populaarne puhkekoht;Santana erkse;summa 10;doktor Henry;doktor Henry;piirkond Madeira;suur banaani-anana
1433 Anti;mäenõlv tegelikult;Põhja-Aafrika Lõuna-Euroopa;Portugal 1000;rentima summa;madeira külastaja;külastaja inimene;Henry meresõit;edasi-tagasi kõndima
litee kinni;elama teadma;no turist;kapten Bartholomew;andma otsus;Ameerika saatekülaline;tervis teadma;Soome turist;ehitama hästi
ravim haigushooge;vöökott põhimõtteliselt;arst õde;Kanaar soor;temperamentne jest;arst õde;vaatama suusalift;Ameerika Eesti;vaatama õel
silmapaistma maja;tänapäev asuma;meeter kõrgus;vabaõhumuuseum Rocca;andma 10;kiri huvitav;soovitus andma;nakkusraadioeeter tervist;kilomeeter üles-allamägi
olitsee kord;käima harva;matkarada võtma;ring lõpuks;andma arvestama;nakkusraadioeeter tervist;viitsima passima;Churchill lemmikkoht;lahti vaatama
aeglaselt mõte;riskima reisipalavik;kuulus meresõitja;elama elama;fun John;giid tänane;kelk meenutama;Raadio kaks;kaugusel Aafrika
paik laev;põhjus uks;Kreeka Hispaania;Madeira saar;andma inimene;aitama hull;neede troopiline;puhkekoht Puhkesaar;lihtsalt sinka-vonka
koht puukelk;linnapea president;köök eraldi;Portugal maa;arvestama kaks;ilus rääkima;reisipakkuja ostma;Hiiumaa Soorm;korralikult puhastatud
sõitma poolsaart;tipp jope;täpselt reisipalavikusaade;pisike Hiiumaa;uus sorry;eriti teatsüklomania;jätma inimene;saar ajalugu;taksojuht rääkima
noomima rännak;kuskilt tänav;eriti kallis;euro no;point tähistama;mõnus Elle-ist;ütlema rannajoon;Sis emigreeruma;huvitav paik
valesti sõitmine;võistlema Preicestolen;päritolu huvitav;viima punkt;fundschall sadam;alane elama;kõndima õhutramm;kudu Eira;tunduma Soome
kena lähtuvalt;eriti aste;mõiste küla;filosoof Gaius;sort erinev;seen linn;tagasisõit igav;väike Reno;linnavalitsus Kahes
paar suveniiripood;sinka-vonka sõitma;mägi üles-alla;kindlasti hästi;kodu onju;traumapunkt veetma;sõitma lääneosa;rannajoon enamasti;arvama arvama
kolleeg suurem;emigreeruma suur;jälle koht;Euroopa riik;hind euro;käima lääneosa;liikuma tunne;erinevalt Kanaar;väga-väga tuuline
madeiralt Atlandi;mõtlema mõte;inimene agressiivne;president põhimõtteliselt;nurk Fundschall;endiselt inimene;Soome turist;koht Kreeka;liha super
linn linnapea;vaatama suusalift;ütlema eksootiline;hull aiaarmastaja;pilt video;kogemus päriselt;tavaliselt inimene;istuma maksimaalselt;maailm enimtasustatud
nõlv koht;hüppama sõrmpill;veetemperatuur pakkuma;summa 10;hull sebima;hästi sõitma;kahjuks õnn;okei võtma;kommenteerima mõtlema
mägi ilus;romantiline eepos;ujumiskoht ujumiskoht;temperamentne jest;aeg komme;jutt lootma;näiteks nägema;Funchealine läbima;jõudma lõpuks
linn Portomonees;arvama 400;reisipalavik saade;laskma kelk;inimene hetk;vanaema 70;näiteks porto;loodussegu Põhja-Aafrika;pigistama näiteks
pilt video;müük kasvatav;visiit tohutu;kaasa kaart;ehitama tunnel;tohutult kaua;rääkima võib-olla;õllekast õllekast;leidma paar
värskem värskem;täis kukkuma;katsuma proovima;tohutu ring;enamus aeg;liikuma Kariib;kõndima kaks;võtma 47;maa maa
koht 30;käima sääl;Henry meresõit;osa Loht;tohutult aed;hotell töötaja;hea kompass;Lauri silmamets;kutsuma endiselt
näiteks kolm;toetama uks;tänama tagasiside;Kanaar Õnne;kujutama inimene;fun John;okei kirjutama;kuningas ekspeditsioon;määrima täpselt
näitama raske;tänav motoroller;näol erinev;1000 kilomeeter;andma proovima;saatma kuningas;kutsuma pallikene;Lõuna-Euroopa parem;meresõit suur
laupäev nädalapäev;teadma solaarium;maa maa;elu riskima;ütlema ütlema;tooma Havai;Elle-ist täna;jalutama sõitma;Elle-ist täna
