EstBERT;est-roberta;LaBSE;bertMulti;distilbertMulti;MiniLM_multi;MiniLM-L12_multi;multi_e5;xml_roberta
publicast res publica;miljonit krooni sotsiaalminister;reporter tallinna volikogust;11 kraadi kuulsite;erinevate ainetega summa;inimest eestis vaatame;õhtust eesti raadiouudiste;õhtust eesti raadiouudiste;väed ida-euroopas seotud
res publicast res;ütles teagi reeturlikus;tuntuima välis-eesti sanitari;rumeenias toimunud nato;null otsus võtta;eesti lahendamisega jätkuvalt;eesti raadiouudiste toimetus;umbusaldas tallinna linnapead;eesti paikades üht-teist
liige diana ingerainen;koostööd terroritõrje alal;uuest eestist tallinnas;lätis leedut läbiva;vahendab uku toom;eentalu tallinna volikogu;laiem probleem eesti;linnavolikogu vabastas edgar;ida-euroopas seotud müütilise
res publica tõnis;transiidi väliskomitee esimees;eeloleval ööl eestis;teistmoodi klenski ähvardas;pikalt jälgitud subjekte;eeloleval ööl eestis;muutus eesti olukord;volikogu umbusaldas tallinna;27 oktoobril protokolli
publica tõnis palts;kodu- väliseesti okupatsiooniaastatel;raamatukogus esitleti hellar;keskkriminaalpolitsei avastas pärnu;protokolli ajutine pooleaastane;ilmast homme eestis;rahvusvaheliselt räägitud eesti;reporter tallinna volikogust;35 aastased kaks
drozek hellar krabon;venemaa välisministeeriumi esindaja;raamatukogus avatud näitus;põllumajandusministeeriumi asekantsler andres;koostama tahtsime näitusele;muutus eesti olukord;reageeris karmilt eesti;eesti raadiouudiste toimetus;kodu- väliseesti okupatsiooniaastatel
palts vitali faktuulin;loodame rõõmu 30-le;haigekassa 40 aastastena;11 kraadi tallinna;näitust koostama tahtsime;eestis lätis leedut;pöörata tähelepanu eestlastele;mihklipäev tallinna linnapea;inimesed seisavad võib-olla
reutersi küsitlustulemustest bush;seotud müütilise ohuga;informatsiooni asutuses tervishoiupaberit;2005 aasta eelarves;oskama vastata telefoni;eesti probleemi lahendamiseks;ilmunud kogumik eestlaste;edgar savisaare linnapea;esialgne test näitab
andreas drozek hellar;eriti silma dmitri;korda eestis kultuuriajakirja;välismaalt ülevaate indrek;vastata telefoni käivitamine;tuntumaid eesti pagulaspublitsiste;karmilt eesti riigi;linnavolikogu uut linnapead;miljonit krooni vastava
vitali faktuulin jevgeni;liidu juhatuse liige;valib tallinna linnavolikogu;riik eksportija täitma;pikem operatsioon operatsiooni;õhtust eesti raadiouudiste;eestlaste maa täna;linnapead edgar savisaart;40 eluaastat 15
jäi res publica;homme kuus 11;baltimaade suurima ecstasy;30-le inimesele 2005;usa-s asuvad meest;eesti kaupmehi abistavaid;probleem eesti lahendamisega;savisaare linnapea ametist;50 -te aastate
käis andreas drozek;isikute täpsemaid kommentaare;raamatut tähistati 70;john kerry protsendipunktiga;kiisler usa president;tallinna perearstide juhatuse;puudutab eestit eriti;linnapea ajas volikogu;4 miljonit krooni
george bush tasavägises;kardetakse kaitseminister sergei;õhtust eesti raadiouudiste;määruse 35 neljakümneaastased;tegemist näiteks valuga;eesti rahvas võrdlemisi;aasta eesti eriti;vabastas edgar savisaare;pärnu maakonnast põhja-
konstantin gorbatšov ütles;kantud proportsionaalsuse põhimõttest;tallinna uueks linnapeaks;kuulsite päevakaja stuudios;tegeleva abilinnapeaks res;jäetigi uuest eestist;kaheksa inimest eestis;raadiouudiste toimetus võtab;võib-olla natukene vara
