Keyword;Score
ema;0.018658364381469107
isa;0.01577749268844036
jäänud;0.00941788703994211
teadnud;0.008445176445253843
räägi;0.008250578580194718
räägin;0.006746370856338172
kinni;0.006563901075116383
tahtis;0.005937241683553233
õde;0.005359325429671285
luges;0.005176477256524079
ütlemata;0.005098867901111641
seisma;0.005080330810560889
maa;0.005062464784751212
suutnud;0.005049191270416725
paljude;0.0050351093579759434
täna;0.004965673887783286
sõnad;0.004879830420397606
raamatut;0.004868119612222545
Tundus;0.004863926960367402
nägu;0.004809000956764553
näinud;0.004770394444819477
ootas;0.004661489546841612
Ema;0.00460967219678288
libe;0.004594129169424455
torm;0.00459194707459984
kiilasjääs;0.004555657743230738
kaenla;0.004521584998460109
räägid;0.004483606126796811
kordasema;0.0044736739649357884
tahab;0.004414515045929469
Küsisin;0.0043957847953925685
ütles;0.004338070494533662
tea;0.004309031416820857
käsivarre;0.004274126089146569
surusin;0.00425993322315029
korda;0.004251982643406287
soojemaks;0.004211488408743835
vastasema;0.004202913802493702
kohmetult;0.003795822096918262
lugeda;0.003738907897128003
Uukkivi;0.0037265481625561717
hoidsin;0.003687801485809811
selga;0.003596359363130792
noa;0.0035488992700520817
loen;0.003495962568225432
Johan;0.0033730918848195834
käe;0.0033168732927055158
saare;0.003297310963607177
hoidnud;0.0032845292136377546
loo;0.003258357468640382
Ümberringi;0.0032269446232174055
100;0.00321305097038352
otse;0.003212963970639033
Lumi;0.0032124782445469508
näkku;0.0032120295352816896
koormal;0.0032101502961885135
metsas;0.0032093408821929994
puu;0.0032068959210122083
kees;0.003206577686643651
keerulisel;0.003205237371303696
dalamas;0.003199169320005187
rajal;0.0031962828124739912
koju;0.0031873739150239974
sirgel;0.003181967771476922
tõrrelesin;0.0031796853024653724
tuisk;0.003176493048343861
süüdlast;0.0031758723708878098
kurjaks;0.0031756688989310476
joodik;0.0031729921053366976
kaks;0.0031719130695158446
Varsti;0.0031656074751780006
lootusetult;0.0031638471227877253
hobune;0.003163572091363561
leegitsevas;0.003160357370162102
jällegi;0.0031556033134180557
sihil;0.003154011122060349
meiegi;0.0031537858034613314
puid;0.0031516592769234744
jäi;0.003148946489763353
hiiglasuur;0.003138666969491039
ahjus;0.0031368129095213433
lahti;0.0031368056327612513
hilinenud;0.0031358133075466326
Akna;0.003134747162534595
tõi;0.003123681568972279
sületäie;0.0031169583913080974
täismehega;0.0031159264599262436
järelastasime;0.003112923456733123
209-lt;0.0031088943288287217
kuuseokstega;0.003108446753609747
isale;0.0031073257858862022
mõtlesin;0.003107041330440505
ukse;0.0031067115485561214
tabas;0.003106261859868178
avatud;0.003104325605301073
ütlematult;0.003103620074646344
ööd;0.0031001466756128875
igapäevast;0.0030875592198627445
tulija;0.0030845854911541754
inimeste;0.00307686873081883
leheküljelt;0.0030750513703763234
Jäime;0.0030708579696237213
ahju;0.003069743650249603
pudrupada;0.0030682662580806654
klaase;0.0030678820684179745
ekspeditsioon;0.0030614894740331085
Lõuna;0.003048989557545708
koormalt;0.0030454497824071035
tagatoa;0.003042207028559423
kaetud;0.003040173931196765
lüüa;0.0030396173379675594
majja;0.003036159679082703
lahkusin;0.003033263812232472
puhkama;0.003030181598352109
Ähmaselt;0.003024080392946549
meest;0.003021356230362933
nägin;0.003017942565029755
rabanduse;0.0030178924587048015
saagi;0.0030164092535832103
igatsesid;0.003009572590740176
rinnale;0.0029991728799534352
toast;0.0029991728799534352
õega;0.0029922299974715957
teadnudki;0.002992138453112596
Leheküljelt;0.0029919123104170213
linna;0.0029900062674123517
tuba;0.0029866299732857994
Istusin;0.0029799967872088497
löönud;0.002977940816988599
toad;0.0029717843568699163
pöörlasin;0.002964455458775122
vaprat;0.002963685648206807
Kon-Tiki;0.002962963720501777
pihku;0.002955924770641481
kirjevatel;0.0029546924616394295
maanteele;0.002950705800080797
meeldib;0.002948289081858983
kõndisin;0.002944231673062744
laual;0.002940182376794243
põlvili;0.0029401280301144463
Kogelesin;0.002930285919938378
lambi;0.002928235692445744
võttis;0.002928235692445744
Kummardusin;0.0029258923028476365
laskus;0.002924969680237854
sirgusid;0.002920236314282126
ongi;0.00291906741987227
puude;0.0029178748105548893
rei;0.002915962549901682
lautsilt;0.0029136980962761443
lükkas;0.0029128989970160597
heitnud;0.002907545547162434
helistati;0.0029065007254127583
paar;0.0029034601542205513
viinaklaasi;0.0029023414606458965
Rääkis;0.002899203552667407
pöördus;0.002895994276399806
sadade;0.0028941426212228806
Torm;0.0028927685524304425
käed;0.002892434465264039
õue;0.002892434465264039
raamatute;0.0028892353814491296
hilja;0.0028878633230214105
teagi;0.0028812541197932276
mõtted;0.002879765177937899
häälega;0.002875912086664325
rippuma;0.0028718927809197148
Tundsin;0.0028669894302720423
näha;0.0028661477282095195
surus;0.0028618086943125007
hoog;0.0028617776858225765
Ütles;0.002861259064073159
ütelda;0.002861077752087788
Seegi;0.0028591750468799754
Viimasel;0.002856946908220223
suutäie;0.0028548538019400045
juhtunud;0.002854530123890361
kuri;0.0028537019954368702
Pisarad;0.002851499355915917
sageli;0.002850316082176015
