Keyword;Score
Screabini;0.009401293645806153
osa;0.007953473321947197
sonaadi;0.005405819104024807
sonaat;0.0037489637922384984
elus;0.0036563811983250406
klaveri;0.0036373347864036183
krabin;0.0035858830419936154
elu;0.003430184140829371
aastal;0.0031332946070090424
esimese;0.0029860507202129176
Esimene;0.0029682705043325725
jõudu;0.0029165826024971264
otse;0.002892082808396437
muusika;0.002891422242699127
tahe;0.0028213787838335907
muusikat;0.002816391714183653
tegutsemise;0.002810354321942746
esimene;0.002807900070420287
kirglik;0.002794731729661464
teadmine;0.0027867980766936935
kirjutab;0.0027446872430334566
Screabin;0.002744318621673145
kunsti;0.002738260401414115
muusikas;0.0026744580833231286
Scrabini;0.002628375864559391
eesmärk;0.0024251725317263654
töö;0.0022057567380239992
suur;0.0021880591868047154
kutse;0.0021728043665465617
mõtete;0.002164974045633412
õrn;0.0021600922155408306
nimel;0.002126000455573174
alge;0.002123824260569645
20;0.0021168430770373797
väike;0.002111120607124667
jõu;0.0021067282371499694
helendus;0.002069171706418252
suunatud;0.002060352165572444
Screabinile;0.0020547676165362867
kaks;0.002049825789608166
unistuse;0.002042405583798764
koondunud;0.0020368212833712265
tugev;0.0020367435995429215
ekstaažini;0.002030327859870056
võlu;0.002028792321477859
eemale;0.002014015989570925
sünnib;0.0020104064536026114
Esimesed;0.002009688261156227
Screadmin;0.0020007092070526734
Schumanni;0.0019971244219191197
kirglikult;0.0019970006313974635
sära;0.0019841909639287942
konservatooriumis;0.001976643742467052
sajandi;0.0019700378967704353
Scrabeni;0.0019663477429863172
maailma;0.001964157881137901
Vardo;0.001961798975543561
lõik;0.0019589661194429194
suure;0.0019555746115704226
kandis;0.0019551939131904235
pürgis;0.001955076797176688
tööd;0.0019467978607644325
saavutamist;0.0019430188525810434
sonaati;0.0019427534043496273
sonaadiga;0.0019397259440275048
omased;0.0019366318073862337
seob;0.0019319948773627422
uue;0.0019311401224801072
tuntud;0.001926206183247475
mõtlevat;0.0019193089227539707
mere;0.0019115373664724692
vene;0.0019025275888229034
jõud;0.0019010396286645525
Screadmine;0.0018986715588714146
Kujundid;0.0018903090334656354
ajastu;0.0018894605413833036
takistab;0.0018881808833687633
töötluses;0.0018862831781425032
Uppus;0.001878863406490541
helilooja;0.0018676914749500878
kuuleme;0.001866672153620285
täis;0.0018570905720681997
šopääni;0.0018555891356484234
erutatud;0.0018490753623350204
eeskätt;0.00184252652135745
viima;0.0018402126119693254
loomingus;0.0018365622371603308
inimene;0.001826472646713362
meri;0.0018174724331928424
kuus;0.0018128950299945235
tõsine;0.0018051197987271083
julge;0.0017626900360825466
mõtisklus;0.0017529317387267093
kirjutatud;0.0014916400524290475
uuesti;0.0014872872046373907
Rumessen;0.0014667732064196541
kumiseb;0.0014455043608056087
1892;0.0013744980713472662
kaugusse;0.0013259552927427695
kihutas;0.001292578033710977
Screabenit;0.0012920693780376614
pingutama;0.0012919466138979615
esitusega;0.0012917550728550236
parafraasi;0.0012910820280019625
õppejõu;0.001289976208826565
loojani;0.0012890869469301034
torsiooni;0.0012884712236134153
professor;0.0012881356937460091
heli;0.0012879869290738713
vastupidav;0.0012879534339959781
paraku;0.0012871266275286137
kaua;0.0012871151285667368
aastates;0.001286393736287892
vägev;0.0012859979124550136
ajas;0.0012859866453592207
loomingu;0.0012850799635652438
Mozarti;0.0012850788888868056
jõuline;0.001284690571822249
ootamatult;0.0012838851097634971
kasvanud;0.0012834109381170038
Safonovi;0.0012825057800120638
huviskeadmani;0.0012821250906992943
imekaunist;0.0012809753481717342
juubeldust;0.0012806786301693485
Neljakümnendates;0.0012802719254319406
protest;0.0012800237267341073
unelm;0.0012797354045635508
otseselt;0.0012796812471564797
kauni;0.0012775071252334193
loomistööd;0.0012774068940795708
suuri;0.0012772665835237827
islami;0.0012772650762380784
elust;0.0012761957108732144
mõttetult;0.0012761733703634246
võtta;0.0012760909894876308
tunnetame;0.001276048808327147
võtsid;0.001275987878111104
teadmata;0.0012750537022882267
eluga;0.0012734980772301056
Mitmedki;0.0012719079809716052
küpsuseni;0.0012714681639882817
vägevuses;0.0012710069261500537
esimesi;0.001270972839199352
Screen;0.0012703617034616247
südant;0.0012700805404136707
kaunis;0.0012699822693196337
noodipildis;0.0012695059067337104
Florestan;0.0012694396354006312
ülesandeid;0.0012691717038971536
Franck;0.0012690533731801305
list;0.0012687539759407276
hetkel;0.0012686381986776055
võtab;0.0012681821909104694
eluvõõras;0.0012672486785670215
hingerahu;0.0012672248175208357
kujundiga;0.0012666894224575586
protestija;0.0012660067329904904
uuest;0.001265819862500539
alustab;0.001265597694746553
valakerevi;0.0012651669545781976
luules;0.0012648500096285459
heliloojaid;0.001263764813314994
vara;0.001262978362472032
välguna;0.0012628820056751104
meelisklev;0.0012616503767121515
faktiks;0.0012611016283264175
Brahms;0.0012606910230578122
puhta;0.001260656014592301
marsiline;0.0012597510436419671
lõppenud;0.0012595494360736338
Wagner;0.0012593996161527677
armastasin;0.0012589547020282902
asub;0.001258536709806957
liikumises;0.0012582373832884875
pianisti;0.001257612336006254
hiilgasid;0.0012565544631094406
tyhja;0.0012563750886199765
Veera;0.0012559918109530605
õppis;0.0012558083773167388
kirikus;0.0012552884925237256
