Keyword;Score
vanglas;0.01723105080335627
lae;0.013526475610692262
põranda;0.01314216507584307
kommunistliku;0.012590474845584598
salaja;0.012065072296254076
ämber;0.011819247125453314
asjade;0.01175289935557491
pandi;0.011703903595886614
sauna;0.011528627965062564
kinni;0.011397762333287948
korruselt;0.010681121911313004
pulbri;0.010475351015941652
mees;0.009852967914112035
1924;0.007457700039920642
levitamise;0.007457700039920642
lendlehtede;0.00745557228991105
aastal;0.00745557228991105
mõisteti;0.007451822231798734
arreteeriti;0.007451822231798734
võttis;0.007450101978122034
tühjendas;0.00744968184791435
raamat;0.007447110140870237
nööriga;0.007445864713042111
kasutasime;0.007445323661789262
ämbri;0.0074448481372595375
Sideme;0.0074439596593010695
eluks;0.007442620261265767
noorkommunist;0.007442620261265767
allkiri;0.007436154517732736
lasime;0.007435617159143229
pidamine;0.0074340097620273545
täitis;0.007433209511065697
ajaks;0.0074284706425213004
Nurk;0.0074284706425213004
Enn;0.007419347493991866
nööri;0.007415795546526675
suuri;0.007413573322667714
testikirjadega;0.007411670723107565
ummitab;0.0074106899410107665
räägib;0.007401658180433094
hammast;0.0074005360679034425
Martin;0.007399432423380926
sunnitööle;0.007399432423380926
kustutasime;0.007384789654215769
panime;0.007379285300450909
raskustega;0.007376403948450486
morginson;0.0073716826495610985
toimuma;0.007371337939740376
kirjade;0.007369251685469691
võitlusest;0.007351338677793817
Tauli;0.007351338677793817
trükitähtedega;0.0073324014922045355
kirjaga;0.007332188438406188
luba;0.007325680876263283
Ämbri;0.007313324807205693
Seltsimees;0.007308930690212786
tihti;0.007307818400366495
edasitoimetamise;0.007303929908348437
välkkiirelt;0.007299567352655129
pisikese;0.007291124012606806
siineri;0.007282258839101835
liige;0.007260395176639535
tõestuskooli;0.007260158843864551
nurga;0.007260158843864551
Vanglas;0.007235595123534625
käisime;0.007226722380387211
nädala;0.007226722380387211
kirjutatud;0.007214663790876888
linnakomitee;0.007210866212278206
vesi;0.00719468552107744
täideti;0.007192452398995401
seotud;0.0071856407981053
viisist;0.00718362341628181
paberit;0.007183497446172744
kavalust;0.00717156087487004
ajal;0.007169254081890725
saunas;0.007143799391844533
kahe;0.007143799391844533
raske;0.007133088191949683
Martel;0.00710156407893655
õpilane;0.00710156407893655
Tallinna;0.007075779033717194
kestis;0.007064100851010631
kasutades;0.007020022754646395
kaetud;0.006981229563770382
uuesti;0.006979971366161919
sige;0.006964448887968805
Sidepidamine;0.006963604108674284
tarvitada;0.006956145412250319
risu;0.006947207714114029
pööningule;0.006947207714114029
kavalusega;0.006936385685121043
südamehaiguse;0.006912206450472422
noore;0.006811238798487681
Eestimaa;0.006811238798487681
noorsooühingu;0.0068004054600741826
esimesele;0.0067630123749120715
vangla;0.006762952159680672
ajalehti;0.006719817664290932
raamatuid;0.006664916631854588
ümar;0.006656008840235939
pisikeste;0.0066489756474935055
talundusele;0.006647368786425956
korrusele;0.006631936548196363
vahialustega;0.0066196302867892205
Tekkega;0.006598272380553913
tühjendati;0.006597794133157873
lõigati;0.006591461511351356
võtsime;0.006570432561536257
juure;0.006570432561536257
raamatud;0.006562626901133912
teatega;0.006559784107495015
tiha;0.006555850710879044
hoidma;0.006516725418335711
võtsid;0.006509019289214293
suri;0.006498735630295985
auk;0.006434625341340116
andsime;0.006417183387900179
värvi;0.006383586714424675
Lasnamäe;0.006374299259587988
päikene;0.0062829636056965475
natuke;0.006254062683911597
korrusel;0.0062440027960302385
Lava;0.006239037578210678
põrandasse;0.006220480272881302
side;0.006207631383248051
laudsepatöötuppa;0.006131794710877101
mehed;0.006119279624449343
kitiga;0.006027901033340012
naist;0.005990769394421069
ehitatud;0.005794790600347341
Esimeselt;0.0056232017883817275
Võitlus;0.004121410384969543
paberite;0.00408605893208955
