keyphrase;score
teatrietendusele;0.3656
tänulik;0.3355
Kriivan;0.3186
rõõm;0.3158
teatri;0.3153
teenetemärgiga;0.3139
tunnustusest;0.3124
õnnelik;0.3026
tunnustuse;0.2981
tunnustus;0.2943
Televisioonis;0.2931
õhina;0.2911
pealelugemisega;0.2898
näitleja;0.2895
Tiisler;0.2887
Kersna;0.2886
teksti;0.2881
näitlejaks;0.2878
muusika;0.2866
õnnitles;0.2833
telerežissöör;0.2789
oodata;0.2742
filmidele;0.2653
kolm;0.2635
Piret;0.2578
töö;0.2574
tööd;0.2545
töötajat;0.2526
auväärt;0.248
natuke;0.2442
intervjuu;0.2407
interpreet;0.2402
võttes;0.2367
kuulajaid;0.2354
jälle;0.2354
häält;0.2343
usutlus;0.2339
Jürgens;0.2319
hiljem;0.2313
Peeter;0.2293
saadetele;0.229
loominguga;0.2203
filmile;0.2189
meesnäitlejaga;0.2176
tähelepanu;0.2172
loodan;0.2149
ärkamise;0.2142
suure;0.2133
heliloojad;0.2131
enam-vähem;0.2121
mõelda;0.2107
aega;0.2105
tunne;0.2087
;0.2082
tegelemise;0.2066
tegutseva;0.2051
arvate;0.2024
tähele;0.1993
riiklikust;0.1977
mõttes;0.1973
mõtted;0.1968
lugu;0.1965
enesekindluse;0.196
tekitas;0.194
lugenud;0.1921
inimene;0.1917
kappi;0.1914
peast;0.1896
mõju;0.1886
seisukohta;0.1879
Eestis;0.1866
Münuse;0.1863
pandud;0.1857
mõtteid;0.1854
vaata;0.1843
pälvis;0.1839
võib-olla;0.1804
Naissoo;0.1781
panete;0.1772
keelesaade;0.1762
tegelete;0.1755
Tõnu;0.1753
täielik;0.1733
Kadri;0.1731
inimesed;0.1717
helilooja;0.1703
teade;0.1695
pälvisid;0.1693
Eesti;0.1683
Tarmo;0.1639
tundi;0.1635
Toomas;0.1629
Teiste;0.1628
tähendab;0.1626
võimalikult;0.1607
tore;0.1597
vanima;0.1581
kõrgaeg;0.1575
üritate;0.1572
aru;0.1564
ilusti;0.1556
ordeni;0.1543
Kenk;0.15
siiralt;0.147
täna;0.1432
paar;0.1432
tunnevad;0.1426
kindlasti;0.1422
padjakesed;0.14
seriaalidele;0.1397
autasu;0.1397
käisid;0.1395
Ugala;0.1362
R;0.1359
Lasmann;0.1331
meeletu;0.1328
aastaid;0.1325
kanda;0.1318
Vahur;0.1313
püha;0.1312
arvan;0.1309
kingi;0.1276
teada;0.1267
hea;0.1257
ütleme;0.123
tunde;0.1224
Ordeni;0.1179
Olev;0.1142
absoluutselt;0.1126
annab;0.1123
üldse;0.1073
tühja;0.1006
anna;0.1003
Põlendik;0.0994
aastakümneid;0.0977
vestles;0.0912
ehmatus;0.0906
oska;0.088
Mille;0.085
paarikümnele;0.0838
oskasite;0.083
Te;0.0828
pandi;0.0797
Iga;0.0776
Teate;0.0658
50-le;0.0655
tahtsite;0.0649
Seal;0.0647
tead;0.0637
osanud;0.0611
Ei;0.0547
juuda;0.0453
Et;0.0429
Mis;0.0426
kaheksakümnendat;0.0421
Ja;0.0395
Aga;0.0309
Ma;0.0113
