word;upos;ner tag;fc_count;stopword;rfc_count;fcTotalCount;rfcTotalCount
te;PRON;O;2;yes;1;3919;932062911
kuulate;VERB;O;1;no;753;3919;932062911
raadio;NOUN;O;3;no;31472;3919;932062911
kohta;ADP;O;2;yes;1;3919;932062911
värske;ADJ;O;2;no;1;3919;932062911
jagava;ADJ;O;1;no;327;3919;932062911
siin;ADV;O;20;yes;1;3919;932062911
Holland;PROPN;O;3;no;9162;3919;932062911
kroonigen;NOUN;O;1;no;0;3919;932062911
,;PUNCT;O;381;no;0;3919;932062911
rahari;NOUN;O;1;no;0;3919;932062911
paksin;VERB;O;1;no;0;3919;932062911
Koit;PROPN;O;4;no;7925;3919;932062911
Raudsepp;PROPN;O;3;no;5388;3919;932062911
Erik;PROPN;O;4;no;18991;3919;932062911
Morna;PROPN;O;4;no;673;3919;932062911
Maarja;PROPN;O;3;no;26190;3919;932062911
Merivoo-Parro;PROPN;O;3;no;267;3919;932062911
ja;CCONJ;O;133;yes;1;3919;932062911
Kristo;PROPN;O;4;no;12324;3919;932062911
Rajasaare;PROPN;O;3;no;290;3919;932062911
kui;CCONJ;O;6;yes;1;3919;932062911
ka;ADV;O;36;yes;3;3919;932062911
teisi;PRON;O;1;yes;130732;3919;932062911
on;AUX;O;85;yes;1;3919;932062911
olnud;AUX;O;7;yes;3;3919;932062911
tulemas;VERB;O;3;yes;35031;3919;932062911
meie;PRON;O;12;yes;3;3919;932062911
teise;PRON;O;1;yes;1;3919;932062911
otsesaatesse;NOUN;O;1;no;67;3919;932062911
.;PUNCT;O;160;no;0;3919;932062911
tähelepanu;NOUN;O;1;no;219871;3919;932062911
Eesti;PROPN;O;10;no;1;3919;932062911
alustame;VERB;O;1;no;16595;3919;932062911
teist;ADJ;O;2;yes;1;3919;932062911
otsesaadet;NOUN;O;1;no;185;3919;932062911
festivali;NOUN;O;10;no;42400;3919;932062911
Eurosonic;PROPN;O;6;no;97;3919;932062911
täpselt;ADV;O;3;no;1;3919;932062911
24;NUM;O;1;no;0;3919;932062911
tundi;NOUN;O;1;no;179391;3919;932062911
tagasi;ADP;O;4;yes;2;3919;932062911
oli;AUX;O;37;yes;1;3919;932062911
esimene;ADJ;O;4;no;1;3919;932062911
live;ADJ;O;1;no;13504;3919;932062911
saade;NOUN;O;3;no;23008;3919;932062911
väga;ADV;O;15;yes;2;3919;932062911
tore;ADJ;O;3;no;1;3919;932062911
