keyphrase;score
maa;0.6856
väikelinnaarhitekt;0.6833
aasta;0.6819
pood;0.6702
lähtuma;0.6674
aed;0.6669
ostma;0.666
korraldama;0.6648
tundma;0.6639
närima;0.6597
südame-veresoonkond;0.6553
teraviljatalunik;0.655
leidma;0.6549
osa;0.6547
kapsas;0.6539
piisavalt;0.6489
paremini;0.6484
anna-maria;0.6461
male;0.6423
tänav;0.6422
märk;0.6413
võtma;0.6406
;0.6381
nõuandenurk;0.6351
kohandama;0.635
võrkpall;0.6346
võistlussport;0.6345
kasvatamine;0.6334
talunik;0.6304
huvitav;0.6299
paala;0.6281
katsuma;0.6269
vaja;0.6264
eluviis;0.6264
olu;0.6249
piimakarjakasvataja;0.6242
omavalitsus;0.6218
hooldustöö;0.621
figuur;0.6205
hernekaun;0.6199
tuur;0.6167
kujutus;0.6163
asi;0.6139
seller;0.6131
jaotama;0.6126
kurss;0.612
sisu;0.6119
harjutama;0.6105
elama;0.6102
85000;0.6084
korraldaja;0.607
-te;0.6064
aprill;0.6059
tomat;0.6047
ford;0.6044
pealinn;0.6042
protsent;0.6035
tipp;0.6031
hommik;0.6031
arhitekt;0.6031
hüppemägi;0.6025
osaline;0.6021
haigla;0.6021
ütlema;0.6007
sööma;0.5994
liikumine;0.5993
tavaliselt;0.5972
organisatsioon;0.5972
täna;0.597
külm;0.5966
kaotama;0.595
1000;0.595
maaeluvaldkond;0.5945
kohtumine;0.5937
tervisesportlane;0.5927
toimuma;0.5916
valdkond;0.5912
erialatundmine;0.5908
karm;0.5907
hulk;0.5886
juuli;0.5866
mask;0.5822
jaanipäev;0.5821
taust;0.5821
sangpomm;0.5818
tühi;0.5811
käsitlemine;0.5805
lillepeenar;0.5804
mõtlemine;0.5803
täitma;0.58
mart;0.5789
jaotamine;0.5776
kena;0.5766
euroopa;0.5755
värske;0.5751
ratsionaalselt;0.5722
avalikkus;0.5722
probleem;0.572
künd;0.5716
positiivne;0.5715
raha;0.5707
üksmeelne;0.5707
tohutu;0.57
ilmselt;0.5697
staadion;0.5677
viima;0.5674
esinema;0.5669
istutama;0.5663
kuninganna;0.5646
tippsport;0.5641
nimelt;0.5641
roosa;0.5631
petersell;0.5625
sala;0.5622
lebama;0.562
veetma;0.5616
tavalisem;0.5613
turg;0.5612
saade;0.5585
kuuekilo;0.5572
kaalutlus;0.5535
liikumisharrastussport;0.5527
spordiseadus;0.5514
sportimisvõimalus;0.5489
teistmoodi;0.5456
aktsepteeritav;0.5454
lugema;0.5452
palliväljak;0.5432
maha;0.5392
salatisort;0.538
salatipaki;0.5373
punt;0.5357
järjest;0.534
mineraalväetis;0.5331
tegelikult;0.5327
elujõud;0.532
saksamaa;0.5303
isane;0.5264
imeilus;0.5245
tänavu;0.5238
söök;0.5203
liigutamine;0.5131
võistkond;0.5129
kaugele;0.5112
kasvuhoone;0.5016
kindel;0.5003
jõuluseisvas;0.4956
seitsmekümnes;0.4872
arvestama;0.4857
kaua;0.4718
lääne-virumaa;0.4404
kasutama;0.436
ettevõtlus;0.4214
kaks;0.3928
normatiiv;0.3703
viljapuu;0.3677
lillevaas;0.3608
kehaline;0.352
maalane;0.3406
mängima;0.3287
kiiremini;0.3181
rõhutamine;0.3028
arvatavasti;0.2944
tohutult;0.2927
tagaja;0.2864
aia-nurk;0.2823
keerulisem;0.2815
ujuma;0.2776
kirjandus;0.2745
toiteväärtus;0.2736
tahtma;0.2724
keskne;0.2682
mitmekesine;0.263
peegeldama;0.2615
nõu;0.2582
kehtna;0.2579
tasuma;0.2533
üheaastane;0.2515
rohima;0.2452
siiamaani;0.2438
kaduma;0.2412
õnnestuma;0.2381
nähtus;0.2362
tihti;0.2354
põhiliselt;0.2295
paistma;0.2275
õis;0.2261
üldse;0.2254
tava;0.2208
tõlkeraamat;0.2119
vajalik;0.2105
kahjuks;0.2073
olümpiakomitee;0.2072
laiem;0.207
teadma;0.1944
täpselt;0.1725
töökaaslane;0.1352
järgnev;0.1284
ühesõnaga;0.08
60;0.0463
