keyphrase;score
meeldiv noor luuletaja;0.6441
lähedane kirjandus inimene;0.6353
meeldiv luuletaja näiteks;0.6286
kirjandus inimene ilmselt;0.6242
rääkima romaan kirjandus;0.5932
romaan inimene aasta;0.5887
luuletaja sõber teadma;0.5856
salamisi imetlema noormees;0.5825
lemmiklavastaja eru tiit;0.5821
noormees tegelikult lemmiklavastaja;0.5819
meeldima raadioarhiiv klassik;0.5799
inimene vana meeldima;0.5712
luuletaja võib-olla sang;0.5709
aastane Viivi Luige;0.5708
imetlema noormees imelaps;0.5603
tahtma lugema katkend;0.5527
ilmuma lähedane kirjandus;0.5436
seitsmeteist aastane kirjutama;0.5426
üliõpilane raadiotöö Mati;0.5408
kirjandus osakond üliõpilane;0.5408
poolne noormees tegelikult;0.5351
Unt esitus mees;0.5318
näiteks eesti luuletaja;0.5308
saanav Aarne noogutama;0.5267
Mati Unt Orautor;0.5226
kuulma küsima lugema;0.5217
aastane kirjutama esimene;0.5216
inimene ilmselt huviala;0.5168
kass autor tegelikult;0.5158
alatine tahtma lugema;0.5149
lugema ajaleht mängima;0.5101
15 aastane Viivi;0.5039
romaan mure võib-olla;0.5028
jutt Aarne kavatsema;0.5016
Matti armastama imelik;0.5007
klassik ilmutama järsku;0.4999
mees jutt Aarne;0.4991
lugema teadma tunduma;0.4967
Unt Orautor küsima;0.4925
äkki tunduma kirjutama;0.491
tundma elama Tomson;0.4907
ajaleht lugema valjusti;0.4896
Mati Unt aasta;0.4868
võimalik kirjutama romaan;0.4837
rääkima vaba aeg;0.4837
järsku laps kohtuma;0.4827
autor tegelikult kavatsema;0.4801
tõsine üliõpilane raadiotöö;0.4772
Mati Unt abikaasa;0.4758
esimene romaan Mati;0.4734
meeldima inimlik kaunis;0.4662
vaikne kultuurne lugema;0.4607
rahulik saanav Aarne;0.4601
oskama kirjutama rääkima;0.4599
romaan Mati Unt;0.4593
ütlema ausalt meeldima;0.4561
ajalookeri pooltoode kuulma;0.4548
Viivi Luige täna;0.4528
intervjueerima elama Liimeon;0.4499
kuulama mees rääkima;0.4447
meeldima tahtma inimene;0.4441
üldistus mees jutt;0.4431
ajalugu Hindrek naeratama;0.4422
esitama vastama meeldiv;0.4417
mees rääkima vaba;0.4411
Aarne pöörduma kuulma;0.4402
aasta veidi häbelik;0.4373
laskma meeldima inimlik;0.4372
teadma Mati Unt;0.4358
meeldima iseasi kord;0.4346
kultuurne lugema ajaleht;0.4326
ajal elama vaikselt;0.4321
istuma rääkima küsitlema;0.4317
jääma jääma romaan;0.4316
osakond üliõpilane kursusekaaslane;0.4316
Unt esimene intervjuu;0.43
keel kirjandus osakond;0.4292
võib-olla sang aeg;0.4279
kass Mati Unt;0.4262
teistmoodi üldse meeldima;0.4245
Luige täna tutvustama;0.4244
armastama imelik küsimus;0.4194
kino nägema võib-olla;0.4191
tiit salamisi imetlema;0.4183
mõte elama ajalookeri;0.4182
küsima Matti armastama;0.4175
kunst meeldiv eriti;0.417
raadio 1964 aasta;0.4168
kirjend mäletama pealkiri;0.4162
Unt aasta 1964;0.4156
pooltoode kuulma võib-olla;0.4126
inimene inimene hindama;0.4117
20 aasta veidi;0.4116
häbelik edev poolne;0.411
intervjuu Eesti raadio;0.411
teadma Tiunt intervjueerima;0.4107
tunne mikrofon istuma;0.4098
ausus meeldiv noor;0.4073
kadu tohtima ütlema;0.405
vaikne kähine hääl;0.4049
asi meeldima tahtma;0.4037
imelaps keskkool viimane;0.4033
süda kirjutama arvama;0.4018
mees teadma tahtma;0.4014
mees võib-olla unustama;0.4009
raske kuulama mees;0.4007
armastama Tammsaaret ilmuma;0.3984
klass seitsmeteist aastane;0.3976
puuduma mure ajaleht;0.3959
niiviisi klass kirjend;0.3957
nädal kuu naine;0.3952
aeg 15 aastane;0.3946
saladuslikult movi ütlema;0.3946
eluperiood Mati Unt;0.3937
no lihtsalt mees;0.3935
lugema näima iroonia;0.3924
ajama naerma ütlema;0.3894
mängima kabe Ivo;0.3889
võib-olla tulevikupärasem kunst;0.3885
aeg ausus meeldiv;0.3861
kohtuma aeg 15;0.385
paha irooniana noorus;0.3841
mees kommunistlik deebeegaad;0.3821
meeldima meeldima enneaegne;0.3811
tulevik esindaja jutt;0.38
huviala imelik tunne;0.376
movi ütlema võimalik;0.3736
1964 raamat kollane;0.3679
meeldima enneaegne vananemine;0.3665
täna tutvustama 20;0.3645
sügis auditoorium leidma;0.3634
iroonia teadma irooniana;0.3625
ütlema lihtsalt lühinägelik;0.3616
tahtma tundma õppima;0.3611
unustama asi meeldima;0.3595
elav mõistatus osa;0.3577
võib-olla ebatäiuslik inimeksemplare;0.3574
esimene tudeng sügis;0.3569
naeratav mõtlikult täiuslik;0.355
vaba aeg veetmine;0.3533
noormees imelaps keskkool;0.3523
Aarne esimene sõna;0.3468
ütlema ühissöögimaja koka;0.3374
elama Liimeon laiem;0.3345
avalikkus tundma elama;0.3334
aru asuma kaks;0.3305
Tomson nina lühike;0.3291
sündima aasta 1943;0.329
mäletama laan vaatama;0.3274
seisukoht roosa armastama;0.325
Unt abikaasa kaks;0.3246
teadma tunduma teistmoodi;0.3243
tuba ohver ütlema;0.3224
komsomolikoosolek väet mees;0.3202
kuu naine vaikne;0.3175
esindaja ütlema ausalt;0.3133
irooniana noorus lahutus;0.3056
armukadedus pisar naeratav;0.3035
inimene aasta 2930;0.3009
kodune elu tingimata;0.3002
kavatsema andma mure;0.2983
leidma 49 elav;0.2909
naine vaikne rahulik;0.2898
killuma kollane kass;0.285
asi järglane viimane;0.2839
nõtkelt Indrek tõsinema;0.2822
sootuma kuivendatud mäletama;0.2806
lugema valjusti kommunism;0.2779
kord täis puhas;0.2761
tahtma tähtis elu;0.2732
käsi leidma küsima;0.2697
vä tasane Ivol;0.2689
asuma kaks maailm;0.2682
sõber teadma objektiivne;0.2634
valge maja armukadedus;0.2598
rahutus kadu tohtima;0.2583
antiikriietus liikuma nõtkelt;0.2551
täis puhas süda;0.2547
vastumeelsem lööma mees;0.2536
