EstBERT;est-roberta;LaBSE;bertMulti;distilbertMulti;MiniLM_multi;MiniLM-L12_multi;multi_e5;xml_roberta
tähendus mäng show;peegeldama usa ühiskond;tõenäoliselt sportlane ütlema;konkureerima ilu mees;selgitama parem osavam;arvama sport mõte;arvama sport mõte;sõna tähendus sport;meedia hoidma sport
jalgpall haige resting;instinkt vaja realiseerima;ameerika pesapall sarnane;maailm üleüldine maailm;instinkt vaja realiseerima;lihtsalt võistlus eesmärk;sporditähendus oluliselt kauem;kõnelemisharjumus loomulikult sport;ütlema võtma põhja-ameerika
positiivsem sümbioos lihtsalt;teadma vaatama täpselt;meelelahutusmaailm sport oluline;show täitma tõenäoliselt;inimene andma andma;kõnelemisharjumus loomulikult sport;lihtsalt võistlus eesmärk;sport imiteerima sõda;võib-olla nba korvpall
euroopa sport tänapäev;näiteks võib-olla nba;selgelt lahterdama sport;areen tõenäoliselt loogiline;vaatama määr näiteks;vajalik võimalus konkureerima;jalgpall imiteerimine paremini;sportlane müüma riik;näiteks võib-olla nba
üleüldine maailm kapitaliseerumine;jalgpall populaarsus tundma;võib-olla nba korvpall;viis riik ütlema;tooma ütlema fresling;tõenäoliselt sportlane ütlema;mäng kujund edukus;näiteks võib-olla nba;eesmärk selgitama parem
sõda jalgpall imiteerimine;ütlema euroopa sport;euroopa populaarne tegelikult;ütlema fresling mba;ütlema inimene andma;mäng kujund edukus;täitma tõenäoliselt sportlane;mäng võitma kaotama;algselt sport lihtsalt
algselt sport lihtsalt;põhjus maailmasõda nimelt;lihtsalt võistlus eesmärk;populaarne tegelikult võitlus;patustama panema kaart;suur tähendus play-off'is;jalgpall populaarsus tundma;algselt sport lihtsalt;liigitama näiteks võib-olla
eesmärk teenima võimalikult;käima näiteks press;natuke utreeritult jalgpall;tähendus selgelt lahterdama;riik ütlema inimene;maailmasõda nimelt sport;ütlema sportlane gladiaator;ajastu sporditähendus vaatama;suur tähendus play-off'is
põhjus maailmasõda nimelt;selge vägi võtma;arvama sport äri;sarnane ameerika jalgpall;modell terve modell;euroopa sport tänapäev;rääkima rääkima olümpiamängud;täitma tõenäoliselt sportlane;maailm üleüldine maailm
täna raha tasand;raha viima täna;konkureerima võitlusväli tahtma;20 aasta selgelt;ütlema muutma terve;mees võimalik konkureerima;müüma sportlane müüma;rääkima olümpiamängud ütlema;võib-olla põhjendus tegelema
