keyphrase;score
nüganen käesolev teatrihooaeg;0.7008
läti rahvusteatris nägite;0.6777
täna külas lavastaja;0.6065
neljanda osa lavaversioonist;0.5418
ettevalmistused filmi lavastamiseks;0.5337
avastasite tammsaaret läti;0.5307
näiteks vaatavad lavale;0.5218
mäletan teatrikoolis lennuga;0.5069
estonia kontserdimajja mets;0.4996
iseseisvuspäeva kontserti televiisorist;0.4815
jookseb lavale hästi;0.4754
oska öelda külaline;0.4657
vaatan väärikaid ületanud;0.4619
märtsis esietendunud tom;0.4615
küsimusi tõsiselt viimast;0.4595
esietendus aasta oktoobris;0.4547
esimeses näitlejad räägivad;0.4532
suurt tänapäev täna;0.4517
mõtleme lõpeb tammsaare;0.4484
loob eestlased aitame;0.448
film osad eesti;0.444
lehekülg loete olevik;0.4434
täpselt elmo nüganen;0.4333
publik tahaks tuge;0.4323
näitustel käin veidi;0.4229
ajalugu mäletan ütlesite;0.4218
räägid kuuldavasti lätlased;0.4172
nüganen küsis kaja;0.4154
kuskohas kirjutab üldse;0.4114
andrus vaarikut vaadates;0.4094
areneb jõutud paraadide;0.4013
inimesi jälle üllatada;0.3927
10 aastat jõuad;0.3923
ongi aeg euroopaga;0.3913
tähendab rolli puuduta;0.3906
tuligi puudu oligi;0.3893
sõitsin aprilliöödel laksu;0.3884
tead ühtegi uut;0.3873
lennuga proovisime asja;0.386
kolmandast eluaastast huvitavam;0.3847
rannikul inimsaatused põlve;0.3838
töötame normeerimata töögraafikus;0.3807
mängida viis köidet;0.3782
paadiga 44 võib-olla;0.378
veeringud ostab pileti;0.3776
kõnelevas filmis mandariinid;0.3719
unistab revolutsionäär hiljem;0.3709
inimesed päeva õhtul;0.3706
astub klubi huvitavam;0.3695
arvestada kontekstis kontsert;0.369
suhteliselt suure suure;0.3687
laval 95 inimest;0.3668
emotsionaalselt rikastav periood;0.3663
parandada teostada jääda;0.3661
hämmastav oskus suurelt;0.3605
õppinud huvitama antiik;0.3594
tohib tsitaadi tammsaare;0.3554
pikk-pikk aeg ema;0.3534
metsik elurõõm kerata;0.3513
rahuaeg nurgas jälle;0.3499
professionaalsete kunsti-ga tegelevate;0.3454
kirjandusega väärtfilmidega tahaksin;0.3437
võttis relvituks vaatasin;0.3427
kellab sarnasesse töö;0.3422
aeg tundus oluline;0.3421
laulva revolutsiooniga saavutasime;0.3411
marurahvuslaste kannavad puna-valge-punast;0.3396
osas hertzeni ütlebki;0.3394
gorbatšov ime berliini;0.339
asi raadiokuulamist loodan;0.337
ühendusjoones sellesamast stoppardi;0.3352
cyriigist riigi kodanikud;0.3341
kätlemistseremooniat tõsiselt võtavad;0.3333
nii-öelda gümnaasiumi lõpuklassi;0.3326
kakskeelne nädalapäevad kujutage;0.3321
köide lõpeb dostojevski;0.3316
autor üldse hea;0.3314
puhkemise äärel hästi;0.3307
peas püsti tõusnud;0.3305
mõjutanud linn riia;0.3304
jõuad 11 -sse;0.3297
sei solvanud ütlesite;0.327
oligi osa tehnoaga;0.3259
teekond algas lihtsalt;0.322
inimene elab elu;0.3153
95 aastat silme;0.3153
lugu loomulik loomulik;0.312
inimesi ütleme 20;0.3108
ilmselt istus varssavi;0.3107
hääl jõua parlamenti;0.3077
perekond conway vaatan;0.3072
näiteks ajalooline no;0.3069
hea kodutöö mainitud;0.3057
torni kuskohas kirjutab;0.3023
1944 käsikirja loomine;0.3016
lipu üritus nimi;0.3014
90 -test maailma;0.2973
igavikulised tähenda dialoogis;0.2972
12 tool võib-olla;0.2972
ehitatud konfliktile pannakse;0.2964
guido kanguri toomas;0.2961
paremini lihtsalt näha;0.2955
vabalt paigutada kujutava;0.2928
lihtsalt näite satarov;0.2928
aastanumber 980 vaatan;0.2919
kuulnud tavaameeriklaste jutte;0.2901
paelame summa summaarum;0.2884
no elukutset arst;0.2879
meedia puudutada küsimusi;0.2869
riik suuremaid huviorbiiti;0.2868
loodan aru räägin;0.2865
juhid neli aastat;0.2862
mets mõttekäigud indeks;0.2838
ütleme 170 lehekülge;0.2836
riigis tunnen õnnelikult;0.2835
kolme kuud antud;0.2793
liikumine üldse agressiivne;0.2777
siberis elasid aja;0.2776
mõelnud tegelikult reaalset;0.2765
kujunenud latgal latgal;0.2744
mõtlevad lillelapsed huvitagi;0.2727
elavad kaks aastat;0.2723
kaks maailmasõda maha;0.2721
drastilised traagilised sündmus;0.2721
pikk lühike 95;0.2668
