keyphrase;score
uus realism;0.8424
torm remark;0.8406
kaos element;0.8309
shell shop;0.8302
argine detail;0.8206
noorem vend;0.8137
test ootus;0.812
andma uus;0.8118
mets nulu;0.8113
moment vastavalt;0.8091
era torm;0.8071
huvitav moment;0.8063
andma nägu;0.8045
andma 76;0.8041
armee termin;0.8021
its salong;0.8017
keel shell;0.8017
element muutuma;0.7998
intensiivsem kogus;0.7997
andma mees;0.799
tohutu mass;0.7974
kodu veidrus;0.7958
teos andma;0.7951
raamat aus;0.7899
tekst esimene;0.7895
tunduma parim;0.7887
aus hästi;0.7886
inimene tan;0.7886
prints kroonprints;0.7883
paremal vasak;0.7879
muutma sündmus;0.7876
pruut pruut;0.7873
unustus vajuma;0.7873
hetk organism;0.787
osa tegevus;0.7868
panema asuv;0.7865
neli mark;0.786
toit mees;0.7836
avama tegelane;0.7831
laiem panoraam;0.7815
rei bar;0.7813
Roland torsel;0.781
virutama latern;0.7809
hea selge;0.7805
renn vill;0.7804
moonavoor tooma;0.7802
viima verine;0.7801
zombie lahing;0.7794
näiteks linn;0.7793
diagnoos inglise;0.7788
lehekülg andma;0.7785
surm teatav;0.7781
tohutu hulk;0.7778
oluline taas;0.7776
kummitama vastama;0.7771
saksa austria;0.777
küsimus bet;0.777
hüüatama sanitar;0.7768
punkt Tiit;0.7765
koogutama serv;0.7764
viimane osa;0.7755
tund hetk;0.7754
teos ilmuma;0.775
haarama sundima;0.775
potentsiaalne vene;0.7742
kaks kuulus;0.7734
oks muld;0.7733
nimelt aasta;0.7731
aru Louis;0.773
autor varieeruv;0.7726
Edward Thomas;0.7725
uhke haavama;0.7725
sealtsam kant;0.7716
üritama roll;0.7714
hiit fon;0.7711
kana naad;0.771
algus Ludwig;0.771
episood 1915;0.7709
asedirektor Vahur;0.7703
aru asi;0.7703
öö pungil;0.77
mets Roland;0.7693
nae nõjatuma;0.7688
vasakpoolsus suunas;0.7685
märke märke;0.7684
hääletamine kaks;0.7682
asi tõsine;0.7677
maalikunstnik asi;0.7675
eesti keel;0.7673
raske raske;0.7673
terastorm kandma;0.7673
hobune aurav;0.7672
haigla välihospital;0.7671
rääkima saade;0.7669
Stenbocki fermoor;0.7669
kell kell;0.7668
vale vaenlane;0.7667
Adolf Hitler;0.766
katkend Ferdinand;0.7659
jutt mets;0.7659
püstol 41;0.7655
Atlandi ookean;0.7654
Arnold Friedrich;0.765
marsne prust;0.7649
natuke hunt;0.7648
tus teos;0.7647
julgustükk Adolf;0.7644
rinne rinne;0.7643
sõda sõda;0.7639
teos konkur;0.7639
Ernst tünger;0.7639
minavorm minajutustaja;0.7636
film film;0.7633
tahe painutama;0.7631
raamat 1928;0.7631
lahing mõjus;0.763
laadima Sell;0.7628
lann sfäär;0.7627
Maria Remark;0.7625
krahv Stenbocki;0.7624
luuletus luuletus;0.7622
Conan segi;0.762
ajal tegelikult;0.7619
viskuma pikali;0.7617
teadma doktor;0.7616
tähendama tähendama;0.7613
loomulikult 1981;0.7611
1939 teos;0.7605
bar püss;0.7602
puudutama Venemaa;0.7602
15 -st;0.7602
Wolfgang Petersen;0.7598
sedapidi nats;0.7589
niitma maha;0.7587
sadul puu;0.7583
lavastatud film;0.7581
liigne nali;0.7581
hurra ärkama;0.758
neuroos meditsiin;0.7579
lõpuks õnn;0.7573
1932 ilmuma;0.7571
1900 seitsmeteistkümnes;0.7571
1937 alustama;0.757
madal Matsatus;0.7568
asuv küla;0.7566
pealetungiv bolševik;0.7565
Vahur Made;0.7561
Hemingway Erich;0.7559
romaan romaan;0.7558
sümpaatia revolutsiooniline;0.7551
kihutama hobune;0.7548
armee koosseis;0.7547
Lynn teos;0.7546
rinne 17;0.7545
sajand Euroopa;0.7542
linn Henr;0.7541
kunst kunstiteadlane;0.7538
rahumeelne Roserversell;0.7532
Heli Allik;0.753
Euroopa ajalugu;0.753
1979 -le;0.7527
Lequade Voa;0.7525
Ferdinand Lynn;0.7525
Erich Maria;0.7518
1996 aasta;0.7512
lör töö;0.7511
Louis Ferdinand;0.7507
tubakakott tubakas;0.7505
perse kompanii;0.75
jaanuar 1918;0.7498
Marina ratsutama;0.7495
Landeswehr päev;0.7493
naljatama tõestama;0.749
punuma pistma;0.7488
töö Andrei;0.7487
natukene tobe;0.7486
41 aastane;0.7485
tõsiasi Atlandi;0.7484
1919 kirjanik;0.7483
ida Ida-Berliin;0.7482
sõjaromaan sari;0.7475
Hemingway hiljem;0.7472
puhang hingus;0.7471
20 minut;0.7462
puu nae;0.7452
Jaanrii bar;0.7444
esimene maailmasõjatehniline;0.7441
Stalin kirjutama;0.7439
raamatukogu autor;0.7438
eestlane arvukalt;0.7438
teadma andma;0.7432
Marta sillaots;0.7422
Jaroslav Hašek;0.7394
Lynn sõjatee;0.7389
Roht Krošm;0.7357
Tiit Aleksejev;0.733
1915 1919;0.7315
Eesti Kirjandusmuuseum;0.7302
Andrei Moroa;0.7268
sõjamees kapten;0.7244
