keyphrase;score
külalisesinemisi;0.8326
Tšehhoslovakkias;0.8295
külalisesinemised;0.8275
sõprusteatri;0.8261
sõprusteatrist;0.8222
ooperilavastust;0.8195
teatritrupp;0.8193
Vanemuise;0.8187
teatrid;0.8172
viimane;0.8171
Tallinnas;0.817
Meie;0.8169
teatris;0.8155
Eesti;0.8154
näitlejad;0.8149
Estonia;0.8144
ooperilavastustes;0.8142
Täna;0.8134
ärasõidupäevani;0.8132
Käesoleva;0.8128
etendusele;0.8125
külastasid;0.8118
kunagisse;0.8113
Vilimaa;0.8109
draamatrupp;0.8109
draamatrupi;0.8105
Kuigi;0.81
vanamoodi;0.8098
vabariigi;0.8084
teatri;0.8083
Kaarel;0.8078
Tšehhoslovakkia;0.8068
toimus;0.8064
toimunud;0.8063
saabusid;0.8054
Siin;0.8052
kultuuripäevad;0.8048
väga-väga;0.8048
öelda;0.8048
pealinna;0.8045
paremini;0.8038
esmakordselt;0.8037
Poola;0.8034
vanemaist;0.8033
Klaveriõhtule;0.8025
kontserdisaali;0.8025
õhtul;0.8025
moraavia;0.8019
Ostravast;0.8012
teatriga;0.8011
arvasid;0.801
toimub;0.8008
vahetused;0.8007
Liidus;0.8003
jäänud;0.8001
maa;0.7997
kultuuriministri;0.7992
ütlekski;0.7988
üldse;0.7983
rääkida;0.7982
vabariik;0.7981
lõplikult;0.7981
vabariiki;0.798
delegatsiooni;0.7978
Saabumise;0.7975
viis;0.7974
linnas;0.7971
etenduse;0.7969
vastuvõtt;0.7968
riiklikus;0.7968
Olomoodsi;0.7966
riikide;0.796
vastuolumahutusi;0.7956
hommikul;0.7954
uue;0.7951
suur;0.795
lõuna;0.795
laudalüürika;0.7949
asetäitja;0.7948
suuremaks;0.7947
võttis;0.7945
lõpetama;0.7941
vastusi;0.7939
tugevasti;0.7937
päevadel;0.793
jäi;0.7929
kinnitasid;0.7925
üleeelne;0.7923
piirile;0.7923
kaks;0.7923
Nii;0.792
tõmbamiseks;0.7919
eelnenud;0.7918
päeva;0.7917
järgsed;0.7915
vähem;0.7915
sõna;0.7915
mees;0.7913
siinse;0.7913
balletiprogrammiga;0.791
ajaks;0.791
pandud;0.791
kümneaastased;0.7909
kestnud;0.7909
seekordset;0.7908
eelseisev;0.7905
jätkumine;0.7903
kultuuriajakirjandus;0.7903
meenub;0.7902
ongi;0.7902
aega;0.7901
aastat;0.7899
linnavalitsus;0.7898
proovi;0.7897
edendatakse;0.7894
inimeste;0.7891
tähelepanu;0.7891
tugevalt;0.7891
aasta;0.7889
vastad;0.7887
päev;0.7884
siiasõidu;0.7883
lepingusse;0.7875
asjaks;0.7873
lauldi;0.7872
Sotsialistliku;0.7869
seoses;0.7868
lavastama;0.7866
tõusu;0.7865
raekojas;0.7864
meeleolukas;0.7864
hinnangut;0.7862
seovad;0.7862
põhjust;0.7861
muusikainimeste;0.786
taas;0.7858
Jaak;0.7857
Laupäevase;0.7857
Ülo;0.7856
veerasid;0.7855
jäid;0.7854
vahetava;0.7854
Tartus;0.7853
probleemid;0.7851
paarikümne;0.7848
vastastik;0.7847
vaevalt;0.7842
mahuliselt;0.784
moodi;0.7838
siiamaani;0.7836
juht;0.7835
tugev;0.7833
sisuliselt;0.7828
Enne;0.7824
nähtavusega;0.7821
loota;0.782
võib-olla;0.782
omavaheliseks;0.782
valdavalt;0.782
viisaastaku;0.7817
niukse;0.7817
juhtkondade;0.7815
tornitaate;0.7812
riikidevahelised;0.7809
palusega;0.7804
lähematel;0.7799
rahule;0.7799
moodsa;0.7799
hõivasid;0.7797
plaanid;0.7796
nimelises;0.7789
andnud;0.7781
väärneväärne;0.778
liidi;0.7774
Astrahani;0.7769
välisskulptuuri;0.7768
võimaluse;0.7767
sõprus;0.7766
lumetuisus;0.7765
pannaksegi;0.7765
pühendas;0.7765
kevadel;0.7763
eile;0.7757
märgiks;0.7751
Tiinat;0.7749
paika;0.7726
Trupi;0.7725
varem;0.7721
mari;0.7721
tööstusettevõte;0.7718
kord;0.7712
taksos;0.7701
keski;0.7698
ola;0.7692
perspektiiv;0.7691
küsitlemisel;0.7688
tehniline;0.7682
korki;0.768
Onu;0.7664
Ird;0.7621
