keyphrase;score
Šotimaa;0.8709
Šotimaale;0.8708
Šotimaast;0.8681
Šotlased;0.8648
Šotimaal;0.8642
Šotlaste;0.8612
šotlased;0.8584
Šotimaasõjaajalugu;0.8534
šotlaste;0.8517
Shetlandi;0.8362
Iirimaa;0.8332
Eestisse;0.8303
Inglismaa;0.83
põhjapiiril;0.8293
põhja-;0.8283
mägismaa;0.8246
Niimoodi;0.8241
Stewertidest;0.824
Kõikjal;0.8239
inglased;0.8213
Eestis;0.821
Eesti;0.8207
Selleks;0.8188
Mistõttu;0.8185
Siis;0.8184
näha;0.8183
Mandri-Euroopa;0.8182
mägismaal;0.818
Kuigi;0.8179
põhjaranniku;0.8179
Inglismaale;0.8173
riikidest;0.8172
põhjapoolsem;0.817
põhja;0.8165
siinsest;0.8164
viimase;0.8164
läänest;0.8162
kusagile;0.816
Euroopa;0.8158
põhjapoolsed;0.8158
Tseesidega;0.8157
lõpuks;0.8156
rääkida;0.8148
näiteks;0.8148
inglise;0.8148
Tähtsaimate;0.8146
Pärast;0.8143
kaugel;0.8143
linnamüüriseisva;0.8142
Nüüd;0.8142
Praegu;0.8141
kaugele;0.814
nimetatud;0.8138
viimane;0.8137
Kõigepealt;0.8135
eesti;0.8131
kirjutab;0.8131
jälle;0.8131
lõuna-lääne-;0.8127
Siin;0.8126
kohalikud;0.8124
Seejärel;0.8124
Kuueteistkümnendal;0.8123
Inglismaalt;0.8122
viimaseks;0.8122
lõunast;0.8121
Maale;0.812
Kuid;0.812
kalledooniasse;0.8119
Tõstesild;0.8118
Väike-Püha;0.8117
maa;0.8115
inglaste;0.8115
rannarollist;0.8112
saareriigist;0.8112
maailma;0.811
tegelikult;0.8109
suurimaid;0.8107
Praeguseni;0.8107
märgolmi;0.8105
tähtsaim;0.8104
kolooniatega;0.8103
Suur;0.8099
näinud;0.8099
peedeedinbergi;0.8098
kaasa;0.8096
püsi;0.8096
Edinburghi;0.8094
Erilaid;0.8094
roomlaste;0.8094
kunagist;0.8092
põgeneda;0.8089
Adriaanuse;0.8088
sügavasse;0.8088
mõndagi;0.8085
Nagu;0.8084
järvedel;0.8082
tegemist;0.8082
puutaladest;0.8081
staabiohvitseride;0.8081
mäest;0.8081
Õhtu;0.808
väljastpooltki;0.8077
jäänud;0.8077
vallutatud;0.8075
hästi;0.8075
Šoti;0.8074
raamatus;0.8073
hiljem;0.8072
maamajades;0.807
kindlasti;0.8068
Aastast;0.8067
viitab;0.8067
Kuus;0.8066
Nii;0.8066
Jaama;0.8065
leida;0.8065
rahvusaare;0.8064
täis;0.8064
tänase;0.8064
Püha;0.8063
kaljukindluslinn;0.8063
seisavad;0.8061
suurtükist;0.8061
roobi;0.8057
kõrgest;0.8057
hirmuäratavam;0.8055
piibliajastul;0.8055
uhkemaid;0.8055
Kõik;0.8055
esimesest;0.8055
Häälenud;0.8053
Kaheteistkümnendal;0.8053
stiilile;0.8052
kuningakodade;0.8049
ämblik;0.8049
hiigelküngas;0.8049
pilt;0.8048
teinekord;0.8048
sõna;0.8048
vähem;0.8047
jutustaval;0.8047
poolaini;0.8046
Jäetrovi;0.8045
saarestikku;0.8045
sajandiks;0.8044
Mõeldud;0.8043
territooriumiks;0.8042
mustad;0.8042
jõuad;0.8042
Poolkuu;0.804
mõistame;0.804
Krooni;0.8039
paikadele;0.8039
võitmatud;0.8038
peitma;0.8038
metsikuvõitu;0.8037
Smeeg;0.8036
Sõjad;0.8033
marjastuvatiisa;0.8033
peaasjalikult;0.8032
Briti;0.8031
röövkäik;0.8031
vahimees;0.8031
surivoodil;0.803
Helgi;0.8029
viidi;0.8029
kivihoonesse;0.8028
Prantsusmaalt;0.8027
päästilt;0.8027
Iidne;0.8026
külalisi;0.8024
liitlastelt;0.8023
paremale;0.8023
potikillud;0.8022
Piktideks;0.8021
Käis;0.8021
ajalooannaalidest;0.802
valitsesid;0.8019
iseseisvussõja;0.8018
pealinnaks;0.8018
kõlab;0.8017
pisikuningad;0.8014
põlvikud;0.8013
kuulsamaid;0.8013
Noore;0.8011
troonipärija;0.8009
Kaledoonia;0.8008
kõrvulukustav;0.8006
Jälginud;0.8006
draamast;0.8002
sünnibki;0.8001
kroonikates;0.7993
raidkirjad;0.7991
ilmast;0.799
Jääd;0.7982
ballaad;0.7972
karvamütsid;0.7966
Vallutaja;0.7966
Sissepääsu;0.7951
