keyphrase;score
Eikellegimaa;0.8493
Lääne-Aafrikaga;0.8412
Lääne-Aafrika;0.8412
eikellegimaa;0.8388
Lääne-Aafrikas;0.8379
maailmamuusikust;0.8375
muusikast;0.8352
Muusikali;0.8345
Kambja;0.8321
aafrikapärase;0.8321
rahvamuusikaalase;0.8314
rahvamuusikaga;0.8303
muusikalisest;0.8299
muusikat;0.8294
Nigeeria;0.829
muusikukutsesse;0.8282
Muusikuks;0.8279
rahvamuusika;0.8278
muusikaks;0.8277
muusikastaarist;0.8268
muusikaliselt;0.826
muusika;0.8251
Kambjast;0.8249
muusikuteseltskonnaga;0.8243
muusikuks;0.8241
Aafrikas;0.8235
muusikuid;0.8233
Aafrikast;0.8232
muusikas;0.8232
muusikud;0.8229
rokkmuusikast;0.8228
lõpualbumeid;0.822
Nõnda;0.822
kitarrigeeniusest;0.8217
rokkmuusikana;0.8215
maalimuusikat;0.8215
muusikakutset;0.8214
muusikute;0.8209
Kõige;0.8204
mängivad-laulavad;0.8203
maalilaulud;0.82
Aafrika;0.8196
kohalike;0.8194
muusiku;0.8192
kõlalti;0.8191
laulja;0.8187
laulaks;0.8187
kõlapinda;0.818
Tavamaali;0.8177
kõlaga;0.8175
Euroopast;0.8173
kõlalt;0.8166
muusikalise;0.8163
kuivoolafisaund;0.8162
Omaani;0.816
Näiteks;0.816
laulude;0.816
laulsid;0.8154
muusikalises;0.8154
melomaan;0.8148
aafriklasele;0.8147
Järgmine;0.8143
mängib;0.814
algusest;0.8137
maailmas;0.8134
Maali;0.8133
kuula;0.8131
ansamblisse;0.8129
vabamaali;0.8129
maailmamuna;0.8128
kuulajatest;0.8127
Praegu;0.8126
kõlab;0.8125
kõla;0.8122
kodumaal;0.8121
muusikainstrumentide;0.812
popmuusikastaaride;0.812
kontserdi;0.8118
vabamaal;0.8118
kandjad;0.8117
kaasa;0.8117
Euroopa;0.8116
nii-öelda;0.8114
eikellegimaalt;0.8114
suurepärase;0.8109
sellestki;0.8107
kuulates;0.8106
jälle;0.8103
raadio;0.8103
Ühest;0.8102
suurepäraseks;0.8101
rahva;0.8101
loomulikult;0.81
kauamängivaga;0.8098
näiteks;0.8098
maailma;0.8097
popmuusika;0.8096
lõunast;0.8095
meloodilise;0.8094
Kaaba;0.8093
Meie;0.8093
maa;0.8093
läänemaailmahuvilised;0.8089
kuulda;0.8089
koori;0.8088
akustilise;0.8088
rahvast;0.8088
kuulanud;0.8087
kuulajad;0.8086
kõlbavomaal;0.8084
sünnikohast;0.8082
maali;0.8082
vabamaaniana;0.808
Nüüd;0.8079
Babamaal;0.8076
edaspidigi;0.8074
kuuluma;0.8074
esinemisvõimalustest;0.8072
Kallase;0.8072
ammu;0.807
Kui;0.8069
laul;0.8068
seitsmesajaleheküljelises;0.8066
maailmaga;0.8064
kolonisaatorid;0.8062
Mõni;0.8061
taandub;0.8058
aafrika;0.8058
paikadest;0.8057
põhjaosast;0.8057
Enam-vähem;0.8055
Kogu;0.8054
kaasmaalane;0.8051
Kullakallid;0.805
esimesest;0.805
laulda;0.8049
riikide;0.8045
sõnagallasebavama;0.8044
plaadi;0.8042
maalahmakas;0.804
poplugudes;0.8039
viimane;0.8039
lõpulugu;0.8038
vaieldamatult;0.8032
kuuega;0.8031
andekamaid;0.803
Nii;0.8029
kaunitest;0.8029
sõna-;0.8027
inimesele;0.8026
Pavomaani;0.8025
nimetatud;0.8025
elaniku;0.8024
esindajana;0.8023
Põlvamaal;0.8022
jalapaare;0.8021
originaalpealkiri;0.802
hääletoruks;0.8019
Kuuba;0.8018
lehekülgedel;0.8018
keskpaigast;0.8013
Miksonist;0.8012
nädala;0.8011
Küll;0.8009
mustanahalistele;0.8008
aastast;0.8005
mandripiirid;0.8003
eksootilise;0.8003
Teisest;0.8003
voolofon;0.8002
Pavomaal;0.8002
niisamuti;0.8001
saarei;0.7999
Koorel;0.7998
Seesuguse;0.7998
Synegaalane;0.7998
lugu;0.7996
Allased;0.7995
laiatarbelise;0.7995
elektrooniliste;0.7994
paljude;0.7992
olulisemaks;0.7991
iidse;0.7989
Tänan;0.7988
müstikutest;0.7983
iseäranis;0.7982
kaheksanda;0.7979
esitaja;0.7977
Ehkki;0.7975
vähemuse;0.7975
sisukokkuvõtet;0.7972
kogukonnast;0.7972
parajastiminaarselt;0.7971
muljetavaldavalt;0.7971
teemasid;0.7953
krooniku;0.7953
Tundub;0.7952
noormees;0.795
traditsioonidest;0.7945
Waba;0.7939
