keyphrase;score
malemängijad;0.8387
maleklubi;0.8341
maletajatele;0.829
meesmaletajad;0.8283
Kuidas;0.8269
Kilingi-Nõmme;0.8266
Kilingi-Nõmmel;0.826
raamatusse;0.8235
Kilingi-Nõmmes;0.822
lõpuks;0.8201
maletajatel;0.8196
noortemeistriks;0.8185
Sellepärast;0.8185
meistrid;0.8183
Ühe;0.818
lugeda;0.8178
algusest;0.8169
jälle;0.8169
raamatu;0.8169
raamatut;0.8167
raamatud;0.8164
meistrivõistlusi;0.8163
eestlastele;0.8159
näiteks;0.8158
raamatus;0.8158
Kõik;0.8155
põhjal;0.8152
meistri;0.8151
Eestist;0.8149
koolipoisina;0.8148
võistlusest;0.8148
malearendamiseks;0.8147
leheküljel;0.8146
pealegi;0.8141
Kuuendad;0.8137
käinud;0.8137
Pärnust;0.8134
tegelikult;0.8134
hästi;0.8133
maletajad;0.8133
Raamatul;0.8131
Üks;0.8131
Maleföderatsiooni;0.813
lemmikheliloojaga;0.813
Kuulge;0.813
paremini;0.8129
Võitsin;0.8128
maletaja;0.8127
meistritiitlit;0.8126
näe;0.8124
meistrivõistlused;0.8123
võistlejale;0.8121
olnudki;0.812
öelda;0.8119
Originaalid;0.8118
mängis;0.8117
maleasjatundja;0.8117
viimase;0.8117
esimeseks;0.8115
leidnud;0.8115
mees;0.8114
esimesena;0.8114
Teie;0.8109
tippmeeste;0.8108
võtnud;0.8106
koolipoiss;0.8106
Tänase;0.8103
käis;0.8102
alguses;0.8101
viimast;0.8101
tahaks;0.81
võtma;0.8098
täpselt;0.8098
läksingi;0.8093
ütleksin;0.8093
üldse;0.8093
Kui;0.8091
kuul;0.8091
pärinud;0.809
Võitsime;0.809
kuskilt;0.8088
maalist;0.8086
meeskond;0.8086
Eestit;0.8086
Mõned;0.8083
käisin;0.8082
Võrust;0.8081
mängijad;0.8081
ütles;0.808
mäletajatest;0.8079
kahjuks;0.8079
kuuendaks;0.8078
võistlema;0.8077
koduse;0.8075
turniiril;0.8075
mänginud;0.8073
kõrvallaud;0.8071
Muidugi;0.807
malesuuruse;0.807
korras;0.8069
tegemist;0.8069
meeskonnaga;0.8068
kommentaaridega;0.8066
täis;0.8066
kogutud;0.8065
lugu;0.8065
asjad;0.8065
annaalidest;0.8063
endiselt;0.8062
kuulsamad;0.8059
õpilasest;0.8059
inglased;0.8058
käisime;0.8058
nimekiri;0.8056
tegijad;0.8056
suur;0.8055
paljusid;0.8054
leida;0.8054
Või;0.8053
natuke;0.8053
vanemad;0.8052
klubid;0.8051
kaasa;0.8051
meeldib;0.8051
eelvest;0.805
mäng;0.8047
olümpiakandidaadina;0.8045
uus;0.8042
kahele;0.8042
Jaan;0.8041
võistkonnaks;0.804
kurjad;0.8039
Noortele;0.8037
malehuvi;0.8037
õnnestus;0.8036
kaitsemängija;0.8035
inimesed;0.8035
Siis;0.8034
ilmselt;0.8034
maailmast;0.8033
sidemängija;0.8033
Tallinnale;0.8031
kallis;0.803
klubisse;0.803
jäävadki;0.8029
mäkke;0.8028
suguvõsast;0.8027
sõelale;0.8026
Kilingi;0.8024
tugevamaid;0.8024
neljandast;0.8023
Inglismaa;0.8022
seljast;0.8022
niiviisi;0.8022
Jällegi;0.802
Niiviisi;0.802
elanikku;0.8017
tõususki;0.8016
püüdsite;0.8016
hiljem;0.8016
võidab;0.8014
ülejäänutele;0.8012
nimel;0.8012
sportlasi;0.801
Piip;0.8008
organiseerima;0.8008
arhiivid;0.8007
maleorganiseerimine;0.8006
õdesid;0.8004
tekstidele;0.8004
julgelt;0.8001
Naised;0.7995
südamesse;0.7995
eestvedajad;0.7994
Lõpetasin;0.7993
valmis;0.7992
kandideerisin;0.7992
pioneeride;0.799
partiideni;0.7988
treeneriks;0.7987
valges;0.7985
voorule;0.7984
üllatus-üllatus;0.7981
Siin;0.7981
kutsus;0.7977
klassist;0.7976
Palli;0.7971
koostaja;0.797
pillikeele;0.7958
Üleliidulise;0.7958
Paide;0.7956
valimiskoosolekul;0.7953
kolmekümnene;0.7951
Seitsmeteistkümnendat;0.7949
Miks;0.7943
punktisumma;0.7941
Tuleb;0.794
Uus-Meremaa;0.7939
Läks;0.7937
Ülo;0.7936
