keyphrase;score
tantsulugu;0.8355
tantsunumber;0.8295
tantsu;0.8235
tantsud;0.8235
muusikamõtteid;0.8234
tantsudes;0.8216
heliloojad;0.8179
orkestratsiooni;0.8178
loomingust;0.8153
Otsa;0.8142
omamoodi;0.8137
kontsert;0.8121
Selleks;0.8116
muusikaellu;0.8093
loomingulisest;0.809
loomingut;0.8072
klassikatöötlused;0.8066
muusikalisi;0.8065
näiteks;0.806
esmaesitajaks;0.8057
sümfooniaorkestri;0.8054
loomiseks;0.8054
esimesest;0.8046
loominguliseks;0.8045
kontserte;0.8034
repertuaari;0.8032
viimaseid;0.8031
lõpetaksin;0.803
loodud;0.8029
Laulasmaal;0.8028
muusikaga;0.8025
loomingu;0.8024
hõljetonidest;0.8022
sümfooniline;0.8022
tegemist;0.8018
alguse;0.8018
lõpetatud;0.8016
aastast;0.8013
partituuriga;0.8012
improviseerimisel;0.8009
Kõik;0.8008
leidnud;0.8008
Lõõtsakontsert;0.8007
kontserdil;0.8005
tegutsesime;0.8004
loominguline;0.8004
Jaanemine;0.8002
tantsida;0.8001
Laulasmaa;0.8
eksamitöö;0.7999
puhkpillikvintetti-le;0.7996
kirjutaksid;0.7996
mäletan;0.7995
alustanudki;0.7995
muusika;0.7995
Eesti;0.7992
meelde;0.799
esimest;0.7987
Jaan;0.7986
pilalood;0.7983
Muidugi;0.7983
puhkpillikvintett;0.7982
lugusid;0.7979
kirjutasin;0.7978
trioliinuks;0.7977
klassikaline;0.7977
mõndagi;0.7976
mängib;0.7973
jälle;0.7973
muusikute;0.7972
Siin;0.797
jällegi;0.7965
uuesti;0.7965
kirjutanud;0.7965
lõppenud;0.7965
Kõutsi;0.7963
tulemisest;0.7963
käinud;0.7963
valmis;0.7961
raadios;0.7961
raadiolindistusi;0.796
viis;0.796
lõppeksam;0.7959
jõudnud;0.7956
näha;0.7955
meenutada;0.7952
mänginud;0.7952
mälestuseks;0.7951
ülesandeid;0.795
arvates;0.7947
jäänud;0.7947
hiljuti;0.7945
mälestusmärgina;0.7944
vaadata;0.7943
täpselt;0.7943
hambamees;0.794
lugu;0.7937
kolm;0.7935
Loo;0.7933
ütleksin;0.7933
vokaalkontserdi;0.7932
tätsate;0.7932
Orgstratsiooni;0.7931
orkestriga;0.7928
armooni;0.7927
helilooja;0.7927
Millistele;0.7924
kirjutama;0.7924
eraldi;0.7922
klaveripartiid;0.7921
tuntud;0.792
koosseisus;0.7919
mõnus;0.7917
tegelikult;0.7917
valmiski;0.7917
sümfoonikum;0.7917
klaveripalad;0.7916
suurest;0.7916
etteheiteid;0.7916
elutöö;0.7915
rääkida;0.7915
kaks;0.7915
orkistreerisime;0.7914
käesoleval;0.7914
aastate;0.7914
konservatooriumis;0.7912
klaverikontserdist;0.7912
realiseerisin;0.7911
sõit;0.7911
polüfoonilise;0.791
unenägu;0.7909
nii-öelda;0.7909
võtta;0.7908
Raudsepp;0.7906
Tallinna;0.7904
üldse;0.7904
maksimaalselt;0.7903
Kõigi;0.7901
tundub;0.79
teada;0.7899
antud;0.7897
teemast;0.7896
hiljem;0.7895
mõista;0.7895
nimetaksin;0.7894
mõtetele;0.7893
Valmiski;0.7891
Rootsis;0.7889
Kontserdis;0.7889
otsal;0.7888
dramaturgiliselt;0.7887
kuulajale;0.7887
Kui;0.7887
tööst;0.7886
Prelüüd;0.7884
Kolme;0.7882
Nii;0.7878
õpetaja;0.7878
kuskile;0.7878
Rohkesti;0.7877
tants;0.7877
tagantjärele;0.7874
eludest;0.7874
rahvusliku;0.7873
harmoonia;0.7871
lahendada;0.787
tunni;0.7869
dekaadi;0.7867
kohapealsest;0.7865
aega;0.7864
sõnu;0.7864
vabariigi;0.7853
eesti;0.7852
sügavate;0.7852
seisukohast;0.7851
Harri;0.785
õpetusena;0.7849
anekdooti;0.7843
õnnele;0.7842
saamiste;0.7841
meelepahaks;0.7841
Kustika;0.784
õieti;0.784
korda;0.7837
kursuse;0.7832
sünniaeg;0.7831
väljendusvõimalust;0.7826
fundamentaalne;0.7823
auvõlg;0.7823
TÖÖ;0.782
tudengipõlve;0.782
följetonid;0.7818
jaa;0.7815
pealkiri;0.7812
teksti;0.7812
Eanalija;0.7806
traagilisi;0.7803
koorika;0.7801
linnades;0.78
Teos;0.7739
