keyphrase;score
Kahupeakaarel;0.8498
kahupeakaarel;0.8351
Kaarel;0.8346
Raamatu;0.8339
lasteraamatu;0.8339
lastekirjanikuna;0.8336
raamatusse;0.8312
luuleruumi;0.83
jõululauale;0.8291
jõululapsuke;0.8285
raamatule;0.8277
Toomas;0.8276
lugusid;0.8274
lugejale;0.8274
luuleruum;0.8269
lugu;0.8264
Võrukael;0.8263
raamatust;0.8262
Päevalehes;0.826
Raamat;0.823
lastekirjanduse;0.8229
illustreerima;0.8228
üleraamat;0.8222
Esimesena;0.8221
Meie;0.822
kirjutab;0.8219
Kaarli;0.8215
raamatu;0.8214
lapsuke;0.8212
Kaarlit;0.8207
jõuludeks;0.8206
Leesi;0.8194
kirjatööde;0.819
raamatuke;0.8188
kirjapildile;0.8187
väikemees;0.8185
lõpuks;0.8185
pildiraamat;0.8183
jõulukingiks;0.8181
raamatut;0.8179
Nüüd;0.8174
tüdruk;0.8173
luuletatud;0.8172
illustratsioonidest;0.8166
Kuidas;0.8164
koolipaun;0.8163
huugab;0.8161
hüüab;0.816
Tuleleek;0.8159
ütle;0.8159
kuskile;0.8158
täiskuu;0.8156
Näiteks;0.8154
kodus;0.8152
pildiraamatu;0.8152
pealkirjaks;0.8151
Helilooja;0.8148
jälle;0.8148
öelda;0.8148
paberilehe;0.8146
raamat;0.8146
Supikauss;0.8143
Nende;0.8139
taskumuusikalid;0.8137
tõlkinud;0.8136
kahupea;0.8133
Nõnda;0.8132
Vaata;0.8132
mälestustest;0.8131
näe;0.8131
mardilugu;0.8128
kaasa;0.8128
leidnud;0.8123
hüüa;0.8121
Viimane;0.812
Viimaseid;0.8118
tuuleema;0.8116
kaanepildil;0.8116
kuueaastastele;0.8114
Nimitegelase;0.8114
kuju;0.8111
Hoffmanni;0.8109
lapsele;0.8108
aastast;0.8108
ütles;0.8108
sünnilugu;0.8106
Pöidlaimeja;0.8105
kuulesest;0.8105
hästi;0.8104
Põhja-;0.8101
edaspidigi;0.8101
käsiraamatuke;0.81
Pille-Riin;0.8099
Muide;0.8099
omamoodi;0.8098
retoromaani;0.8097
käänleb;0.8097
kuud;0.8096
Hoffmangi;0.8096
lood;0.8093
Tõlkest;0.8093
värsisepp;0.8092
Õnneks;0.8091
kaugel;0.8091
kohvimokale;0.809
eestindaja;0.809
õhtul;0.809
Naeruväärne;0.8089
mõnusalt;0.8089
käinud;0.8089
puhuge;0.8088
hirmudest;0.8086
Mõni;0.8086
tänaseni;0.8085
Lisaks;0.8082
igavesti;0.8082
toimetaja;0.8081
täis;0.8081
Lood;0.8078
kiisudest;0.8078
loodud;0.8078
siniallikast;0.8075
kõikjal;0.8075
Maini-äärsest;0.8074
Õudselt;0.8074
kahvlid;0.8073
sõnadest;0.8072
Küllap;0.8071
kaakantaate;0.807
Kahupea;0.8069
voodisse;0.8069
kähest;0.8068
Tänane;0.8067
Kõik;0.8066
täpselt;0.8066
Flinud;0.8065
Ingliskeelseid;0.8065
Tristlikkermenš;0.8064
kiigub;0.8063
Põle;0.8062
maailmast;0.8061
Tusaselt;0.8061
Vaadake;0.8061
uus;0.8058
kõnekeelest;0.8057
Peegi;0.8056
kopeerima;0.8056
pikemaks;0.8055
Kui;0.8054
Manitsused;0.8053
Ainuüksi;0.8053
lõunalaual;0.8053
muinasjutulise;0.8052
Liisusest;0.8052
Haaras;0.805
tohtrihärral;0.8049
Villu;0.8048
mooramees;0.8048
Hulgaliselt;0.8048
käpad;0.8048
tooma;0.8045
eestikeelne;0.8045
hoolsa;0.8045
koostanud;0.8044
liip;0.8044
imesid;0.8044
südamest;0.8043
tutvustab;0.8041
kolmeaastane;0.8039
vahvalt;0.8039
suurest;0.8039
maapill;0.8034
Tagoogi;0.8033
tuhahunnik;0.8033
Piltlikult;0.803
Taeva;0.8024
revideerisin;0.8023
hüüdnimega;0.8023
Peaaegu;0.8022
Tiiukestki;0.8021
Saksamaal;0.8016
peeteri;0.8015
Peeter;0.8015
trükikiviga;0.8015
Käpakesi;0.8014
Siis;0.8014
lumivalgeke;0.8013
kasvatajatel;0.8013
Kalad;0.8011
kuub;0.801
Läks;0.8007
jahimeest;0.8007
Lööning;0.7999
keiserliku;0.7997
Ähvardavad;0.7995
Krimmi;0.7992
kapellmeistrit;0.7992
Lootuse;0.7987
Siin;0.7983
teatrisõbrad;0.7955
