keyphrase;score
Hiiumaast;0.8666
Hiiumaaelust;0.8659
Hiiumaalt;0.8645
Hiiumaale;0.8643
Hiiumaal;0.8609
Hiiumaas;0.8597
Hiiumaaga;0.859
Hiiumaariie;0.8577
Hiiumaakeskkond;0.852
Hiiumaa;0.8476
Hiiukirjandusest;0.8443
Haapsalust;0.8442
Hiiu;0.8366
raadiojutud;0.8347
Saaremaalt;0.834
Vikerraadio;0.8338
Ida-Virumaalt;0.8308
Tallinna-keskseks;0.8284
Kuule;0.8272
pühapäeval;0.827
Kärdla;0.826
Nüüd;0.8255
Meie;0.8249
pühapäeva;0.8246
Nende;0.824
Aitäh;0.8239
vikerraadio;0.8239
Kuidas;0.8236
saatejuhiga;0.8235
raadio;0.8234
südamejutte;0.8231
Saaremaa;0.8226
südames;0.8223
Isamaa;0.8219
Siis;0.8219
Ühe;0.8215
pühapäevasid;0.8215
Heltermaa;0.8214
näe;0.821
pühapäev;0.8207
Viljandis;0.8206
Tallinnast;0.8206
Pühapäeva;0.8206
Seepärast;0.8205
Suurepärane;0.8201
viimase;0.8198
saateid;0.8194
Sellepärast;0.819
Kuigi;0.8189
Nendele;0.8187
hiinlasest;0.8185
Siin;0.8183
Kihnu;0.8183
Kärdlas;0.8178
kuulajatele;0.8172
Pärast;0.8166
Põhja-Eestis;0.8165
raadiokuulajale;0.8164
kuulajad;0.8163
asju;0.8162
Kõigepealt;0.8161
sajandist;0.816
öelda;0.8159
rääkida;0.8156
Toomi;0.8155
hoida;0.8153
Sõru;0.8152
Viljandi;0.815
suurim;0.8148
Vaata;0.8148
lõpuks;0.8148
hiidlaste;0.8148
räägi;0.8148
Üks;0.8148
Pühalepa;0.8147
süda;0.8146
nädala;0.8144
kuulamegi;0.8144
viimasel;0.8144
Eestit;0.8143
Tiit;0.8142
hästi;0.8142
südamekollektiivi;0.8141
asjad;0.8141
Eesti-Soome;0.8136
räägiksid;0.8136
jälle;0.8136
algusest;0.8135
räägime;0.8135
seitsmeteistkümnendast;0.8134
päeva;0.8134
hiidlased;0.8133
Kui;0.813
maamehest;0.8129
keskväljakul;0.8128
lugu;0.8128
Tõnu;0.8127
ütleb;0.8126
jääda;0.8125
Lätil;0.8122
tänaseks;0.8122
Rahva;0.8121
lääne-;0.8121
Eestimaa;0.812
südame;0.812
kusagile;0.8118
niiviisi;0.8117
kuulnud;0.8116
viis;0.8114
sõidult;0.8113
Kõik;0.8112
teada;0.8112
kaasa;0.8112
paremini;0.8111
kohapeal;0.8109
Toomas;0.8109
vaadata;0.8108
Nii;0.8107
tahaks;0.8107
näiteks;0.8102
sügavalt;0.8099
saanudki;0.8099
rääkimata;0.8099
Tähendab;0.8097
tegelikult;0.8097
Paldiskis;0.8096
ülejäänud;0.8096
näeb;0.8095
Sõnad;0.8094
sõnu;0.8093
hiilastelt;0.8093
esimest;0.8091
hiiule;0.8089
mõnetiga;0.8088
Teadlane;0.8086
Nagu;0.8086
väikesadamaid;0.8083
leidnud;0.8082
päevast;0.8081
kuuendat;0.8078
hiidlaseks;0.8077
ajaleht;0.8076
minutit;0.8074
lugeda;0.8073
Nõndaks;0.807
Tarmo;0.8063
häälel;0.8063
jõuame;0.8062
tühjad;0.8061
Kahjuks;0.8061
Pühalepapõlle;0.806
inimesi;0.806
kümnekonna;0.8059
löömamehe;0.8059
vähem;0.8058
siiamaani;0.8057
lõunasadama;0.8057
täielikult;0.8056
saabki;0.8056
kultuurimaja;0.8055
Õnnepalu;0.8055
rahvakultuurieluvedaja;0.8054
kodust;0.8054
Kiiguuli;0.8053
liige;0.8051
omamoodi;0.8049
kesktee;0.8048
mõnusam;0.8047
vidioopivad;0.8046
saarlased;0.8046
Kaastuule;0.8044
protsenti;0.8043
Pelgulinnas;0.8037
Voolmil;0.8036
mandriinimese;0.8035
suuremõisas;0.8034
Teiseks;0.8031
Tänavalt;0.8031
Räägime;0.803
Aastaselt;0.8029
peavarahoidja;0.8029
Võid;0.8024
istuvad;0.8024
vahetunni;0.8023
Käia;0.8022
tantsuseade;0.802
Lillepea;0.8018
mälestustest;0.8013
Välinemi;0.8009
juhtuma;0.8008
filmilooga;0.8006
Niisiis;0.8002
arhiivist;0.8001
merehädalistele;0.8
Varvad;0.7998
Palmitsemine;0.7995
Sellega;0.7995
härrasid;0.799
jalgpallihuvi;0.7961
Badespaani;0.7936
