keyphrase;score
Laulab;0.8386
raadiost;0.8315
kuulajatelt;0.8313
raadiol;0.8304
lemmiklaul;0.8296
meesansambli;0.8291
raadios;0.8288
kalurimuusika;0.8277
Viveegaaweedurillija;0.8276
kalorilauludele;0.8276
raadiokuulajatele;0.8276
rahvalaule;0.8273
muusikasaadete;0.8271
muusikasaadetele;0.8264
raadiomajja;0.8258
rahvamuusikasoove;0.8251
raadioinimesed;0.8249
Kolhoosis;0.8242
Läätse;0.8239
kontserdist;0.8237
raadio;0.8235
raadiot;0.8228
kuulamisest;0.8221
Ellerheinatoimetaja;0.8218
lauljatele;0.8217
kõlama;0.8207
kuulajad;0.8205
kõlaks;0.82
kuulab;0.819
Aitäh;0.8186
kuulanud;0.8185
raadiokuulajad;0.8182
hääled;0.8181
Meie;0.818
estraadikontsertidega;0.818
kalurikolhoosivõistlus;0.8178
külalisstuudio;0.8178
Kohtumisõhtut;0.8173
kalurikolhoosi;0.8169
puhkpilliorkester;0.8168
kuulsite;0.8167
kolhoosile;0.8166
Fonoteegi;0.8156
kolhoosil;0.8154
kolhooseni;0.8153
laulsid;0.8152
rääkisime;0.8149
kolhoosi;0.8149
keelpillipuhkpilliv;0.8146
kohtumisõhtule;0.8144
Saaremaalt;0.8137
muusikalist;0.8131
esinejaid;0.813
helilõike;0.8128
puhkpilliorkestrimarsiga;0.8128
kuules;0.8127
kodumuusika;0.8126
Haapsalu;0.8125
Viimastel;0.8124
Kallas;0.8123
Muusikat;0.8121
muusikale;0.8121
laulma;0.8117
Muusika;0.8116
rahvale;0.8114
Kella;0.8114
kuuldud;0.8114
kuulnud;0.8114
muusikategijatest;0.8111
Ühelt;0.811
öelda;0.811
muusikaliste;0.8108
kaasa;0.8105
Nüüd;0.8103
Helirežissöör;0.81
lauluvõistlused;0.81
laule;0.81
kohtumisõhtut;0.81
kalurikolhoosis;0.8098
Müüdüüdonovo;0.8096
salasooviga;0.8096
lõpuks;0.8096
kolhoosis;0.8091
Elu;0.8089
kalurikolhoosile;0.8089
Trombooni;0.8085
Sauli;0.8084
Tagasi;0.8084
Täna;0.8083
laulab;0.8082
naisansambli;0.8079
õhtul;0.8079
esinemiseks;0.8077
Muusikalise;0.8077
Villu;0.8075
mängib;0.8072
jutuajamiseks;0.8072
klubis;0.807
Kellele;0.807
kuuletan;0.8068
Viimane;0.8065
helisevad;0.8065
hästi;0.8064
hääli;0.8063
Kaasa;0.8062
aprillisaatega;0.8058
Siis;0.8055
muusikaga;0.8052
ütlen;0.8048
Alustame;0.8047
Voolavus;0.8046
Liidu;0.8046
juhatusel;0.8045
Kui;0.8044
ütleksin;0.8044
jätkame;0.8043
laul;0.8043
Paljude;0.8041
häälitses;0.8041
õhtust;0.804
esinenud;0.8039
liikmed;0.8036
Põldsani;0.8033
Saali;0.8032
inimestena;0.8031
paremini;0.8031
Joala;0.8029
Joala-le;0.8026
kutsusin;0.8026
räägitud;0.8024
tänavellimistest;0.8021
Jaan;0.8021
kahjuks;0.802
näha;0.8015
laulu;0.8014
kalamees;0.8014
trumboonid;0.8013
ta-ta-taa;0.8012
Saaremaa;0.8011
Tõstab;0.801
kõrvust;0.8009
Viljamäe;0.8008
tutvustan;0.8007
Laiuva;0.8004
armastatakse;0.8002
lõõtstrumm;0.8001
tegelikult;0.8001
sooviksite;0.8
orkestripille;0.8
alustasime;0.7999
Sealjuures;0.7997
elaniku;0.7994
tahaksin;0.7994
Või;0.7993
täis;0.7991
jällegi;0.799
pillimeestele;0.7989
kodust;0.7988
pakkuda;0.7987
Lugupeetud;0.7985
Nagu;0.7983
kulukaks;0.798
Nõukogude;0.7979
Jaak;0.7978
Toivo;0.7978
Taas;0.7978
võtame;0.7974
lauttingismi;0.7973
viieliikmelise;0.7972
Kalade;0.797
pidu;0.797
kalapüük;0.7969
külalised;0.7964
õnnist;0.7963
Nii;0.7962
Öeldakse;0.7961
võitsid;0.796
sõitsime;0.796
telefonikõnet;0.7959
avaldaksid;0.7959
täiskomplekt;0.7958
Elldeeaa;0.7958
Vahepeal;0.7958
Meeskond;0.7957
kosjasõit;0.7956
näide;0.7955
Siin;0.7952
Jällegi;0.7948
kolleegium;0.7947
Mikk;0.7937
Kumsise;0.7937
mälumäng-viktoriin;0.7933
tööjuttu;0.7926
püügilaevadel;0.7921
meilist;0.792
isetegevuskollektiivid;0.7919
Remo-s;0.7897
Paluks;0.7897
Iidee;0.7896
Murmanskis;0.7824
