keyphrase;score
Venemaakodulehele;0.836
Nõukogude;0.8357
kodusõjakangelastest;0.8331
Vikerraadio;0.8307
Venemaal;0.8278
Stalinud;0.8274
Venelased;0.8258
Katariina;0.8244
näitlejanna;0.8225
naisrežissööri;0.8204
näitlejaid;0.8185
Meie;0.8171
näitlejal;0.8171
punaarmeelaste;0.8165
kodusõjast;0.8165
kinoekraanile;0.8158
lemmikfilmiga;0.8158
filmisaaja;0.8145
Eelmine;0.8143
filmivariandis;0.8132
Selleks;0.8132
Filmis;0.8123
filmitegijatele;0.8117
Vladivostokis;0.8113
filmitegijaid;0.8112
kinoekraanil;0.8112
varvaaramiasnikoval;0.8109
Varvara;0.8109
Liidu;0.8104
Vadja;0.8102
Näiteks;0.8096
Sellepärast;0.8088
nõukogude;0.8083
režissöörid;0.8082
Zoja;0.8078
Täna;0.8077
vaadata;0.8076
näe;0.8075
naisterahvaga;0.8067
Lääne-Saksamaale;0.8064
režissööridele;0.8064
Stalini;0.8063
tunnimehe;0.8062
Kosmodemjanskaja;0.806
Tulenevalt;0.806
Nadyerdakosherbeurova;0.8059
Annika;0.8059
Ameerika;0.8055
Rooli;0.8053
Petkaleja;0.8053
näha;0.8052
rahvakomissar;0.805
Petkaja;0.805
Siis;0.8047
Kuid;0.8046
nimetatud;0.8046
Kõrvale;0.8045
töökangelastest;0.8045
näiteks;0.8045
filmid;0.8043
vaatajaid;0.8041
filmides;0.804
naistest;0.8035
Muidugi;0.803
Peterburis;0.8029
viimane;0.8029
näidata;0.8029
kodusõja;0.8028
okupatsioonitsoonis;0.8027
tippteoseid;0.8023
Draamateatris;0.8022
näsnikova;0.802
Nii;0.8019
Ranyoskajale;0.8019
näinud;0.8019
Chapajeviks;0.8015
loomulikult;0.8013
tegelikult;0.8011
lugu;0.8008
Miasnikovaga;0.8007
Veera;0.8007
Millised;0.8007
aastast;0.8007
kuulajad;0.8006
Tõele;0.8005
rollikesed;0.8004
esmakordselt;0.8002
soovitaksin;0.8001
Niina;0.8001
räägib;0.7997
Sariidsen;0.7996
Välis;0.7995
toimunud;0.7993
vaadanud;0.7993
alguses;0.7992
kodumaad;0.7992
väejuhivõimeid;0.7991
tahaks;0.7991
Niinarlai;0.799
Arvamused;0.7989
Saksamaale;0.7989
sündmusest;0.7988
Kui;0.7988
neljandat;0.7987
mängib;0.7987
koduma;0.7986
tegemist;0.7986
vaatas;0.7985
pealkiri;0.7984
mäletame;0.7984
Ranyaskaja;0.7983
inimest;0.7983
tuntud;0.7982
punaarmeealana;0.7982
seitsmeteistkümnenda;0.798
Olga;0.798
jälle;0.798
lavastaja;0.7978
järeltulija;0.7977
erakordselt;0.7976
näid;0.7975
inimestest;0.7974
kirjeldasime;0.7973
Masnikova;0.7972
kuulipildur;0.7972
hästi;0.7972
Pulinotšizza;0.7971
Vassiljevite;0.7971
jutumärkides;0.7967
otsivadki;0.7965
repressioonidele;0.7964
kangelased;0.7963
Tuleb;0.7963
uus;0.7962
kaasa;0.7962
heliloojaga;0.7961
olulisemates;0.7961
Vassiljevitsh;0.7961
püsti;0.796
kirjutanud;0.7956
propagandistlikuks;0.7951
nahkmetega;0.7947
ajalehe;0.7946
järgnevast;0.7946
Moskva;0.7944
Mäelikega;0.7943
luurajad;0.7943
jutustas;0.7943
ühtegi;0.7942
Üleliidulise;0.7941
Šostakovitši;0.794
furmanofjaadžapaev;0.794
Jaa;0.7938
õhtutundidel;0.7936
kodanik;0.7935
arreteeritakse;0.7934
viibib;0.7934
nitskajast;0.7934
keskpaigast;0.7933
lugeda;0.7933
algversioon;0.7932
põhjalikumalt;0.793
sünniaastas;0.793
liikmed;0.7927
vaenlaste;0.7927
minuaegsetes;0.7924
Hilisemal;0.7923
kaugeltki;0.7923
lasta;0.7923
Tegemist;0.7919
Ungarit;0.7917
artikkel;0.7917
püstoliga;0.7916
Tuhkatriinu;0.7914
püsikahekümne;0.7914
sündis;0.7911
lapsepõlvest;0.7906
Kalina;0.7905
Volodžaevski;0.7902
kangelaseks;0.7901
kolm;0.79
kulminatsioonis;0.7899
institutsioon;0.7895
mees;0.7894
Ralyaske;0.7892
valmis;0.7891
vaatenurk;0.7889
demonstreerima;0.7888
kuraditaktiline;0.7888
prototüüp;0.7887
Teeennagu;0.7886
Ankale;0.7878
kirjandusklassika;0.7876
Boriss;0.7848
Reimo;0.7845
Facebooki;0.7834
lapselapselapselaps;0.783
Marjapuu;0.783
propagandafilm;0.782
Parteiline;0.7819
