keyphrase;score
sõnaahi;0.85
Sõna-;0.8479
Sõnad;0.8474
Sõna;0.8449
sõnadest;0.8446
öelda;0.8431
ütleb;0.8424
ütle;0.8423
sõna;0.8419
sõnu;0.8419
ütles;0.8415
häälikut;0.8406
Aitäh;0.8402
sõnaraamatu;0.8379
hästi;0.8374
ahju;0.836
Hüütakse;0.8359
sõnad;0.8358
sõnaga;0.8354
hellitussõnu;0.8352
Sellele;0.835
tähendab;0.8346
Siis;0.8341
niiviisi;0.8341
sõnatüvede;0.8338
sõnaraamat;0.8338
lõpuks;0.8337
Haatule;0.8335
Üks;0.8329
keeles;0.8328
nii-öelda;0.8326
selgitab;0.8324
kõlaks;0.8323
asjad;0.8322
Rahvakeel;0.8317
Kuigi;0.8314
näiteks;0.8311
sõnavarakogud;0.8311
leidnud;0.8311
lauseid;0.831
mõeldud;0.8309
ahjusid;0.8308
tühi;0.8307
kõneleme;0.8307
kirju;0.8304
eestikeelset;0.8302
lihtsalt;0.8301
sõnamärksõna;0.8301
mõelda;0.83
käis;0.8296
õhukindlalt;0.8295
Murdesõnavarakogud;0.8294
Kirjakeeles;0.8294
tähele;0.8293
entsüklopeedias;0.8292
õhkkerged;0.8291
keelt;0.8291
keele;0.829
saanudki;0.8289
rahvakeeles;0.8289
näinud;0.8286
õige;0.8285
käib;0.8284
sedaviisi;0.8282
hammas;0.8279
Ükskord;0.8277
pruugitakse;0.8276
kirjakeelele;0.8275
võtnud;0.8273
jäi;0.8272
täis;0.8271
keeltega;0.8271
võttis;0.8269
sõnavalikul;0.8268
sõnapaarid;0.8267
kivihunnik;0.8266
omamoodi;0.8264
Ainuüksi;0.8263
lihtne;0.8263
sõnavara;0.8263
Keegi;0.8262
õhu;0.8262
Niiviisi;0.8261
Kuid;0.8261
õhk;0.826
vanasõna;0.8259
suurepäraseid;0.8259
Tühjaks;0.8258
soojendavad;0.8257
kuskilt;0.8257
Nüüd;0.8256
Ahhaa;0.8255
Siirast;0.8253
kõnedesse;0.8253
jääb;0.8252
tõsta;0.8251
tühjaks;0.8251
raamatu;0.825
vaatama;0.8249
Silguleiva;0.8248
eesti;0.8248
heitsid;0.8247
hõngu;0.8247
suuda;0.8246
lühemaks;0.8245
üksnes;0.8243
saavuta;0.8243
kivialusele;0.8243
Siin;0.8241
näiteid;0.824
meelde;0.8239
Kui;0.8239
kolm;0.8238
võrukael;0.8238
Kaarel;0.8237
tõsi;0.8237
Võtame;0.8233
Uuemal;0.8232
kinni;0.8232
kaheksa;0.8228
heinamaad;0.8226
lugu;0.8225
Viimane;0.8223
seletamiseks;0.8223
nimelt;0.8222
ajalehemehe;0.8221
vihmarindelähedase;0.822
tahaksin;0.822
tehtakse;0.822
ühtki;0.8219
kivisid;0.8218
hinnake;0.8217
teadmisi;0.8217
öelnud;0.8216
imeilusaid;0.8214
siirdub;0.8213
algupärastest;0.8212
Mihkel;0.8212
saagi;0.8212
kõht;0.8211
paranduskeel;0.8208
Väga;0.8208
pikkusega;0.8207
kiigutamist;0.8206
inimese;0.8206
tõlgituna;0.8205
hommikul;0.8204
sünonüümi;0.8202
kodust;0.8202
proovi;0.8202
linnukese;0.8201
silma;0.8201
käega;0.82
sisaldaks;0.82
kaugele;0.8197
kallimast;0.8195
suure;0.8195
Kindlasti;0.8194
jäigastunud;0.8194
ammendamatuks;0.8193
Eestimaale;0.8191
hoonet;0.8191
põhjast;0.8191
puhkudel;0.8191
hermeetiliseks;0.8188
kaua;0.8188
himustanud;0.8187
Keel;0.8186
armastasid;0.8186
SÕNA;0.8185
selgesõnaliselt;0.8184
murdesõnastik;0.8184
teesklema;0.8183
uhiuusi;0.8181
pühaks;0.818
kahele;0.8179
metslaulusõnades;0.8176
jõutööd;0.8176
aastani;0.8174
hingamist;0.8172
Justkui;0.8172
Viirestab;0.8171
Esitame;0.8171
kahvlitest;0.817
vaikust;0.8169
humoorikad;0.8166
korrast;0.8166
äsjasündinu;0.8162
Mõskma;0.8159
Käitise;0.8159
hävitamise;0.8153
leeme;0.8152
Piimatilga;0.815
sangpommitaolist;0.8149
Lõõride;0.8144
Plaskust;0.8137
Igalühel;0.8134
Jomekad;0.8124
Akadeemia;0.8109
Lähen;0.8099
