EstBERT;est-roberta;LaBSE;bertMulti;distilbertMulti;MiniLM-L12_multi;multi_e5;xml_roberta
põdrale Vallandillyksen;Mis lähembeeaa;mõtleme kohvikute;liini värgijades;olegi neeger;Riidaja küla;uus kodukohvik;korterid Etti
Istlist täiendas;toiduhügieeni koolitus;küla aastaid;algusest Mõisa;pakub kundedele;külan kohvibuti;kodukohvik-deta kõneleb;käige siitsamast
kõladal Mäelekest;kohvikut Aade;aastaid kohvi;kolhoosi õigemini;konkurendi mana;kohaliku kõiksugurahvast;külan kohvibuti;keemiat korjatu
aste lännu;haigud piimakööke;kohviku pidamise;toiduhügieeni koolitus;mana tegelikult;küla aastaid;kodukohvik mäekoda;kõvasti viimase
töökoda ladu;küla aastaid;külan kohvibuti;Sest piruka;nännu arvad;Illiksem külan;Tillykse kohviku;Riidaja küla
säädus detu;maja 19;kohvik sünnipäevasid;koolitus toiduhügieeni;kliente amme;pidame Valgamaal;Uuen kohvikun;haigega puud
euronõuetele võimalik;püsikundede hindame;Seekord kõneleme;Hans konkurendi;otsan saateks;omakandi inimesi;kohvibuti pidame;Kuidas mess
esion mittu;Tillykse kohviku;vaatasime maja;värgijades vastase;õigemini ikke;maja kolhoosi;kolhoosi õigemini;viimane hulli
jälle õisi;buti kõrtsiollu;mullu maja;Väga meeldis;seedimine aste;naabervallast kohaliku;kohvikut Aade;Kestoa taas
proov nuia;kohvi buti;aastaid vaatasime;Maria siuksed;uus kodukohvik;Uvendat Mulgimaalt;kahtyllykse kohvipoodi;turismitalu pakub
