EstBERT;est-roberta;LaBSE;bertMulti;distilbertMulti;MiniLM_multi;MiniLM-L12_multi;multi_e5;xml_roberta
psühholoogilised vihiaatriaski;seletatakse häireid;maagilise terviseriski;pärimustekstidest kirjeldatakse;uskumus teated;ehmatamist usundilise;ohuks vaimselt;ehmatamisest ehmatamist;välis- sisekeskkonnamuutuste
põhiline mõte;soovitavad pärimustekstid;kummitusi vastuvõtlik;reageerima efektiivsemalt;eemale kartus;ehmatamisest vaimselt;ehmatamist usundilise;hiiemäe ehmatamisest;1938 aastal
katsume jõuda;näiteks valupisteid;ootamatutele välismõjudele;kartus kaugele;külma vett;samamoodi ehmatamisest;ehmatuse mõju;ohtlikuks eematamise;nii-öelda füüsiliselt
vägevasti vihastas;tähendab toimetulekut;maagilised kaitsevõtted;ärritumine se;näiteks inimene;ehmatamise mõju;räägib usunditeadlane;inimene ehmatab;elundkondadele üldiselt
hädad mainitud;hiiemäe ehmatamisest;tugevad inimesed;hilja hommikul;mainitakse näiteks;nõidusega ehmatus;häireid nõidusega;maagilise terviseriski;teada-tuntud maagilist
näiteks omatoformsed;psühholoogilised psüühikahäirete;vastuvõtlikuks üleloomulikele;pärimustekstid ravida;tekst näiteks;hirmutekitajaga kokkuviimisel;maagilist kahjustamist;inimese elujõudu;ohvrid teada-tuntud
kõvaks kivi;nahalööve ebatavaline;keha kaitsevõime;üsnagi tänapäeva;arvati halvemal;ohuks vaimselt;üleloomulikele mõjudele;surnuid ehmatanud;seoses nii-öelda
loitsu tekst;tegevuste sisendusjõuline;kommete uskumustega;näeb kummitusi;vabanemine näiteks;ehmatamise soovitavad;usunditeadlane folklorist;maagilised kaitsevõtted;reaktsioonid kanduvad
sümptomeid kirjeldatakse;inimestevahelise konflikti;usundilise maailmanägemuse;näiteks märgata;mainitud näiteks;üleskirjutuste ehmatanu;taustaga uskumuste;järkjärgulisele hirmutekitajaga;uskumustega täna
aistingute tagajärjel;vaimse tasakaalu;stressis inimese;maagilise terviseriski;näiteks soovitatakse;kartus kaugele;esmaaline ehmatus;vara ehmatus;inimesed suudavad
jõuline tähendab;pingeid seljavalupisteid;maagilise taustaga;selja- kaelalihaslihaste;seoses nii-öelda;tahtlikult ehmatamist;hiiemäe ehmatamisest;tihmatamine põhimõtteliselt;võimalik nii-öelda
säilitada keha;tänapäeva meditsiinis;suhelda üleloomuliku;toob moodne;kontrollitud kontakti;hirmusööstud ärevus;ehmatamis ohvrid;pärimusliku tõekspidamise;sooja piima
