EstBERT;est-roberta;LaBSE;bertMulti;distilbertMulti;MiniLM_multi;MiniLM-L12_multi;multi_e5;xml_roberta
ice cream;aitab bertinora;nelja kuju;antiikset tegelased;ilusam number;kolme luule;neli paljudel;neli räägitakse;kirjutamine väga-väga
2009 laulasmaa;hüüatusi nohos;arvuline struktuur;mäletan 71;vaata number;kuus meest;kuus meest;vikerraadio koduleheküljelt;12 väikest
koapoyaranss komandosid;haige kirjutab;eriti põhja-ameerikas;oluline annan;number neli;küsida kesid;kaebab inimene;intervjuud estonian;neli kirjutatud
ettehaaravalt täiendused;eepiline nii-öelda;asjad lugejate;orgulas kutsus;asjad detail;pane ajuga;jõin meestega;64 tähendab;ühesõnaga järk-järgult
1991 rääkisime;jänes räägiti;hea paberi;tammsaare pargis;number vorm;teeba kreekas;kümmet eriline;kommentaarid eurovisioonile;ongi teada
vormi omadus;muusika asjast;reaalse sfääriga;freiberg käis;arv lost;hasso krull;mütoloogiline probleem;valju ooperihäälega;asja ehitamine
liidu üldkogul;pillutakse viitsi;pealkirjas figureerib;tekst uuesti;algobjekt võib-olla;helistas jaanus;rühma vaatab;debüütromaani tutvustuses;päriselt lihtsalt
võikood käsikiri;inimese ajurakkude;ütleme vormiproov;korda leiab;algidu algobjekt;keila vald;küsida asja;ütlen ühesõnaga;kolmapäev 20
andmeid ilukirjanduslikus;kuskilt kultuurikihtidest;tegemine blokk;majja toreda;ütleme traktor;innustanud lillemeest;randolfiga mahti;vaikselt luuletan;sugulased kose-uuemõisal
kindlasti tugitoolisportlased;kosmilise rütmi;vesi loodus;philip klaas;genereerima tekst;mängu mussaliinid;lugeda asja;viiendik puudu;võib-olla kirjandusest
intervjueerinud helistasid;mõttes minimalistliku;helistasid karl;tennisetrennis käisin;number natukene;jõin meestega;ahjusoojas systerassil;rääkisid raamatutest;neli ütles
metkordiama päevikuperioodi;istusime toas;teooria rauast;lossis arvatavasti;vadi head;nädal vestlusring;märgatavalt nathan;mees 25;71 aastal
natukene mõtiskleme;stseenid põhieesmärk;ehitamine helidest;13 romaani;avama arvan;saadetist ootamas;tegelastega identifitseerida;väga-väga teistmoodi;neli paljudel
probleeme lähtuvad;raamat natukene;kohas tööle;lebab selili;head sugulased;püha arv;number vorm;otse ameerikast;hiljem jälle
varem eestis;rütmi luua;spordist kirjutad;koapoyaranss komandosid;eeskuju funktsioon;rahvas tööpäeva;1750 mäletagi;õnnetu mees;keila-joa suurest
oidipuse oletatav;genereerima tekst;lillemeest arvata;pukil las;näiteks tähendab;viimseks jalakäijaks;terminid peast;ludwig mängib;järk-järgult moodi
nii-öelda kirjanduslike;panna meelelahutusi;paku mõttes;maailma portreemaalijate;asi ongi;lugesin panin;normaalne minagi;kirjutab sihanalysiste;teksti lugeda
