EstBERT;est-roberta;LaBSE;bertMulti;distilbertMulti;MiniLM-L12_multi;multi_e5;xml_roberta
;vanaisa;arvutid;tähendab;;targemaks;Kõige;üht-teist
päiksevärvid;päikseloojang;Powerpoint;kitarrikvartett;Is;vanaisaga;päevikut;kuskilt
plõksu;Soh;tundi;hästi;pull;unustamatu;Koole;ongi
Võib-olla;kasvatatakse;kuivatas;pruuti;ein;saavutus;Kivisõjas;paremale
informatiivne;põhupeapuupea;rullimine;asjaga;produkt;kodus;Atopuiskusika;töötaja
kitarrikvartett;hea;detaili;ilusti;head;küla;Eino;aitab
õpetajad;lapsele;Vooglaid;isiklikud;nooremad;mälestust;Põllutööl;hästi
käsitlused;Powerpoint;juhtumit;sättida;roll;sajandite;Juhtunud;võimalik
sundus;piibu;parkettpõrandad;elab;suma;sotsiaalteadlane;raadioteater;uuesti
Videviku;;lasi;kursis;funktsioon;jaanipäevaks;Lotakakse;lihtsalt
Kivisõjas;detailides;informatiivne;kindlasti;tookord;Saate;Õppimine;teada
tähendusega;Oli;funktsioon;lõpuks;sead;avastasid;maitsesime;toiming
Sooviksime;Tuhanded;sütik;Juhtunud;vale;rannastasin;räägivad;lähebki
logisev;tingitud;;raisata;kodu;eetikakeskust;Usaldusega;2008
kokkuvõttes;intuitsiooni;selgus;rüksn;detail;pimedaks;Kiitis;ein
svipsis;saamise;sotsiaalteadlane;kõiksugu;tähendab;õpetajad;Tartu;lülitatud
juured;ütelge;ukse;sõltub;idee;lapsepõlvest;ameeriklastega;haridusministeeriumi
vasakul;ühtteist;juukseid;Jürientalilt;president;pühenduma;Videviku;ühteteist
roostetanud;terve;õhtusöök;uues;A;põlvkonnad;Kuskohal;Kõndis
tähtsamatel;areng;Tööprodukt;kaasavõtt;homme;Kants;unustamatu;tuntud
esineb;juhtus;veemuusika;vahetajatega;seoses;ilusat;käsikirjad;tead
jõuluõhtul;andis;päiksevärvid;tekkis;toredad;katusele;jõulukingiks;Saaremaal
missioonid;suurt;und;arvatud;Powerpoint;Keegi;survemeetodil;tegijat
nädalaga;seljas;Kesk-Aasias;hoiak;asi;märkmepaberiga;naabritüdrukuga;käsk
rääkidavat;kasvatusstiil;direktori;angedrialedelite;subjekti;Powerpoint;kelmiküla;vahetada
üliõpilastele;jagu;musta;Süda;toome;teadsin;saarel;rull
mõtlema;kutsusin;haridusministeeriumi;lossihoovis;last;Rääkisite;Suhtumise;karku
asjad;informatiivne;valutas;piibutuju;haiged;naeravad;kasvatusstiil;varem
huvitub;No;Tegelikult;Saksa;printsiibis;palveraamatu;sepp;muusika
pahandusi;mõtleb;totalitaarses;meelde;habe;portselan;sentimeetri;lood
jutustati;nuusutasime;p-tähe;kivi;sammalt;päikest;loomasüsteemi;juhtumit
Paistab;viia;toolid;varakult;inimene;sõrm;traumeeriv;tüdruk
haridusministeeriumi;lapseeas;ootasin;ilme;toolid;pilt;Vanaisa;vahetati
kasvatusstiil;praegugi;kõikjal;Muidugi;pine;tagasironi;õnnelikud;nimel
rohkemal;tänase;raadioteater;nooremad;teki;chipi;kutsutaks;kisti
loojaminemine;kapsapea;Õppimine;ümbritsevat;koju;ideolooge;Rääkisite;öelda
parkettpõrandad;kitarrikvartett;rootsi;korralikult;saavutama;Neil;juuksekarva;Kõik
ütlesite;haridusministeeriumi;portselan;korda;imestab;hiline;põhjuseks;luua
tõmmatud;alko;tirooli;lubada;nisul;püsti;vaikselt;tini
funktsioneerib;Mul;süsteemseid;ütles;parem;paljud;Pilluja;tugev
puhuti;produkt;lähtekoht;tookord;alge;lõkkesse;nooremad;vahe
linnariided;tööd;nooremad;Annaks;kindlasti;Sihuke;ettepanekuid;mõtlema
nuusutasime;naabritüdrukuga;külas;rannastasin;vastata;põhjuseks;elamishoone;paku
olukord;elama;tähtsamatel;leidnud;seisma;praegugi;värki;tõmmati
arutas-arutas;seisma;tagajärgede;ikke;kits;hoitud;röövikid;võtma
survemeetodil;kuskile;toredad;100;arvatud;vaatasime;Kesk-Aasias;lubatud
vanavanaisa;totalitaarses;kasvatusstiil;juured;meelde;muutub;tsiviiltulema;10
ühiskonnas;külla;tükk;valmistada;Et;kivi;Selged;vanemad
käsud-keelud;loomasüsteemi;nädalaga;direktori;lapsed;Ma;minemist;tulemus
lakkab;Kõlas;Ööülikool;niukesed;ütlen;tiitel;intuitsiooni;ütles
sitikad;tervik;Videviku;juht;See;naabritüdrukuga;istusin;jooksis
