EstBERT;est-roberta;LaBSE;bertMulti;distilbertMulti;MiniLM-L12_multi;multi_e5;xml_roberta
;koostööd;tervishoiupaberit;tähendab;;eestlastele;raadiouudiste;üht-teist
Washingtonis;avastatud;tabletti;neljakümneaastased;;Tallinnas;Savisaar;võib-olla
fütosanitaarnõudeid;töövõimetuslehetingimused;hääletamist;protsendiline;summat;Eestis;Uuest;ongi
Publicast;36;Irina;Välis-Eesti;mana;raadiouudiste;Päevakaja;president
jõukatsumine;sotsiaalminister;Tallinnas;väliseesti;head;Eestit;Keskerakonnast;38
õnnestus;kodu-;Välis-Eesti;eestigantsina;test;abilinnapeakandidaadid;Riigiduuma;riik
Ingerainen;Venemaa;loetelu;Kandidaatideks;subjekte;Lätis;Eestile;27
tšetšeenide;fütosanitaarnõudeid;Litvinenko;esialgne;Ent;esindaja;abilinnapeakandidaadid;45
Kaliningradi;ametkondade;Tabur;Helilõik;summa;linnapea;Meiega;eelnõu
teisipäeval;Savisaar;ööpäevaringselt;seniseid;istung;volikogus;uusrikastele;Bush
töövõimetuslehetingimused;Res;Hellar;planeeriti;andnud;ametkondade;Valitsus;kaubale
järeldused;MDMA;artiklid;reeturlikus;vastavalt;poolthäälega;abilinnapeaks;probleemi
võimuliidu;Kui;Lauring;miljonit;pinged;pagulaspublitsiste;Põhja-;lihtsalt
Põllumajandusministeeriumis;-te;kultuuriajakirja;protseduuride;vastava;küsitlustulemustest;esimees;70
Pomerants;okupatsiooniaastatel;Lätis;varjunimede;probleem;poliitikasse;pressikonverentse;2005
