EstBERT;est-roberta;LaBSE;bertMulti;distilbertMulti;MiniLM-L12_multi;multi_e5;xml_roberta
kultuuriajakirjandus;nimelise;Ostravast;muusikainimeste;personal;Tšehhoslovakkias;külalisesinemisi;viis
Tšehhoslovakkias;proov;teatris;ärasõidupäevani;meetrise;Tšehhoslovakkia;sõprusteatri;esmakordselt
Tšehhoslovakkia;Tšehhoslovakkia;teatritrupp;riikidevahelised;andnud;Poola;ooperilavastust;Estonia
Käesoleva;riiklikus;teatriga;siiasõidu;programm;linnas;teatritrupp;Tšehhoslovakkia
tõusu;Tšehhoslovakkias;teatrid;paarikümne;sidemed;lumetuisus;Vanemuise;ärasõidupäevani
moraavia;välisskulptuuri;Astrahani;põhiline;seekordset;publiku;teatrid;Tšehhoslovakkias
siiasõidu;teatri;ooperilavastustes;etendusele;seoses;teatrid;viimane;Vilimaa
külalisesinemised;delegatsiooni;ooperilavastust;üldse;edendatakse;teatriga;Tallinnas;lõpetama
põhiline;tõusu;näitlejad;laudalüürika;taas;teatris;Meie;vabariigi
tööstusettevõte;maa;Stegore;mahuliselt;probleeme;Eesti;teatris;üldse
Laupäevase;öelda;Estonia;väärneväärne;etenduse;kontserdisaali;Eesti;tõusu
ütlekski;Tiinat;Orsis;eelseisev;eile;teatri;näitlejad;mees
