EstBERT;est-roberta;LaBSE;bertMulti;distilbertMulti;MiniLM-L12_multi;multi_e5;xml_roberta
;dikteeribki;kultuuriväärtust;tähendab;;eestimaal;mõisast;võib-olla
Ruth-Kaja;Räägime;kuulavad;sõitsime;action;loengutsükkel;mõisaomanikega;õigusteaduskonna
AFP-d;Ülikool;oluline;eraisikule;head;Helsingi;Meie;kooliharidust
kõrgharidused;Kui;kunsti;meeldis;ideaal;eile;Nüüd;võta
tööstusettevõtete;direktor;Café;aktsiaseltsi;stress;Norrasse;Mõisa;kolmekäigulised
programeeni;eesmärkide;kanalisse;statsionaarselt;roll;hommepäev;Eelkõige;eesti
nädalalõpu;kooliharidust;omanik;järglaste;tellet;tänapäeva;Eestimaa;lihtsalt
maakoolihariduspõhi;inimene;köök;miljonit;Noorem;Café;minutit;kolme
persooniintervjuud;säilitamine;uksed;viie-kuue;laste;külas;Millised;70
põhimõtteliselt;Concordia;raamatukogust;öeldakse;taskus;õhtul;Siis;27
vigioon;piisavalt;eetiline;telliskividega;kodu;külalise;mikspärast;Nende
mõisostid;enamuses;restaureeritud;esialgne;programmid;inimestega;Järvamaaga;kohalike
kultuuriväärtust;sisekujunduses;hinnake;otseses;ring;majapidajanna;persooniintervjuud;töötab
tervisesaavutamine;atraktiivne;korruseline;rusuhunnikuks;arvasin;kodus;kohalike;ümbrusest
küsimus;liikumist;sisekujunduses;raeKoeru;tellist;otsustasite;tahaksin;kujutasite
kopsutubak;Minu;atraktiivne;konkreetselt;uss;linnastest;Viimsisse;ongi
Baltikumi;hea;külas;kuidasmoodi;saabub;kohtuda;müüa;lõpetasin
