EstBERT;est-roberta;LaBSE;bertMulti;distilbertMulti;MiniLM-L12_multi;multi_e5;xml_roberta
;töötatud;joogiveeküsimustega;tähendab;;joogiveeküsimustega;joogiveeküsimustega;kasutavad
methemoglobiin;heakvaliteedilise;veevarustussüsteem;kambriumi-vendi;number;vee;Jaagu;võib-olla
õppejõudude;Meie;pudelivett;saatekülaline;valida;veekeskusesse;Veeanalüüsid;Lõuna-Eestis
kontaktkorrosioon;maksu-;veetemperatuur;Kümnekraadise;head;tänapäeval;Kuus;keemia-füüsikateaduskonna
veetemaatika;uuringute;hapnikuprobleem;põhjaveekompleksi;test;igapäevane;Raudoksiidina;1900
aluskivim;tervisekaitse-;veetöötlusjaamast;ebameeldivusi;kann;küsime;süsihappegaas;vaadata
põhjaveehorisondis;Eestisse;järvest;eriprogrammiga;roll;joogiveedirektiivile;joogiveedirektiivile;luua
leket;veetemperatuur;mikrobioloogiast;pestitsiide;nimetatakse;tähtpäev;Küsimeeste;tutvuda
õnnestunud;veetöötlusjaamast;probleemne;vanast;seadmed;juua;Meie;põhjustatud
setete;Brita;visake;ametiasutuste;andnud;veetöötlusjaam;mürkkemikaalidega;ongi
eurodirektiiv;laboratooriumite;inglise;joonideks;sides;kraanist;joogivesi;anni
Kuivendusnäitas;kohustuslik;Varrak;kiiremini;standardites;oluline;Kuidas;lihtsalt
Aireerimine;kaevu;lemmiklooma;populaarteadusliku;vale;kaasaegse;veekihid;91
