keyphrase;score
raadiokuulajad;0.7043
podcast;0.5293
uudistel;0.4924
aega;0.4343
kuulata;0.434
sõidutan;0.4287
varsti;0.4118
minutit;0.3979
sõnum;0.3966
metsakutsu;0.3901
olengi;0.3899
satelliidimeister;0.387
hommikul;0.3859
vanusemuusika;0.3835
vaba;0.3823
teletornis;0.3802
rääkis;0.3783
lemmiklaul;0.3725
võtmetegelane;0.3707
intervjuusid;0.3607
uus;0.354
telefoninumber;0.3492
õhtul;0.3484
istuks;0.348
mõnisada;0.3465
10-st;0.3463
triki;0.3432
kerikmäe;0.3412
mängime;0.3375
mäletad;0.3372
kiirem;0.3367
huvitav;0.3365
interneti;0.3317
rahva;0.3288
kaks;0.3231
eluteenuse;0.321
dial;0.3143
küsimusi;0.3128
praktiliselt;0.3105
app;0.31
reedel;0.31
üldse;0.307
lennukis;0.3041
kallis;0.3035
seitse;0.2957
moppeli;0.2955
24;0.2935
kriitiline;0.2925
jalga;0.2905
mõtle;0.2898
vähem;0.2861
toetama;0.2855
check-check-check;0.2841
fantaseerima;0.2839
last;0.2813
koju;0.2786
roald;0.2784
naisi;0.2779
86;0.2779
õnnitlema;0.2778
nime;0.274
tänavad;0.271
peek;0.2702
homme;0.2698
kliki;0.2695
kontserdil;0.2659
eestisse;0.2642
jõulukingid;0.2625
toru;0.2622
jube;0.2601
john;0.2591
elektriarve;0.2586
teadsin;0.2581
industriaalroki;0.2571
kirjutata;0.255
juunil;0.2539
past;0.2539
rajasaare;0.2511
cafe;0.2485
valikud;0.2477
doktor;0.2474
sünnipäeva;0.2466
piletimänge;0.2462
algusest;0.2451
ostnud;0.2448
festivalile;0.2447
richards;0.2443
rohkelt;0.2428
2016;0.2426
nokey;0.2425
laadige;0.2424
pop;0.2415
loo;0.2397
soovi;0.2396
sõber;0.2394
hammes;0.2391
järjepidevuse;0.2383
bonnie;0.2371
seitsmeteistkümnenda;0.2351
füüsik;0.2348
hipsteri;0.2347
-st;0.2346
2050;0.2333
neurorocki;0.2312
üürikorterisse;0.2287
vanaema;0.2278
publitsist;0.2268
noortööbretmoorin;0.2263
vana;0.226
andrew;0.2259
matame;0.2237
uk-s;0.221
marie;0.221
kollektiiv;0.2181
point'id;0.2162
relv;0.216
rahu;0.2151
rock;0.214
ukse;0.2104
põhjus;0.209
sossi;0.2075
elway;0.2041
turiste;0.2038
kandjana;0.2032
kakao;0.2024
proosat;0.2022
post;0.201
low-bay;0.2006
screen;0.1994
valetaksin;0.199
vibratsioon;0.197
heeliumi;0.1966
google;0.1964
hiire;0.1922
meheda;0.1921
morrissey;0.19
distituusiste;0.1884
nover;0.1875
global;0.187
garaažis;0.1866
filter;0.1852
köögilaual;0.1851
mehhiko;0.1844
jäähalli;0.1823
partnerid;0.1808
truck;0.1797
koera;0.1787
krister;0.1786
monotoonsus;0.1782
värvidega;0.1776
näitlejana;0.1773
a3;0.1756
american;0.1728
r2;0.1708
clyde;0.1705
braimal;0.1687
albumilt;0.1626
pootsmann;0.1619
karudega;0.1603
lin;0.1593
kevade;0.1587
saksa;0.158
jüri;0.1479
gravity;0.1475
pianist;0.1472
attackiga;0.1468
kaania;0.146
norra;0.1457
poola;0.1449
ingrid;0.1426
karjusid;0.1393
film;0.1382
phaela;0.1376
põletades;0.1348
luu;0.132
kaitset;0.1302
;0.1289
baptepresson;0.1284
depress;0.1217
croft;0.121
eksaressey;0.1205
romeo;0.1164
tütarlaps;0.1147
grant;0.1145
panin;0.1137
drive;0.1134
poiss;0.1088
abel;0.1071
kloonide;0.1046
sarnantiinsandi;0.1035
suudleme;0.1027
tulbid;0.1017
eurot;0.1015
häbi;0.1005
hindu;0.0982
piccise;0.0929
hobused;0.0914
apelsinid;0.066
haavad;0.0561
rose;0.0476
