keyphrase;score
loss ;0.8466
orn moment;0.837
sobiv tool;0.8304
tore loss;0.8267
loss sein;0.8188
loss torn;0.8181
loss general;0.8169
tohutus loss;0.8155
sild loss;0.8122
roll paruness;0.81
loss vare;0.8091
euro pass;0.8088
loss toredasti;0.8088
loss muru;0.8078
ehitama loss;0.8069
andma helen;0.8039
andeks noor;0.8037
noor paruness;0.8032
loss park;0.8017
loss 15;0.8
nurk norklik;0.7971
suuresti vastavalt;0.7966
massiivne loss;0.7965
lift tollane;0.7948
clippers idee;0.7941
istutama anceelen;0.7941
utrecht armetus;0.7934
loss 1912;0.7932
eesmärk saavutama;0.7931
gregory peck;0.7903
ornament punavalge;0.79
aar naaber;0.7885
tellima bess;0.7885
partner reneeveevieen;0.7876
president 1898;0.7874
soilen paru;0.786
holland utrecht;0.7858
vapiroone aed;0.7852
foto vaatama;0.7844
valge sinine;0.7842
hirv hani;0.7836
park sild;0.7833
luid part;0.7827
asi aeg;0.7824
taas kord;0.7824
usk andma;0.7823
uskumatu fan;0.7823
vaatama juhuslik;0.7823
tellis triip;0.7822
pehme soe;0.782
kaheksane bastion;0.782
utrecht laiuv;0.7816
aken eri;0.7816
tellima park;0.7816
tunduma arv;0.7815
ellen van;0.7813
haar loss;0.781
sein toon;0.7805
andmed lausa;0.7804
jagabel women;0.7804
fond hool;0.7801
steel tehaar;0.7799
suurim loss;0.7799
hall tants;0.7797
triip ehitama;0.7797
restaureerinud paru;0.7795
tega rangelt;0.7794
tore fantastiline;0.779
alumine serv;0.7789
il heleenel;0.7789
tokyo muuseum;0.7789
heleen mees;0.7786
roomakatoliku usk;0.7785
rada kulgema;0.7784
osa lossisein;0.7782
armetus seis;0.7781
ekstravagantsus asi;0.7775
lossma eesti;0.7772
parun fansailen;0.7771
tillu iis;0.7767
tun hall;0.7767
-st aasta;0.7767
amsterdam lahkuma;0.7767
anceelen pariis;0.7761
haruldane ese;0.7758
neljandik ring;0.7755
poee lühilugu;0.7745
sisu maa;0.7737
vanker ratas;0.7737
collins roger;0.7733
general vaator;0.7732
ellen esimene;0.7732
cn gustav;0.7729
tõusma uus;0.7728
lagi rippuma;0.7725
näkoon nägu;0.7725
bet tillu;0.7725
autoklubi president;0.7724
parun cr;0.772
henryk campbell;0.772
utrecht 1869;0.7718
küsima haar;0.7716
stephen van;0.7715
vanem tütar;0.7715
hoone hästi;0.7714
liige josiinavan;0.7711
sündima rothschild;0.771
clippers progressiivsem;0.7703
leping parun;0.7703
tornike torn;0.7701
pan niivelt;0.7701
lossiaed balt;0.7699
tool lauanõu;0.7699
prantsuse riviera;0.7698
religioosne kunst;0.7696
1000 inimene;0.7694
rõdu sidi;0.7692
täht saal;0.769
ing religioosne;0.7686
mitmeosaline punane;0.7677
pikk hele;0.7673
seis noor;0.7673
vanne haar;0.7672
eedeehaaria loss;0.7672
hobune hobune;0.767
loss steel;0.7668
amsterdamine poolsada;0.7668
petrus clippers;0.7665
poolsada kilomeeter;0.7662
tuba raske;0.766
79 roosisort;0.7658
skulptuur maa;0.7656
reda lossikivümüür;0.7655
noor daam;0.7654
hool kandma;0.7654
harley davidson;0.7653
konservatiivne variant;0.7647
maan maha;0.7647
heleene bet;0.7642
restaureerimine ajal;0.7639
klassikaline geomeetriline;0.7639
clippers holland;0.7638
1912 petrus;0.7633
laulma heleene;0.7628
tulija tore;0.7628
1932 pariis;0.7627
kaks kõrge;0.7625
maha ehitama;0.7623
sajand hiljem;0.7623
lagunema 1862;0.762
terry pratchett;0.7618
lill buke;0.7616
maja ana;0.7614
kivine värav;0.7612
1892 algama;0.7611
lääs ing;0.7609
vapidia ornament;0.7608
kuldroos pruun;0.7604
pratchett küllap;0.76
vaskpott pann;0.7594
panoraam puu;0.7593
autovõidusõit organiseerija;0.759
esimene lossihoone;0.7589
algus euro;0.7589
haad söölens;0.7586
7000 puu;0.7585
tõepoolest kuulus;0.7585
ehitama hoone;0.7584
amsterdam raudteejaam;0.7582
omand 1434;0.758
müüritorn müür;0.7578
1887 aasta;0.7576
puu galer;0.7574
august paru;0.7565
kahhelkivi kaunistama;0.7564
käsutama 19;0.7561
tohutu ruum;0.7555
1960 -te;0.7551
20 algus;0.7546
kivisammas parunetienwan;0.754
kõndima ruum;0.7539
kaste thaar;0.7537
22 1000;0.7531
1862 -st;0.7525
1912 arhitekt;0.7521
kirglik kirik;0.7514
akadeemia õpetlane;0.7505
petrus pers;0.7505
24 aasta;0.7502
2000 kuuluma;0.7495
provints keskus;0.7471
campbell liivama;0.7465
aasta 1932;0.7461
150 pakkuma;0.7456
aasta 1506;0.7447
küla külaväljak;0.742
1892 1912;0.7372
aasta september;0.7371
pukspuuhekk punane;0.7368
asuma tokyo;0.7335
