keyphrase;score
andma element;0.8733
noorem vanem;0.8283
element kaks;0.8201
test inimene;0.8166
poiss noorem;0.8159
noorem käima;0.8085
igav eriline;0.8052
andma elama;0.8027
partner idee;0.8026
mass may;0.8025
hall mass;0.8017
normaalne inimene;0.7988
uus hullem;0.7963
aeg firma;0.7954
inimene maksma;0.7954
summa andma;0.7934
enamus inimene;0.7933
asi maailm;0.7927
probleem hea;0.7926
võimalus tegelikult;0.7919
aeg elu;0.7909
reporter kool;0.7909
näiteks näiteks;0.7902
katsetama andma;0.7902
parem asi;0.7899
matemaatiline aine;0.7898
no inimene;0.7895
hull gaas;0.7895
tuttav telefon;0.7893
taevas okei;0.7892
andma põhi;0.788
may erima;0.7877
tohutu summa;0.7877
tahtma hull;0.7869
andma haridussaade;0.7861
koht q;0.7853
vabadus vabadus;0.7853
täht planeet;0.7849
erima erinev;0.7848
arvama piisavalt;0.7846
asi huvitav;0.7843
inimene ala;0.7839
summa seadma;0.7839
seisma käima;0.7838
tom tuttav;0.7837
meeldima hall;0.7837
suhtuma suhe;0.7831
algus eesti;0.7831
jääma toimima;0.7824
ütlema tele;0.7822
no laadne;0.7821
kauane andma;0.782
admine lavakas;0.7813
no võib-olla;0.781
tüdruk aktiivne;0.781
meerimine arenema;0.7808
pruukima olle;0.7808
hea meel;0.7808
aus oskama;0.7804
kaks aasta;0.7804
hetk riik;0.7803
elama elama;0.7801
modell pidevalt;0.7796
sobilik müük;0.7793
eriline toi;0.7791
aeg hääl;0.7791
irvitama nats;0.7784
vajutama keerama;0.7784
reageerima irvitama;0.7778
tahtma tahtma;0.7778
kaasa probleem;0.7776
kolmas variant;0.7773
tooma tooma;0.777
hulga suurem;0.7766
dzhungel käima;0.7766
osav reporter;0.7765
üldse üldse;0.7765
variant proovima;0.7764
aeg asi;0.7764
vaja vaja;0.7763
õmblema neoon;0.7761
inimene sarnane;0.776
arust huvitav;0.7759
kinkima pluus;0.7759
firma tahtma;0.7759
piir naat;0.775
korraga nädal;0.7747
hea viga;0.7746
pluss miinus;0.7745
asi niikuinii;0.7744
leidma uskuma;0.7744
natuke huvitavam;0.7742
armastus eriala;0.7742
lootma eksamikomisjon;0.7741
tore asi;0.7737
kurb lubama;0.7735
õnnelik õnnelik;0.7733
vaatus vaatama;0.7733
kena silm;0.7731
ekstravagantne test;0.7728
vanem raha;0.7728
armastus algus;0.7727
teenima küsima;0.7727
ala pluss;0.7725
asi jagama;0.7724
teooria traagika;0.7724
võtma andma;0.7724
nägema no;0.772
natuke raske;0.772
xii klass;0.772
asi raskem;0.7719
keskkool tulek;0.7718
inimene taguma;0.7716
lavakas nojah;0.7716
asi häirima;0.7713
taguma mõte;0.7711
mass täpselt;0.7711
kool komm;0.771
telefon niikuinii;0.7709
ika jätma;0.7707
poiss iidon;0.7707
tooma looma;0.7707
teadma nojah;0.7703
arheoloog huvitama;0.7703
hea osav;0.7702
valetama tah;0.77
raha aeg;0.7698
aule tänane;0.7698
teistmoodi harjuma;0.7696
kooliarmastus haige;0.7693
miim miimika;0.769
määr jälle;0.769
kuu 12;0.769
pingutama neli;0.769
tähele pannud;0.7687
käsi terve;0.7686
silm poiss;0.7682
neli viide;0.7681
eriala ametlik;0.7678
eesti keel;0.7673
natuke miim;0.7673
keelama teadma;0.7672
tore raha;0.767
aeg xii;0.7664
kurb paha;0.7663
aasta aasta;0.7658
laabuma hästi;0.7658
paks suitsukool;0.7655
muutuma no;0.7649
tühi ostma;0.7648
hea tuju;0.7636
töökoht saal;0.7634
täpselt puu;0.7631
toi pidu;0.7629
tartu rae;0.7627
rõõm 1000;0.7624
viskama 18;0.7621
pidevalt aastaringselt;0.762
sukk pistma;0.7617
tüdruk hea;0.7616
tüütum asi;0.7615
paha juhus;0.7607
laulukoor jõudma;0.7602
ala töötama;0.7601
uurima teatmeteos;0.76
vihkama õhk;0.7599
pamela anderson;0.7597
eriala hea;0.7597
tähtsam tähtis;0.7595
lubama paratamatult;0.7591
nägema nägema;0.7589
orkama pikali;0.7586
keskkool viimane;0.7583
korjama laps;0.7581
maa rahul;0.758
natuke puu;0.758
raadio konkurss;0.7573
1000 käima;0.757
las tüdruk;0.7569
lihtsalt natuke;0.7568
sümboolne sümboolselt;0.7561
kirjutama ajakirjandus;0.7559
lollus mõtlema;0.7552
hea kena;0.755
lõpuks kaks;0.754
virelema las;0.7533
põhiline põhikoolilävi;0.7525
muusikakeskkool no;0.7513
õpetaja esimene;0.7511
50 aasta;0.751
lõbustama lõbustama;0.7503
joão vana;0.7484
18 kord;0.7484
töö töö;0.7436
lõbus õppealajuhataja;0.7427
aasta muinasjututeadlans;0.7414
tah hea;0.7413
kommertskool majanduskool;0.7312
rahul raha;0.7244
natuke natuke;0.7216
